"parts"	"mor"
"助詞"	"の"
"名詞"	"先"
"助詞"	"で"
"動詞"	"揉む"
"助詞"	"で"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"何"
"助詞"	"の"
"名詞"	"事"
"助詞"	"は"
"形容詞"	"ない"
"名詞"	"湯屋"
"助詞"	"に"
"動詞"	"ある"
"名詞"	"軽石"
"助詞"	"の"
"名詞"	"様"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"副詞"	"あまり"
"名詞"	"感心"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"君"
"連体詞"	"その"
"助詞"	"くらい"
"助詞"	"の"
"名詞"	"腕"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"五"
"名詞"	"人"
"助詞"	"や"
"名詞"	"六"
"名詞"	"人"
"助詞"	"は"
"名詞"	"一"
"名詞"	"度"
"助詞"	"に"
"動詞"	"張り飛ばす"
"動詞"	"れる"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"、"
"副詞"	"無論"
"助詞"	"さ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"ながら"
"記号"	"、"
"動詞"	"曲げる"
"助動詞"	"た"
"名詞"	"腕"
"助詞"	"を"
"動詞"	"伸ばす"
"助詞"	"たり"
"記号"	"、"
"動詞"	"縮む"
"動詞"	"する"
"助詞"	"たり"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"力瘤"
"助詞"	"が"
"副詞"	"ぐるり"
"副詞"	"ぐるり"
"助詞"	"と"
"名詞"	"皮"
"助詞"	"の"
"名詞"	"なか"
"助詞"	"で"
"名詞"	"廻転"
"動詞"	"する"
"記号"	"。"
"副詞"	"すこぶる"
"名詞"	"愉快"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"証明"
"動詞"	"する"
"名詞"	"所"
"助詞"	"に"
"動詞"	"よる"
"助詞"	"と"
"記号"	"、"
"名詞"	"かんじん"
"名詞"	"綯"
"助動詞"	"り"
"助詞"	"を"
"名詞"	"二本"
"助詞"	"より"
"動詞"	"合せる"
"助詞"	"て"
"記号"	"、"
"連体詞"	"この"
"名詞"	"力瘤"
"助詞"	"の"
"動詞"	"出る"
"名詞"	"所"
"助詞"	"へ"
"動詞"	"巻く"
"動詞"	"つける"
"助詞"	"て"
"記号"	"、"
"副詞"	"うんと"
"名詞"	"腕"
"助詞"	"を"
"動詞"	"曲げる"
"助詞"	"と"
"記号"	"、"
"副詞"	"ぷつり"
"助詞"	"と"
"動詞"	"切れる"
"名詞"	"そう"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"かんじん"
"助詞"	"より"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"も"
"動詞"	"出来る"
"名詞"	"そう"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"動詞"	"出来る"
"名詞"	"もの"
"助詞"	"か"
"記号"	"、"
"動詞"	"出来る"
"助動詞"	"だ"
"動詞"	"やる"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"動詞"	"切れる"
"助動詞"	"ない"
"助詞"	"と"
"名詞"	"外聞"
"助詞"	"が"
"形容詞"	"わるい"
"助詞"	"から"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"動詞"	"見合せる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"君"
"副詞"	"どう"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"今夜"
"助詞"	"の"
"名詞"	"送別会"
"助詞"	"に"
"副詞"	"大いに"
"動詞"	"飲む"
"助動詞"	"だ"
"名詞"	"あと"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"を"
"動詞"	"撲る"
"助詞"	"て"
"名詞"	"やらないか"
"助詞"	"と"
"名詞"	"面白半分"
"助詞"	"に"
"動詞"	"勧める"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"山嵐"
"助詞"	"は"
"副詞"	"そう"
"助動詞"	"だ"
"助詞"	"な"
"助詞"	"と"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"今夜"
"助詞"	"は"
"副詞"	"まあ"
"動詞"	"よす"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"副詞"	"なぜ"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"と"
"記号"	"、"
"名詞"	"今夜"
"助詞"	"は"
"名詞"	"古賀"
"助詞"	"に"
"名詞"	"気の毒"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"――"
"接続詞"	"それに"
"副詞"	"どうせ"
"動詞"	"撲る"
"助詞"	"くらい"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"あいつら"
"助詞"	"の"
"接頭詞"	"悪"
"名詞"	"るい"
"名詞"	"所"
"助詞"	"を"
"動詞"	"見届ける"
"助詞"	"て"
"名詞"	"現場"
"助詞"	"で"
"動詞"	"撲る"
"助動詞"	"ない"
"助詞"	"ちゃ"
"記号"	"、"
"名詞"	"こっち"
"助詞"	"の"
"名詞"	"落度"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"から"
"助詞"	"と"
"記号"	"、"
"名詞"	"分別"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"そう"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"名詞"	"附加"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"で"
"助詞"	"も"
"名詞"	"おれ"
"助詞"	"より"
"助詞"	"は"
"名詞"	"考え"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"と"
"動詞"	"見える"
"記号"	"。"
"接続詞"	"じゃ"
"名詞"	"演説"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"古賀"
"名詞"	"君"
"助詞"	"を"
"副詞"	"大いに"
"動詞"	"ほめる"
"助詞"	"て"
"動詞"	"やる"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"が"
"動詞"	"する"
"助詞"	"と"
"名詞"	"江戸っ子"
"助詞"	"の"
"副詞"	"ぺらぺら"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"名詞"	"重み"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"て"
"動詞"	"いける"
"助動詞"	"ない"
"記号"	"。"
"接続詞"	"そうして"
"記号"	"、"
"動詞"	"きまる"
"助動詞"	"た"
"名詞"	"所"
"助詞"	"へ"
"動詞"	"出る"
"助詞"	"と"
"記号"	"、"
"名詞"	"急"
"助詞"	"に"
"名詞"	"溜飲"
"助詞"	"が"
"動詞"	"起る"
"助詞"	"て"
"名詞"	"咽喉"
"助詞"	"の"
"名詞"	"所"
"助詞"	"へ"
"記号"	"、"
"連体詞"	"大きな"
"名詞"	"丸"
"助詞"	"が"
"動詞"	"上がる"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"言葉"
"助詞"	"が"
"動詞"	"出る"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"、"
"名詞"	"君"
"助詞"	"に"
"動詞"	"譲る"
"助詞"	"から"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"妙"
"助動詞"	"だ"
"名詞"	"病気"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"、"
"接続詞"	"じゃ"
"名詞"	"君"
"助詞"	"は"
"名詞"	"人中"
"助詞"	"じゃ"
"名詞"	"口"
"助詞"	"は"
"動詞"	"利く"
"名詞"	"ナイン"
"助動詞"	"だ"
"助詞"	"ね"
"記号"	"、"
"動詞"	"困る"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"、"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"から"
"記号"	"、"
"名詞"	"何"
"副詞"	"そんなに"
"動詞"	"困る"
"動詞"	"する"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"答える"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"た"
"記号"	"。"
"名詞"	"そうこう"
"動詞"	"する"
"名詞"	"うち"
"名詞"	"時間"
"助詞"	"が"
"動詞"	"来る"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"山嵐"
"助詞"	"と"
"名詞"	"一所"
"助詞"	"に"
"名詞"	"会場"
"助詞"	"へ"
"動詞"	"行く"
"記号"	"。"
"名詞"	"会場"
"助詞"	"は"
"名詞"	"花"
"名詞"	"晨"
"名詞"	"亭"
"助詞"	"と"
"動詞"	"いう"
"助詞"	"て"
"記号"	"、"
"名詞"	"当地"
"助詞"	"で"
"接頭詞"	"第"
"名詞"	"一等"
"助詞"	"の"
"名詞"	"料理"
"名詞"	"屋"
"助動詞"	"だ"
"名詞"	"そう"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"一"
"名詞"	"度"
"助詞"	"も"
"名詞"	"足"
"助詞"	"を"
"動詞"	"入れる"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"が"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"もと"
"助詞"	"の"
"名詞"	"家老"
"助詞"	"とか"
"助詞"	"の"
"名詞"	"屋敷"
"助詞"	"を"
"動詞"	"買い入れる"
"助詞"	"て"
"記号"	"、"
"副詞"	"そのまま"
"名詞"	"開業"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"という"
"名詞"	"話"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"感動詞"	"なるほど"
"動詞"	"見る"
"動詞"	"懸かる"
"動詞"	"す"
"助詞"	"て"
"名詞"	"厳"
"名詞"	"めし"
"動詞"	"いる"
"名詞"	"構え"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"家老"
"助詞"	"の"
"名詞"	"屋敷"
"助詞"	"が"
"名詞"	"料理"
"名詞"	"屋"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"の"
"助詞"	"は"
"記号"	"、"
"名詞"	"陣羽織"
"助詞"	"を"
"動詞"	"縫う"
"動詞"	"直す"
"助詞"	"て"
"記号"	"、"
"名詞"	"胴着"
"助詞"	"に"
"動詞"	"する"
"名詞"	"様"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"二人"
"助詞"	"が"
"動詞"	"着く"
"助動詞"	"た"
"名詞"	"頃"
"助詞"	"に"
"助詞"	"は"
"記号"	"、"
"名詞"	"人数"
"助詞"	"も"
"副詞"	"もう"
"名詞"	"大概"
"動詞"	"揃う"
"助詞"	"て"
"記号"	"、"
"名詞"	"五"
"名詞"	"十"
"名詞"	"畳"
"助詞"	"の"
"名詞"	"広間"
"助詞"	"に"
"名詞"	"二つ"
"名詞"	"三つ"
"名詞"	"人間"
"助詞"	"の"
"名詞"	"塊"
"助詞"	"が"
"動詞"	"出来る"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"五"
"名詞"	"十"
"名詞"	"畳"
"助詞"	"だけ"
"助詞"	"に"
"名詞"	"床"
"助詞"	"は"
"名詞"	"素敵"
"助詞"	"に"
"形容詞"	"大きい"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"山城屋"
"助詞"	"で"
"名詞"	"占領"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"十"
"名詞"	"五"
"名詞"	"畳"
"名詞"	"敷"
"助詞"	"の"
"名詞"	"床"
"助詞"	"と"
"助詞"	"は"
"名詞"	"比較"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"尺"
"助詞"	"を"
"動詞"	"取る"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"名詞"	"二"
"名詞"	"間"
"動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"名詞"	"右"
"助詞"	"の"
"名詞"	"方"
"助詞"	"に"
"記号"	"、"
"形容詞"	"赤い"
"名詞"	"模様"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"瀬戸物"
"助詞"	"の"
"名詞"	"瓶"
"助詞"	"を"
"動詞"	"据える"
"助詞"	"て"
"記号"	"、"
"連体詞"	"その"
"名詞"	"中"
"助詞"	"に"
"名詞"	"松"
"助詞"	"の"
"連体詞"	"大きな"
"名詞"	"枝"
"助詞"	"が"
"動詞"	"挿す"
"助詞"	"て"
"動詞"	"ある"
"記号"	"。"
"名詞"	"松"
"助詞"	"の"
"名詞"	"枝"
"助詞"	"を"
"動詞"	"挿す"
"助詞"	"て"
"名詞"	"何"
"助詞"	"に"
"動詞"	"する"
"名詞"	"気"
"助詞"	"か"
"動詞"	"知る"
"助動詞"	"ない"
"助詞"	"が"
"記号"	"、"
"名詞"	"何"
"名詞"	"ヶ月"
"動詞"	"立つ"
"助詞"	"て"
"助詞"	"も"
"動詞"	"散る"
"名詞"	"気遣い"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"から"
"記号"	"、"
"名詞"	"銭"
"助詞"	"が"
"動詞"	"懸る"
"助動詞"	"ない"
"助詞"	"て"
"記号"	"、"
"形容詞"	"よい"
"助動詞"	"う"
"記号"	"。"
"連体詞"	"あの"
"名詞"	"瀬戸物"
"助詞"	"は"
"名詞"	"どこ"
"助詞"	"で"
"動詞"	"出来る"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"博物"
"助詞"	"の"
"名詞"	"教師"
"助詞"	"に"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"、"
"名詞"	"あれ"
"助詞"	"は"
"名詞"	"瀬戸物"
"助詞"	"じゃ"
"名詞"	"有馬線"
"記号"	"、"
"名詞"	"伊万里"
"助動詞"	"です"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"伊万里"
"助詞"	"だって"
"名詞"	"瀬戸物"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"か"
"助詞"	"と"
"記号"	"、"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"博物"
"名詞"	"はえ"
"助詞"	"へ"
"助詞"	"へ"
"助詞"	"へ"
"助詞"	"へ"
"助詞"	"と"
"動詞"	"笑う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"あと"
"助詞"	"で"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"瀬戸"
"助詞"	"で"
"動詞"	"出来る"
"名詞"	"焼物"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"瀬戸"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"の"
"助動詞"	"だ"
"名詞"	"そうだ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"江戸っ子"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"陶器"
"助詞"	"の"
"名詞"	"事"
"助詞"	"を"
"名詞"	"瀬戸物"
"助詞"	"という"
"名詞"	"の"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"床"
"助詞"	"の"
"名詞"	"真中"
"助詞"	"に"
"連体詞"	"大きな"
"動詞"	"懸る"
"名詞"	"物"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"くらい"
"助動詞"	"だ"
"形容詞"	"大きい"
"名詞"	"さ"
"助動詞"	"だ"
"名詞"	"字"
"助詞"	"が"
"名詞"	"二"
"名詞"	"十"
"名詞"	"八"
"名詞"	"字"
"動詞"	"かく"
"助詞"	"て"
"動詞"	"ある"
"記号"	"。"
"副詞"	"どうも"
"名詞"	"下手"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"あんまり"
"形容詞"	"不味い"
"助詞"	"から"
"記号"	"、"
"名詞"	"漢学"
"助詞"	"の"
"名詞"	"先生"
"助詞"	"に"
"記号"	"、"
"副詞"	"なぜ"
"連体詞"	"あんな"
"形容詞"	"まずい"
"名詞"	"もの"
"助詞"	"を"
"副詞"	"麗々"
"助詞"	"と"
"動詞"	"懸ける"
"助詞"	"て"
"動詞"	"おく"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"と"
"動詞"	"尋ねる"
"助動詞"	"た"
"名詞"	"ところ"
"記号"	"、"
"名詞"	"先生"
"助詞"	"は"
"名詞"	"あれ"
"助詞"	"は"
"名詞"	"海屋"
"助詞"	"と"
"動詞"	"いう"
"助詞"	"て"
"名詞"	"有名"
"助動詞"	"だ"
"名詞"	"書家"
"助詞"	"の"
"動詞"	"かく"
"助動詞"	"た"
"名詞"	"者"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"教える"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"海屋"
"助動詞"	"だ"
"助詞"	"か"
"名詞"	"何"
"助動詞"	"だ"
"助詞"	"か"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"今"
"助詞"	"だに"
"名詞"	"下手"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"副詞"	"やがて"
"名詞"	"書記"
"助詞"	"の"
"名詞"	"川村"
"助詞"	"が"
"副詞"	"どうか"
"接頭詞"	"お"
"名詞"	"着席"
"助詞"	"を"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"名詞"	"柱"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"名詞"	"靠"
"助動詞"	"り"
"連体詞"	"かかる"
"名詞"	"の"
"助詞"	"に"
"名詞"	"都合"
"助詞"	"の"
"動詞"	"いう"
"名詞"	"所"
"助詞"	"へ"
"動詞"	"坐る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"海屋"
"助詞"	"の"
"動詞"	"懸る"
"名詞"	"物"
"助詞"	"の"
"名詞"	"前"
"助詞"	"に"
"名詞"	"狸"
"助詞"	"が"
"名詞"	"羽織"
"記号"	"、"
"名詞"	"袴"
"助詞"	"で"
"名詞"	"着席"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"左"
"助詞"	"に"
"名詞"	"赤シャツ"
"助詞"	"が"
"名詞"	"同軸"
"名詞"	"羽織"
"名詞"	"袴"
"助詞"	"で"
"動詞"	"陣取る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"右"
"助詞"	"の"
"名詞"	"方"
"助詞"	"は"
"名詞"	"主人公"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"いう"
"助詞"	"ので"
"名詞"	"うらなり"
"名詞"	"先生"
"記号"	"、"
"名詞"	"これ"
"助詞"	"も"
"名詞"	"日本"
"名詞"	"服"
"助詞"	"で"
"動詞"	"控える"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"洋服"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"動詞"	"かしこまる"
"名詞"	"の"
"助詞"	"が"
"名詞"	"窮屈"
"助動詞"	"だ"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"副詞"	"すぐ"
"名詞"	"胡坐"
"助詞"	"を"
"動詞"	"かく"
"助動詞"	"た"
"記号"	"。"
"動詞"	"隣る"
"助詞"	"の"
"名詞"	"体操"
"名詞"	"教師"
"助詞"	"は"
"名詞"	"黒"
"名詞"	"ズボン"
"助詞"	"で"
"記号"	"、"
"副詞"	"ちゃんと"
"動詞"	"かしこまる"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"体操"
"助詞"	"の"
"名詞"	"教師"
"助詞"	"だけ"
"助詞"	"に"
"名詞"	"いや"
"助詞"	"に"
"名詞"	"修行"
"助詞"	"が"
"動詞"	"積む"
"助詞"	"で"
"動詞"	"いる"
"記号"	"。"
"副詞"	"やがて"
"接頭詞"	"お"
"名詞"	"膳"
"助詞"	"が"
"動詞"	"出る"
"記号"	"。"
"名詞"	"徳利"
"助詞"	"が"
"動詞"	"並ぶ"
"記号"	"。"
"名詞"	"幹事"
"助詞"	"が"
"動詞"	"立つ"
"助詞"	"て"
"記号"	"、"
"名詞"	"一言"
"名詞"	"開会"
"助詞"	"の"
"名詞"	"辞"
"助詞"	"を"
"動詞"	"述べる"
"記号"	"。"
"接続詞"	"それから"
"名詞"	"狸"
"助詞"	"が"
"動詞"	"立つ"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"が"
"動詞"	"起つ"
"記号"	"。"
"副詞"	"ことごとく"
"名詞"	"送別"
"助詞"	"の"
"名詞"	"辞"
"助詞"	"を"
"動詞"	"述べる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"三"
"名詞"	"人"
"名詞"	"共"
"動詞"	"申し合せる"
"助動詞"	"た"
"名詞"	"よう"
"助詞"	"に"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"の"
"記号"	"、"
"名詞"	"良"
"名詞"	"教師"
"助詞"	"で"
"名詞"	"好人物"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"名詞"	"吹聴"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"今回"
"動詞"	"去る"
"動詞"	"れる"
"名詞"	"の"
"助詞"	"は"
"副詞"	"まことに"
"名詞"	"残念"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"、"
"名詞"	"学校"
"助詞"	"として"
"助詞"	"のみ"
"動詞"	"なる"
"助動詞"	"ぬ"
"記号"	"、"
"名詞"	"個人"
"助詞"	"として"
"副詞"	"大いに"
"動詞"	"惜しむ"
"名詞"	"ところ"
"助動詞"	"だ"
"助動詞"	"ある"
"助詞"	"が"
"記号"	"、"
"接頭詞"	"ご"
"名詞"	"一身上"
"助詞"	"の"
"接頭詞"	"ご"
"名詞"	"都合"
"助詞"	"で"
"記号"	"、"
"副詞"	"切に"
"名詞"	"転任"
"助詞"	"を"
"接頭詞"	"ご"
"名詞"	"希望"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"致し方"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"という"
"名詞"	"意味"
"助詞"	"を"
"動詞"	"述べる"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"こんな"
"名詞"	"嘘"
"助詞"	"を"
"動詞"	"つく"
"助詞"	"て"
"名詞"	"送別会"
"助詞"	"を"
"動詞"	"開く"
"助詞"	"て"
"記号"	"、"
"接続詞"	"それで"
"副詞"	"ちっとも"
"形容詞"	"恥い"
"助詞"	"し"
"副詞"	"いとも"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"ことに"
"名詞"	"赤シャツ"
"助詞"	"に"
"動詞"	"至る"
"助詞"	"て"
"名詞"	"三"
"名詞"	"人"
"助詞"	"の"
"名詞"	"うち"
"助詞"	"で"
"名詞"	"一番"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"を"
"動詞"	"ほめる"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"この"
"名詞"	"良友"
"助詞"	"を"
"動詞"	"失う"
"名詞"	"の"
"助詞"	"は"
"副詞"	"実に"
"名詞"	"自分"
"助詞"	"にとって"
"名詞"	"大"
"動詞"	"なる"
"名詞"	"不幸"
"助動詞"	"だ"
"助動詞"	"ある"
"助詞"	"と"
"助詞"	"まで"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"しかも"
"連体詞"	"その"
"形容詞"	"いい"
"名詞"	"方"
"助詞"	"が"
"副詞"	"いかにも"
"記号"	"、"
"副詞"	"もっとも"
"助動詞"	"らしい"
"助詞"	"て"
"記号"	"、"
"名詞"	"例"
"助詞"	"の"
"形容詞"	"やさしい"
"名詞"	"声"
"助詞"	"を"
"副詞"	"一層"
"形容詞"	"やさしい"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"動詞"	"述べる"
"動詞"	"立てる"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"副詞"	"始めて"
"動詞"	"聞く"
"助動詞"	"た"
"名詞"	"もの"
"助詞"	"は"
"記号"	"、"
"名詞"	"誰"
"助詞"	"でも"
"副詞"	"きっと"
"動詞"	"だます"
"動詞"	"れる"
"助詞"	"に"
"副詞"	"極"
"動詞"	"く"
"動詞"	"てる"
"記号"	"。"
"名詞"	"マドンナ"
"助詞"	"も"
"副詞"	"大方"
"連体詞"	"この"
"名詞"	"手"
"助詞"	"で"
"名詞"	"引"
"動詞"	"掛ける"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"が"
"名詞"	"送別"
"助詞"	"の"
"名詞"	"辞"
"助詞"	"を"
"動詞"	"述べる"
"動詞"	"立てる"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"最中"
"記号"	"、"
"名詞"	"向う側"
"助詞"	"に"
"動詞"	"坐る"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"名詞"	"山嵐"
"助詞"	"が"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"て"
"副詞"	"ちょっと"
"名詞"	"稲光"
"助詞"	"を"
"動詞"	"さす"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"返電"
"助詞"	"として"
"記号"	"、"
"名詞"	"人指し指"
"助詞"	"で"
"名詞"	"べっかんこう"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"見せる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"が"
"名詞"	"座"
"助詞"	"に"
"動詞"	"復する"
"名詞"	"の"
"助詞"	"を"
"動詞"	"待ちかねる"
"助詞"	"て"
"記号"	"、"
"名詞"	"山嵐"
"助詞"	"が"
"副詞"	"ぬっと"
"動詞"	"立ち上がる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"形容詞"	"嬉しい"
"助動詞"	"た"
"助詞"	"ので"
"記号"	"、"
"副詞"	"思わず"
"名詞"	"手"
"助詞"	"を"
"副詞"	"ぱちぱち"
"助詞"	"と"
"名詞"	"拍"
"動詞"	"く"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"狸"
"助詞"	"を"
"名詞"	"始め"
"名詞"	"一同"
"助詞"	"が"
"副詞"	"ことごとく"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"方"
"助詞"	"を"
"動詞"	"見る"
"助動詞"	"た"
"助詞"	"に"
"助詞"	"は"
"副詞"	"少々"
"動詞"	"困る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"は"
"名詞"	"何"
"助詞"	"を"
"動詞"	"云う"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"と"
"副詞"	"ただ今"
"名詞"	"校長"
"名詞"	"始め"
