"parts"	"mor"
"助詞"	"で"
"動詞"	"振る"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"。"
"動詞"	"する"
"助詞"	"と"
"副詞"	"ざらざら"
"助詞"	"と"
"動詞"	"当る"
"助動詞"	"た"
"名詞"	"もの"
"助詞"	"が"
"記号"	"、"
"名詞"	"急"
"助詞"	"に"
"動詞"	"殖える"
"名詞"	"出し手"
"名詞"	"脛"
"助詞"	"が"
"名詞"	"五"
"名詞"	"六"
"名詞"	"カ所"
"記号"	"、"
"名詞"	"股"
"助詞"	"が"
"名詞"	"二"
"名詞"	"三"
"名詞"	"カ所"
"記号"	"、"
"名詞"	"尻"
"助詞"	"の"
"名詞"	"下"
"助詞"	"で"
"副詞"	"ぐちゃり"
"助詞"	"と"
"動詞"	"踏む"
"動詞"	"潰す"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"が"
"名詞"	"一つ"
"記号"	"、"
"名詞"	"臍"
"助詞"	"の"
"名詞"	"所"
"助詞"	"まで"
"動詞"	"飛び上がる"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"が"
"名詞"	"一つ"
"記号"	"――"
"副詞"	"いよいよ"
"名詞"	"驚"
"名詞"	"ろ"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"早速"
"動詞"	"起きる"
"動詞"	"上る"
"助詞"	"て"
"記号"	"、"
"名詞"	"毛布"
"助詞"	"を"
"副詞"	"ぱっと"
"名詞"	"後ろ"
"助詞"	"へ"
"動詞"	"抛る"
"助詞"	"と"
"記号"	"、"
"名詞"	"蒲団"
"助詞"	"の"
"名詞"	"中"
"助詞"	"から"
"記号"	"、"
"名詞"	"バッタ"
"助詞"	"が"
"名詞"	"五"
"名詞"	"六"
"名詞"	"十"
"動詞"	"飛び出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"正体"
"助詞"	"の"
"動詞"	"知れる"
"助動詞"	"ない"
"名詞"	"時"
"助詞"	"は"
"副詞"	"多少"
"形容詞"	"気味が悪い"
"助動詞"	"り"
"動詞"	"かる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"バッタ"
"助詞"	"と"
"名詞"	"相場"
"助詞"	"が"
"動詞"	"極まる"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"名詞"	"急"
"助詞"	"に"
"名詞"	"腹"
"助詞"	"が"
"動詞"	"立つ"
"助動詞"	"た"
"記号"	"。"
"名詞"	"バッタ"
"助詞"	"の"
"名詞"	"癖"
"助詞"	"に"
"名詞"	"人"
"助詞"	"を"
"名詞"	"驚"
"名詞"	"ろか"
"名詞"	"視野"
"助詞"	"が"
"助詞"	"って"
"記号"	"、"
"副詞"	"どう"
"動詞"	"する"
"助詞"	"か"
"動詞"	"見る"
"助詞"	"と"
"記号"	"、"
"副詞"	"いきなり"
"名詞"	"括り枕"
"助詞"	"を"
"動詞"	"取る"
"助詞"	"て"
"記号"	"、"
"名詞"	"二"
"名詞"	"三"
"名詞"	"度"
"名詞"	"擲"
"動詞"	"きつける"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"相手"
"助詞"	"が"
"形容詞"	"小さい"
"動詞"	"過ぎる"
"助詞"	"から"
"名詞"	"勢"
"形容詞"	"よい"
"動詞"	"抛る"
"名詞"	"げ"
"動詞"	"つける"
"名詞"	"割"
"助詞"	"に"
"名詞"	"利目"
"助詞"	"が"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"仕方がない"
"助詞"	"から"
"記号"	"、"
"接続詞"	"また"
"名詞"	"布団"
"助詞"	"の"
"名詞"	"上"
"助詞"	"へ"
"動詞"	"坐る"
"助詞"	"て"
"記号"	"、"
"名詞"	"煤掃き"
"助詞"	"の"
"名詞"	"時"
"助詞"	"に"
"名詞"	"蓙"
"助詞"	"を"
"動詞"	"丸める"
"助詞"	"て"
"名詞"	"畳"
"助詞"	"を"
"動詞"	"叩く"
"名詞"	"よう"
"助詞"	"に"
"記号"	"、"
"副詞"	"そこら"
"名詞"	"近辺"
"助詞"	"を"
"接頭詞"	"無"
"副詞"	"暗に"
"動詞"	"たたく"
"助動詞"	"た"
"記号"	"。"
"名詞"	"バッタ"
"助詞"	"が"
"名詞"	"驚"
"名詞"	"ろ"
"動詞"	"いる"
"助動詞"	"た"
"名詞"	"上"
"助詞"	"に"
"記号"	"、"
"名詞"	"枕"
"助詞"	"の"
"名詞"	"勢"
"助詞"	"で"
"動詞"	"飛び上がる"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"肩"
"助詞"	"だの"
"記号"	"、"
"名詞"	"頭"
"助詞"	"だの"
"名詞"	"鼻"
"助詞"	"の"
"名詞"	"先"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"へ"
"動詞"	"くる"
"動詞"	"付く"
"助詞"	"たり"
"記号"	"、"
"動詞"	"ぶつかる"
"助詞"	"たり"
"動詞"	"する"
"記号"	"。"
"名詞"	"顔"
"助詞"	"へ"
"動詞"	"付く"
"助動詞"	"た"
"名詞"	"奴"
"助詞"	"は"
"名詞"	"枕"
"助詞"	"で"
"動詞"	"叩く"
"名詞"	"訳"
"助詞"	"に"
"動詞"	"行く"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"、"
"名詞"	"手"
"助詞"	"で"
"動詞"	"攫む"
"助詞"	"で"
"記号"	"、"
"名詞"	"一生懸命"
"助詞"	"に"
"名詞"	"擲"
"動詞"	"きつける"
"記号"	"。"
"形容詞"	"忌々しい"
"名詞"	"事"
"助詞"	"に"
"記号"	"、"
"名詞"	"いくら"
"名詞"	"力"
"助詞"	"を"
"名詞"	"出し手"
"助詞"	"も"
"記号"	"、"
"動詞"	"ぶつかる"
"名詞"	"先"
"助詞"	"が"
"名詞"	"蚊帳"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"副詞"	"ふわり"
"助詞"	"と"
"動詞"	"動く"
"助詞"	"だけ"
"助詞"	"で"
"副詞"	"少し"
"助詞"	"も"
"名詞"	"手答え"
"助詞"	"が"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"バッタ"
"助詞"	"は"
"名詞"	"擲"
"動詞"	"きつける"
"動詞"	"られる"
"助動詞"	"た"
"名詞"	"まま"
"名詞"	"蚊帳"
"助詞"	"へ"
"形容詞"	"つらい"
"動詞"	"まつ"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"死"
"助詞"	"に"
"助詞"	"も"
"副詞"	"どうも"
"名詞"	"しない"
"記号"	"。"
"名詞"	"要約"
"助詞"	"の"
"名詞"	"事"
"助詞"	"に"
"名詞"	"三"
"名詞"	"十"
"名詞"	"分"
"助詞"	"ばかり"
"助動詞"	"だ"
"名詞"	"バッタ"
"助詞"	"は"
"名詞"	"退治"
"助動詞"	"た"
"記号"	"。"
"名詞"	"箒"
"助詞"	"を"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"バッタ"
"助詞"	"の"
"名詞"	"死骸"
"助詞"	"を"
"動詞"	"掃き出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"小使"
"助詞"	"が"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"何"
"助動詞"	"です"
"助詞"	"か"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"名詞"	"何"
"助動詞"	"です"
"助詞"	"か"
"助詞"	"も"
"動詞"	"ある"
"名詞"	"もん"
"助詞"	"か"
"記号"	"、"
"名詞"	"バッタ"
"助詞"	"を"
"名詞"	"床"
"助詞"	"の"
"名詞"	"中"
"助詞"	"に"
"動詞"	"飼う"
"動詞"	"とく"
"名詞"	"奴"
"助詞"	"が"
"名詞"	"どこ"
"助詞"	"の"
"名詞"	"国"
"助詞"	"に"
"動詞"	"ある"
"記号"	"。"
"名詞"	"間抜け"
"名詞"	"め"
"記号"	"。"
"助詞"	"と"
"動詞"	"叱る"
"助動詞"	"た"
"記号"	"、"
"名詞"	"私"
"助詞"	"は"
"動詞"	"存じる"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"と"
"名詞"	"弁解"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"動詞"	"存じる"
"助動詞"	"ます"
"助詞"	"んで"
"動詞"	"済む"
"助詞"	"か"
"助詞"	"と"
"名詞"	"箒"
"助詞"	"を"
"名詞"	"椽側"
"助詞"	"へ"
"動詞"	"抛り出す"
"助動詞"	"た"
"記号"	"、"
"名詞"	"小使"
"助詞"	"は"
"副詞"	"恐る恐る"
"名詞"	"箒"
"助詞"	"を"
"動詞"	"担ぐ"
"助詞"	"で"
"動詞"	"帰る"
"助詞"	"て"
"動詞"	"行く"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"副詞"	"早速"
"名詞"	"寄宿"
"名詞"	"生"
"助詞"	"を"
"名詞"	"三"
"名詞"	"人"
"助詞"	"ばかり"
"名詞"	"総代"
"助詞"	"に"
"動詞"	"呼び出す"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"六"
"名詞"	"人"
"名詞"	"出し手"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"六"
"名詞"	"人"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"が"
"名詞"	"十"
"名詞"	"人"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"が"
"動詞"	"構う"
"名詞"	"もの"
"助詞"	"か"
"記号"	"。"
"名詞"	"寝巻"
"助詞"	"の"
"名詞"	"まま"
"名詞"	"腕まくり"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"談判"
"助詞"	"を"
"動詞"	"始める"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"名詞"	"なん"
"助詞"	"で"
"名詞"	"バッタ"
"助詞"	"なんか"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"床"
"助詞"	"の"
"名詞"	"中"
"助詞"	"へ"
"動詞"	"入れる"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"名詞"	"バッタ"
"助動詞"	"た"
"名詞"	"何"
"助詞"	"ぞ"
"助詞"	"な"
"記号"	"」"
"助詞"	"と"
"名詞"	"真先"
"助詞"	"の"
"名詞"	"一人"
"助詞"	"が"
"動詞"	"いう"
"助動詞"	"た"
"記号"	"。"
"助詞"	"や"
"助詞"	"に"
"動詞"	"落ちる"
"動詞"	"付く"
"助詞"	"て"
"動詞"	"いやがる"
"記号"	"。"
"連体詞"	"この"
"名詞"	"学校"
"助詞"	"じゃ"
"名詞"	"校長"
"助詞"	"ばかり"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"、"
"名詞"	"生徒"
"助詞"	"まで"
"動詞"	"曲りくねる"
"助動詞"	"た"
"名詞"	"言葉"
"助詞"	"を"
"動詞"	"使う"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"記号"	"「"
"名詞"	"バッタ"
"助詞"	"を"
"動詞"	"知る"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"か"
"記号"	"、"
"動詞"	"知る"
"助動詞"	"ない"
"動詞"	"見せる"
"助詞"	"て"
"名詞"	"野郎"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"副詞"	"生憎"
"動詞"	"掃き出す"
"助詞"	"て"
"動詞"	"しまう"
"助詞"	"て"
"名詞"	"一"
"名詞"	"匹"
"助詞"	"も"
"動詞"	"居る"
"助動詞"	"ない"
"記号"	"。"
"接続詞"	"また"
"名詞"	"小使"
"助詞"	"を"
"動詞"	"呼ぶ"
"助詞"	"で"
"記号"	"、"
"記号"	"「"
"名詞"	"さっき"
"助詞"	"の"
"名詞"	"バッタ"
"助詞"	"を"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"くる"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"記号"	"「"
"副詞"	"もう"
"名詞"	"掃溜め"
"助詞"	"へ"
"動詞"	"棄てる"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"ます"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"動詞"	"拾う"
"助詞"	"て"
"動詞"	"参る"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"か"
"記号"	"」"
"助詞"	"と"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"感動詞"	"うん"
"副詞"	"すぐ"
"動詞"	"拾う"
"助詞"	"て"
"動詞"	"来る"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"と"
"名詞"	"小使"
"助詞"	"は"
"動詞"	"急ぐ"
"助詞"	"で"
"名詞"	"馳"
"助詞"	"け"
"動詞"	"出す"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"副詞"	"やがて"
"名詞"	"半紙"
"助詞"	"の"
"名詞"	"上"
"助詞"	"へ"
"名詞"	"十"
"名詞"	"匹"
"助詞"	"ばかり"
"動詞"	"載せる"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"記号"	"「"
"副詞"	"どうも"
"接頭詞"	"お"
"名詞"	"気の毒"
"助動詞"	"です"
"助詞"	"が"
"記号"	"、"
"副詞"	"生憎"
"名詞"	"夜"
"助詞"	"で"
"名詞"	"これだけ"
"助詞"	"しか"
"動詞"	"見当る"
"助動詞"	"ます"
"助動詞"	"ん"
"記号"	"。"
"名詞"	"あした"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ます"
"助動詞"	"た"
"副詞"	"もっと"
"動詞"	"拾う"
"助詞"	"て"
"動詞"	"参る"
"助動詞"	"ます"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"記号"	"。"
"名詞"	"小使"
"助詞"	"まで"
"名詞"	"馬鹿"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"バッタ"
"助詞"	"の"
"名詞"	"一つ"
"助詞"	"を"
"名詞"	"生徒"
"助詞"	"に"
"動詞"	"見せる"
"助詞"	"て"
"記号"	"「"
"名詞"	"バッタ"
"助動詞"	"た"
"名詞"	"これ"
"助動詞"	"だ"
"記号"	"、"
"連体詞"	"大きな"
"副詞"	"ずう"
"名詞"	"体"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"バッタ"
"助詞"	"を"
"動詞"	"知る"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"、"
"名詞"	"何"
"助詞"	"の"
"名詞"	"事"
"助動詞"	"だ"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"名詞"	"一番"
"名詞"	"左"
"助詞"	"の"
"名詞"	"方"
"助詞"	"に"
"動詞"	"居る"
"助動詞"	"た"
"名詞"	"顔"
"助詞"	"の"
"形容詞"	"丸い"
"名詞"	"奴"
"助詞"	"が"
"記号"	"「"
"名詞"	"そりゃ"
"記号"	"、"
"名詞"	"イナゴ"
"助詞"	"ぞ"
"助詞"	"な"
"記号"	"、"
"名詞"	"模試"
"記号"	"」"
"助詞"	"と"
"名詞"	"生意気"
"助詞"	"に"
"名詞"	"おれ"
"助詞"	"を"
"動詞"	"遣り込める"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"名詞"	"篦棒"
"名詞"	"め"
"記号"	"、"
"名詞"	"イナゴ"
"助詞"	"も"
"名詞"	"バッタ"
"助詞"	"も"
"連体詞"	"同じ"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"接頭詞"	"第"
"名詞"	"一"
"名詞"	"先生"
"助詞"	"を"
"動詞"	"捕まえる"
"助詞"	"て"
"助詞"	"な"
"助詞"	"も"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"何"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"菜飯"
"助詞"	"は"
"名詞"	"田楽"
"助詞"	"の"
"名詞"	"時"
"助詞"	"より"
"名詞"	"外"
"助詞"	"に"
"動詞"	"食う"
"名詞"	"もんじゃ"
"形容詞"	"ない"
"記号"	"」"
"助詞"	"と"
"名詞"	"あべこべ"
"助詞"	"に"
"動詞"	"遣り込める"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"た"
"記号"	"「"
"助動詞"	"だ"
"名詞"	"模試"
"助詞"	"と"
"名詞"	"菜飯"
"助詞"	"と"
"助詞"	"は"
"動詞"	"違う"
"助詞"	"ぞ"
"助詞"	"な"
"記号"	"、"
"名詞"	"模試"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"いつ"
"助詞"	"まで"
"動詞"	"行く"
"助詞"	"て"
"助詞"	"も"
"助詞"	"な"
"名詞"	"模試"
"助詞"	"を"
"動詞"	"使う"
"名詞"	"奴"
"助動詞"	"だ"
"記号"	"。"
"記号"	"「"
"名詞"	"イナゴ"
"助詞"	"で"
"助詞"	"も"
"名詞"	"バッタ"
"助詞"	"で"
"助詞"	"も"
"記号"	"、"
"副詞"	"何で"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"床"
"助詞"	"の"
"名詞"	"中"
"助詞"	"へ"
"動詞"	"入れる"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"動詞"	"いる"
"助動詞"	"つ"
"記号"	"、"
"名詞"	"バッタ"
"助詞"	"を"
"動詞"	"入れる"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"動詞"	"頼む"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"誰"
"助詞"	"も"
"動詞"	"入れる"
"助動詞"	"やす"
"助動詞"	"ん"
"助詞"	"が"
"助詞"	"な"
"記号"	"」"
"記号"	"「"
"動詞"	"入れる"
"助動詞"	"ない"
"名詞"	"もの"
"助詞"	"が"
"記号"	"、"
"副詞"	"どうして"
"名詞"	"床"
"助詞"	"の"
"名詞"	"中"
"助詞"	"に"
"動詞"	"居る"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"イナゴ"
"助詞"	"は"
"形容詞"	"温い"
"名詞"	"所"
"助詞"	"が"
"名詞"	"好き"
"助詞"	"じゃ"
"動詞"	"ける"
"記号"	"、"
"副詞"	"大方"
"名詞"	"一人"
"助詞"	"で"
"名詞"	"尾羽"
"動詞"	"いる"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"じゃ"
"助動詞"	"ある"
"記号"	"」"
"記号"	"「"
"名詞"	"馬鹿"
"フィラー"	"あ"
"動詞"	"云う"
"記号"	"。"
"名詞"	"バッタ"
"助詞"	"が"
"名詞"	"一人"
"助詞"	"で"
"名詞"	"尾羽"
"名詞"	"炒り煮"
"動詞"	"なる"
"助詞"	"なんて"
"記号"	"――"
"名詞"	"バッタ"
"助詞"	"に"
"名詞"	"尾羽"
"名詞"	"炒り煮"
"動詞"	"なる"
"動詞"	"れる"
"助詞"	"て"
"動詞"	"たまる"
"名詞"	"もん"
"助詞"	"か"
"記号"	"。"
"記号"	"――"
"感動詞"	"さあ"
"副詞"	"なぜ"
"連体詞"	"こんな"
"名詞"	"いたずら"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"か"
"記号"	"、"
"動詞"	"云う"
"記号"	"」"
"記号"	"「"
"動詞"	"云う"
"動詞"	"てる"
"助詞"	"て"
"記号"	"、"
"動詞"	"入れる"
"助動詞"	"ん"
"名詞"	"もの"
"助詞"	"を"
"名詞"	"説明"
"名詞"	"しよう"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"が"
"助詞"	"な"
"記号"	"」"
"名詞"	"けち"
"助動詞"	"だ"
"名詞"	"奴等"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"自分"
"助詞"	"で"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"した"
"名詞"	"事"
"助詞"	"が"
"名詞"	"云"
"フィラー"	"え"
"形容詞"	"ない"
"助詞"	"くらい"
"助動詞"	"だ"
"記号"	"、"
"副詞"	"てんで"
"名詞"	"しない"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"名詞"	"証拠"
"助詞"	"さえ"
"動詞"	"挙がる"
"助動詞"	"ない"
"助詞"	"ば"
"記号"	"、"
"名詞"	"しら"
"助詞"	"を"
"動詞"	"切る"
"名詞"	"つもり"
"助動詞"	"だ"
"形容詞"	"図太い"
"動詞"	"構える"
"助詞"	"て"
"動詞"	"いやがる"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"だって"
"名詞"	"中学"
"助詞"	"に"
"動詞"	"居る"
"助動詞"	"た"
"名詞"	"時分"
"助詞"	"は"
"副詞"	"少し"
"助詞"	"は"
"名詞"	"いたずら"
"助詞"	"も"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"だれ"
"助詞"	"が"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"聞く"
"動詞"	"れる"
"助動詞"	"た"
"名詞"	"時"
"助詞"	"に"
"記号"	"、"
"名詞"	"尻込み"
"助詞"	"を"
"動詞"	"する"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"卑怯"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"は"
"名詞"	"ただ"
"助詞"	"の"
"名詞"	"一"
"名詞"	"度"
"助詞"	"も"
"形容詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"もの"
"助詞"	"は"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"ので"
"記号"	"、"
"動詞"	"する"
"助動詞"	"ない"
"名詞"	"もの"
"助詞"	"は"
"名詞"	"しない"
"助詞"	"に"
"副詞"	"極"
"動詞"	"く"
"動詞"	"てる"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"なんぞ"
"助詞"	"は"
"記号"	"、"
"副詞"	"いくら"
"記号"	"、"
"名詞"	"いたずら"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"って"
"名詞"	"潔白"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"嘘"
"助詞"	"を"
"動詞"	"吐く"
"助詞"	"て"
"名詞"	"罰"
"助詞"	"を"
"動詞"	"逃げる"
"助詞"	"くらい"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"始め"
"助詞"	"から"
"名詞"	"いたずら"
"助詞"	"なんか"
"動詞"	"やる"
"名詞"	"もの"
"助詞"	"か"
"記号"	"。"
"名詞"	"いたずら"
"助詞"	"と"
"名詞"	"罰"
"助詞"	"は"
"動詞"	"つく"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"罰"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"から"
"名詞"	"いたずら"
"助詞"	"も"
"名詞"	"心持ち"
"副詞"	"よく"
"動詞"	"出来る"
"記号"	"。"
"名詞"	"いたずら"
"助詞"	"だけ"
"助詞"	"で"
"名詞"	"罰"
"助詞"	"は"
"名詞"	"ご免"
"動詞"	"蒙る"
"助詞"	"なんて"
"名詞"	"下劣"
"助動詞"	"だ"
"名詞"	"根性"
"助詞"	"が"
"名詞"	"どこ"
"助詞"	"の"
"名詞"	"国"
"助詞"	"に"
"動詞"	"流行る"
"助詞"	"と"
"動詞"	"思う"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"金"
"助詞"	"は"
"動詞"	"借りる"
"助詞"	"が"
"記号"	"、"
"動詞"	"返す"
"名詞"	"事"
"助詞"	"は"
"名詞"	"ご免"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"連中"
"助詞"	"は"
"名詞"	"みんな"
"記号"	"、"
"連体詞"	"こんな"
"名詞"	"奴等"
"助詞"	"が"
"名詞"	"卒業"
"動詞"	"する"
"助詞"	"て"
"動詞"	"やる"
"名詞"	"仕事"
"助詞"	"に"
"名詞"	"相違"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"全体"
"名詞"	"中学校"
"助詞"	"へ"
"名詞"	"何"
"動詞"	"する"
"助詞"	"に"
"助詞"	"は"
"動詞"	"いう"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"学校"
"助詞"	"へ"
"動詞"	"はいる"
"助詞"	"て"
"記号"	"、"
"名詞"	"嘘"
"助詞"	"を"
"動詞"	"吐く"
"助詞"	"て"
"記号"	"、"
"名詞"	"胡"
"名詞"	"魔"
"名詞"	"化"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"陰"
"助詞"	"で"
"名詞"	"こせこせ"
"名詞"	"生意気"
"助動詞"	"だ"
"接頭詞"	"悪"
"名詞"	"いたずら"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"接続詞"	"そうして"
"連体詞"	"大きな"
"名詞"	"面"
"助詞"	"で"
"名詞"	"卒業"
"動詞"	"する"
"助詞"	"ば"
"名詞"	"教育"
"助詞"	"を"
"動詞"	"受ける"
"助動詞"	"た"
"名詞"	"もん"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"癇"
"名詞"	"違い"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いやがる"
"記号"	"。"
"動詞"	"話せる"
"助動詞"	"ない"
"名詞"	"雑兵"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"連体詞"	"こんな"
"動詞"	"腐る"
"助動詞"	"た"
"名詞"	"了見"
"助詞"	"の"
"名詞"	"奴等"
"助詞"	"と"
"名詞"	"談判"
"動詞"	"する"
"名詞"	"の"
"助詞"	"は"
"名詞"	"胸糞"
"助詞"	"が"
"接頭詞"	"悪"
"名詞"	"るい"
"助詞"	"から"
"記号"	"、"
"記号"	"「"
"副詞"	"そんなに"
"動詞"	"云う"
"動詞"	"れる"
"助動詞"	"ない"
"記号"	"、"
"動詞"	"聞く"
"助動詞"	"ない"
"助詞"	"て"
"形容詞"	"いい"
"記号"	"。"
"名詞"	"中学校"
"助詞"	"へ"
"動詞"	"はいる"
"助詞"	"て"
"記号"	"、"
"名詞"	"上品"
"助詞"	"も"
"名詞"	"下品"
"助詞"	"も"
"名詞"	"区別"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"は"
"名詞"	"気の毒"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"」"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"名詞"	"六"
"名詞"	"人"
"助詞"	"を"
"動詞"	"逐う"
"動詞"	"放す"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"言葉"
"助詞"	"や"
"名詞"	"様子"
"助詞"	"こそ"
"副詞"	"あまり"
"名詞"	"上品"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"が"
"記号"	"、"
"名詞"	"心"
"助詞"	"は"
"名詞"	"こいつ"
"名詞"	"ら"
"助詞"	"より"
"助詞"	"も"
"名詞"	"遥か"
"助詞"	"に"
"名詞"	"上品"
"助動詞"	"だ"
"名詞"	"つもり"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"六"
"名詞"	"人"
"助詞"	"は"
"副詞"	"悠々"
"助詞"	"と"
"動詞"	"引き揚げる"
"助動詞"	"た"
"記号"	"。"
