"parts"	"mor"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"資格"
"助詞"	"から"
"動詞"	"云う"
"助詞"	"と"
"名詞"	"師範学校"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"名詞"	"上"
"助動詞"	"だ"
"名詞"	"そうだ"
"記号"	"。"
"名詞"	"祝勝"
"助詞"	"の"
"名詞"	"式"
"助詞"	"は"
"副詞"	"すこぶる"
"名詞"	"簡単"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"名詞"	"旅団長"
"助詞"	"が"
"名詞"	"祝詞"
"助詞"	"を"
"動詞"	"読む"
"記号"	"、"
"名詞"	"知事"
"助詞"	"が"
"名詞"	"祝詞"
"助詞"	"を"
"動詞"	"読む"
"記号"	"、"
"名詞"	"参列者"
"助詞"	"が"
"名詞"	"万歳"
"助詞"	"を"
"動詞"	"唱える"
"記号"	"。"
"接続詞"	"それで"
"名詞"	"おしまい"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"余興"
"助詞"	"は"
"名詞"	"午後"
"助詞"	"に"
"動詞"	"ある"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"話"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"副詞"	"ひとまず"
"名詞"	"下宿"
"助詞"	"へ"
"動詞"	"帰る"
"助詞"	"て"
"記号"	"、"
"名詞"	"こないだ"
"名詞"	"じゅう"
"助詞"	"から"
"記号"	"、"
"名詞"	"気"
"助詞"	"に"
"動詞"	"掛る"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"清"
"助詞"	"へ"
"助詞"	"の"
"名詞"	"返事"
"助詞"	"を"
"動詞"	"かく"
"動詞"	"かける"
"助動詞"	"た"
"記号"	"。"
"名詞"	"今度"
"助詞"	"は"
"副詞"	"もっと"
"形容詞"	"詳しい"
"動詞"	"書く"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"助詞"	"の"
"名詞"	"注文"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"副詞"	"なるべく"
"名詞"	"念入り"
"助詞"	"に"
"動詞"	"認める"
"助動詞"	"ない"
"助詞"	"ちゃ"
"動詞"	"なる"
"助動詞"	"ない"
"記号"	"。"
"接続詞"	"しかし"
"副詞"	"いざ"
"助詞"	"と"
"動詞"	"なる"
"助詞"	"て"
"記号"	"、"
"名詞"	"半切"
"助詞"	"を"
"動詞"	"取り上げる"
"助詞"	"と"
"記号"	"、"
"動詞"	"書く"
"名詞"	"事"
"助詞"	"は"
"名詞"	"たくさん"
"動詞"	"ある"
"助詞"	"が"
"記号"	"、"
"名詞"	"何"
"助詞"	"から"
"動詞"	"書き出す"
"助詞"	"て"
"形容詞"	"いい"
"助詞"	"か"
"記号"	"、"
"動詞"	"わかる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"あれ"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"う"
"助詞"	"か"
"記号"	"、"
"名詞"	"あれ"
"助詞"	"は"
"形容詞"	"面倒臭い"
"記号"	"。"
"名詞"	"これ"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"う"
"助詞"	"か"
"記号"	"、"
"名詞"	"これ"
"助詞"	"は"
"形容詞"	"つまらない"
"記号"	"。"
"名詞"	"何"
"助詞"	"か"
"記号"	"、"
"副詞"	"すらすら"
"助詞"	"と"
"動詞"	"出る"
"助詞"	"て"
"記号"	"、"
"名詞"	"骨"
"助詞"	"が"
"動詞"	"折れる"
"助動詞"	"ない"
"助詞"	"て"
"記号"	"、"
"接続詞"	"そうして"
"名詞"	"清"
"助詞"	"が"
"形容詞"	"面白い"
"動詞"	"がる"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"もの"
"助詞"	"は"
"形容詞"	"ない"
"助詞"	"かしら"
"助詞"	"ん"
"記号"	"、"
"助詞"	"と"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"記号"	"、"
"連体詞"	"そんな"
"名詞"	"注文"
"名詞"	"通り"
"助詞"	"の"
"名詞"	"事件"
"助詞"	"は"
"副詞"	"一つも"
"形容詞"	"ない"
"名詞"	"さ"
"名詞"	"そう"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"墨"
"助詞"	"を"
"動詞"	"磨る"
"助詞"	"て"
"記号"	"、"
"名詞"	"筆"
"助詞"	"を"
"動詞"	"しめす"
"助詞"	"て"
"記号"	"、"
"名詞"	"巻紙"
"助詞"	"を"
"動詞"	"睨める"
"助詞"	"て"
"記号"	"、"
"記号"	"――"
"名詞"	"巻紙"
"助詞"	"を"
"動詞"	"睨める"
"助詞"	"て"
"記号"	"、"
"名詞"	"筆"
"助詞"	"を"
"動詞"	"しめす"
"助詞"	"て"
"記号"	"、"
"名詞"	"墨"
"助詞"	"を"
"動詞"	"磨る"
"助詞"	"て"
"記号"	"――"
"連体詞"	"同じ"
"名詞"	"所作"
"助詞"	"を"
"連体詞"	"同じ"
"名詞"	"よう"
"助詞"	"に"
"名詞"	"何"
"動詞"	"返る"
"助詞"	"も"
"動詞"	"繰り返す"
"助動詞"	"た"
"名詞"	"あと"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"記号"	"、"
"副詞"	"とても"
"名詞"	"手紙"
"助詞"	"は"
"動詞"	"書ける"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"は"
"助動詞"	"ない"
"助詞"	"と"
"記号"	"、"
"動詞"	"諦める"
"助詞"	"て"
"名詞"	"硯"
"助詞"	"の"
"名詞"	"蓋"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"手紙"
"助詞"	"なんぞ"
"助詞"	"を"
"動詞"	"かく"
"名詞"	"の"
"助詞"	"は"
"形容詞"	"面倒臭い"
"記号"	"。"
"副詞"	"やっぱり"
"名詞"	"東京"
"助詞"	"まで"
"動詞"	"出掛ける"
"助詞"	"て"
"動詞"	"行く"
"助詞"	"て"
"記号"	"、"
"動詞"	"逢う"
"助詞"	"て"
"名詞"	"話"
"助詞"	"を"
"動詞"	"する"
"名詞"	"の"
"助詞"	"が"
"名詞"	"簡便"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"清"
"助詞"	"の"
"名詞"	"心配"
"助詞"	"は"
"名詞"	"察"
"動詞"	"する"
"助動詞"	"ない"
"助詞"	"で"
"助詞"	"も"
"形容詞"	"ない"
"助詞"	"が"
"記号"	"、"
"名詞"	"清"
"助詞"	"の"
"名詞"	"注文"
"名詞"	"通り"
"助詞"	"の"
"名詞"	"手紙"
"助詞"	"を"
"動詞"	"書く"
"名詞"	"の"
"助詞"	"は"
"名詞"	"三七日"
"助詞"	"の"
"名詞"	"断食"
"助詞"	"より"
"助詞"	"も"
"形容詞"	"苦しい"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"筆"
"助詞"	"と"
"名詞"	"巻紙"
"助詞"	"を"
"動詞"	"抛り出す"
"助詞"	"て"
"記号"	"、"
"副詞"	"ごろりと"
"動詞"	"転がる"
"助詞"	"て"
"名詞"	"肱"
"名詞"	"枕"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"庭"
"助詞"	"の"
"名詞"	"方"
"助詞"	"を"
"動詞"	"眺める"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"副詞"	"やっぱり"
"名詞"	"清"
"助詞"	"の"
"名詞"	"事"
"助詞"	"が"
"名詞"	"気"
"助詞"	"に"
"動詞"	"かかる"
"記号"	"。"
"連体詞"	"その"
"名詞"	"時"
"名詞"	"おれ"
"助詞"	"は"
"副詞"	"こう"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"こうして"
"名詞"	"遠く"
"助詞"	"へ"
"動詞"	"来る"
"助詞"	"て"
"助詞"	"まで"
"記号"	"、"
"名詞"	"清"
"助詞"	"の"
"名詞"	"身の上"
"助詞"	"を"
"動詞"	"案じる"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"て"
"動詞"	"やる"
"助詞"	"さえ"
"動詞"	"する"
"助詞"	"ば"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"真心"
"助詞"	"は"
"名詞"	"清"
"助詞"	"に"
"動詞"	"通じる"
"助詞"	"に"
"名詞"	"違い"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"通じ"
"助詞"	"さえ"
"動詞"	"する"
"助詞"	"ば"
"名詞"	"手紙"
"助詞"	"なんぞ"
"動詞"	"やる"
"名詞"	"必要"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"動詞"	"やる"
"助動詞"	"ない"
"助詞"	"ば"
"名詞"	"無事"
"助動詞"	"だ"
"動詞"	"暮す"
"動詞"	"てる"
"助詞"	"と"
"動詞"	"思う"
"動詞"	"てる"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"たより"
"助詞"	"は"
"動詞"	"死ぬ"
"助動詞"	"だ"
"名詞"	"時"
"助詞"	"か"
"名詞"	"病気"
"助詞"	"の"
"名詞"	"時"
"助詞"	"か"
"記号"	"、"
"名詞"	"何"
"名詞"	"家事"
"助詞"	"の"
"動詞"	"起る"
"助動詞"	"た"
"名詞"	"時"
"助詞"	"に"
"動詞"	"やる"
"助詞"	"さえ"
"動詞"	"する"
"助詞"	"ば"
"名詞"	"言い訳"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"庭"
"助詞"	"は"
"名詞"	"十"
"名詞"	"坪"
"助詞"	"ほど"
"助詞"	"の"
"接頭詞"	"平"
"名詞"	"庭"
"助詞"	"で"
"記号"	"、"
"名詞"	"これ"
"助詞"	"という"
"名詞"	"植木"
"助詞"	"も"
"形容詞"	"ない"
"記号"	"。"
"接続詞"	"ただ"
"名詞"	"一本"
"助詞"	"の"
"名詞"	"蜜柑"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"記号"	"、"
"名詞"	"塀"
"助詞"	"の"
"名詞"	"そと"
"助詞"	"から"
"記号"	"、"
"名詞"	"目標"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"ほど"
"形容詞"	"高い"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"うち"
"助詞"	"へ"
"動詞"	"帰る"
"助詞"	"と"
"記号"	"、"
"名詞"	"いつ"
"助詞"	"でも"
"連体詞"	"この"
"名詞"	"蜜柑"
"助詞"	"を"
"動詞"	"眺める"
"記号"	"。"
"名詞"	"東京"
"助詞"	"を"
"動詞"	"出る"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"の"
"形容詞"	"ない"
"名詞"	"もの"
"助詞"	"に"
"助詞"	"は"
"名詞"	"蜜柑"
"助詞"	"の"
"動詞"	"生る"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ところ"
"助詞"	"は"
"副詞"	"すこぶる"
"形容詞"	"珍しい"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"連体詞"	"あの"
"形容詞"	"青い"
"名詞"	"実"
"助詞"	"が"
"副詞"	"だんだん"
"動詞"	"熟す"
"助詞"	"て"
"動詞"	"くる"
"助詞"	"て"
"記号"	"、"
"名詞"	"黄色"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"動詞"	"定める"
"助詞"	"て"
"名詞"	"奇麗"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"今"
"助詞"	"でも"
"名詞"	"もう半分"
"名詞"	"色"
"助詞"	"の"
"動詞"	"変る"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"が"
"動詞"	"ある"
"記号"	"。"
"名詞"	"婆さん"
"助詞"	"に"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"記号"	"、"
"副詞"	"すこぶる"
"名詞"	"水気"
"助詞"	"の"
"形容詞"	"多い"
"記号"	"、"
"形容詞"	"旨い"
"名詞"	"蜜柑"
"助動詞"	"だ"
"名詞"	"そうだ"
"記号"	"。"
"名詞"	"今"
"助詞"	"に"
"名詞"	"熟"
"助動詞"	"た"
"記号"	"、"
"副詞"	"たんと"
"動詞"	"召し上がる"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"毎日"
"副詞"	"少し"
"助詞"	"ずつ"
"動詞"	"食う"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"う"
"記号"	"。"
"副詞"	"もう"
"名詞"	"三"
"名詞"	"週間"
"助詞"	"も"
"動詞"	"する"
"助動詞"	"た"
"記号"	"、"
"副詞"	"充分"
"動詞"	"食える"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"副詞"	"まさか"
"名詞"	"三"
"名詞"	"週間"
"名詞"	"以内"
"助詞"	"に"
"名詞"	"ここ"
"助詞"	"を"
"動詞"	"去る"
"名詞"	"事"
"助詞"	"も"
"助動詞"	"ない"
"助動詞"	"う"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"蜜柑"
"助詞"	"の"
"名詞"	"事"
"助詞"	"を"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ところ"
"助詞"	"へ"
"記号"	"、"
"名詞"	"偶然"
"名詞"	"山嵐"
"助詞"	"が"
"動詞"	"話す"
"助詞"	"に"
"動詞"	"やって来る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"今日"
"助詞"	"は"
"名詞"	"祝勝会"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"君"
"助詞"	"と"
"名詞"	"いっしょ"
"助詞"	"に"
"名詞"	"ご馳走"
"助詞"	"を"
"動詞"	"食う"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"名詞"	"牛肉"
"助詞"	"を"
"動詞"	"買う"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"助詞"	"と"
"記号"	"、"
"名詞"	"竹"
"助詞"	"の"
"名詞"	"皮"
"助詞"	"の"
"名詞"	"包"
"助詞"	"を"
"名詞"	"袂"
"助詞"	"から"
"動詞"	"引きずり出す"
"助詞"	"て"
"記号"	"、"
"名詞"	"座敷"
"助詞"	"の"
"名詞"	"真中"
"助詞"	"へ"
"動詞"	"抛り出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"下宿"
"助詞"	"で"
"名詞"	"芋"
"名詞"	"責"
"名詞"	"豆腐"
"名詞"	"責"
"助詞"	"に"
"動詞"	"なる"
"動詞"	"てる"
"名詞"	"上"
"記号"	"、"
"名詞"	"蕎麦屋"
"名詞"	"行き"
"記号"	"、"
"名詞"	"団子屋"
"名詞"	"行き"
"助詞"	"を"
"動詞"	"禁じる"
"動詞"	"られる"
"動詞"	"てる"
"名詞"	"際"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"そいつ"
"助詞"	"は"
"副詞"	"結構"
"助動詞"	"だ"
"助詞"	"と"
"記号"	"、"
"副詞"	"すぐ"
"名詞"	"婆さん"
"助詞"	"から"
"名詞"	"鍋"
"助詞"	"と"
"名詞"	"砂糖"
"助詞"	"を"
"動詞"	"かる"
"動詞"	"込む"
"助詞"	"で"
"記号"	"、"
"動詞"	"煮る"
"名詞"	"方"
"助詞"	"に"
"動詞"	"取りかかる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"は"
"接頭詞"	"無"
"副詞"	"暗に"
"名詞"	"牛肉"
"助詞"	"を"
"動詞"	"頬張る"
"助詞"	"ながら"
"記号"	"、"
"名詞"	"君"
"フィラー"	"あの"
"名詞"	"赤シャツ"
"助詞"	"が"
"名詞"	"芸者"
"助詞"	"に"
"名詞"	"馴染"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"事"
"助詞"	"を"
"動詞"	"知る"
"動詞"	"てる"
"助詞"	"か"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"から"
"記号"	"、"
"動詞"	"知る"
"動詞"	"てる"
"助詞"	"とも"
"記号"	"、"
"名詞"	"この間"
"名詞"	"うらなり"
"助詞"	"の"
"名詞"	"送別会"
"助詞"	"の"
"名詞"	"時"
"助詞"	"に"
"動詞"	"来る"
"助動詞"	"た"
"名詞"	"一人"
"助詞"	"が"
"副詞"	"そう"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"そうだ"
"名詞"	"僕"
"助詞"	"は"
"連体詞"	"この"
"名詞"	"頃"
"名詞"	"要約"
"動詞"	"勘づく"
"助動詞"	"た"
"助詞"	"のに"
"記号"	"、"
"名詞"	"君"
"助詞"	"は"
"副詞"	"なかなか"
"名詞"	"敏捷"
"助動詞"	"だ"
"助詞"	"と"
"副詞"	"大いに"
"動詞"	"ほめる"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"名詞"	"あいつ"
"助詞"	"は"
"記号"	"、"
"名詞"	"二言目"
"助詞"	"に"
"助詞"	"は"
"名詞"	"品性"
"助詞"	"だの"
"記号"	"、"
"名詞"	"精神的"
"名詞"	"娯楽"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"癖"
"助詞"	"に"
"記号"	"、"
"名詞"	"裏"
"助詞"	"へ"
"動詞"	"廻る"
"助詞"	"て"
"記号"	"、"
"名詞"	"芸者"
"助詞"	"と"
"名詞"	"関係"
"助詞"	"なんか"
"動詞"	"つける"
"動詞"	"とる"
"記号"	"、"
"形容詞"	"怪しい"
"名詞"	"ん"
"名詞"	"奴"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"それ"
"助詞"	"も"
"名詞"	"ほか"
"助詞"	"の"
"名詞"	"人"
"助詞"	"が"
"動詞"	"遊ぶ"
"名詞"	"の"
"助詞"	"を"
"名詞"	"寛容"
"動詞"	"する"
"助動詞"	"だ"
"形容詞"	"いい"
"助詞"	"が"
"記号"	"、"
"名詞"	"君"
"助詞"	"が"
"名詞"	"蕎麦屋"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"たり"
"記号"	"、"
"名詞"	"団子屋"
"助詞"	"へ"
"動詞"	"はいる"
"名詞"	"の"
"助詞"	"さえ"
"名詞"	"取締"
"名詞"	"上"
"名詞"	"害"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"記号"	"、"
"名詞"	"校長"
"助詞"	"の"
"名詞"	"口"
"助詞"	"を通して"
"名詞"	"注意"
"助詞"	"を"
"動詞"	"加える"
"助動詞"	"た"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"感動詞"	"うん"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"野郎"
"助詞"	"の"
"名詞"	"考え"
"助詞"	"じゃ"
"名詞"	"芸者"
"名詞"	"買"
"助詞"	"は"
"名詞"	"精神的"
"名詞"	"娯楽"
"助詞"	"で"
"記号"	"、"
"名詞"	"天麩羅"
"助詞"	"や"
"記号"	"、"
"名詞"	"団子"
"助詞"	"は"
"名詞"	"物理的"
"名詞"	"娯楽"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"精神的"
"名詞"	"娯楽"
"助動詞"	"だ"
"記号"	"、"
"副詞"	"もっと"
"接頭詞"	"大"
"名詞"	"べら"
"助詞"	"に"
"動詞"	"やる"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"感動詞"	"何だ"
"連体詞"	"あの"
"名詞"	"様"
"助詞"	"は"
"記号"	"。"
"名詞"	"馴染"
"助詞"	"の"
"名詞"	"芸者"
"助詞"	"が"
"動詞"	"はいる"
"助詞"	"て"
"動詞"	"くる"
"助詞"	"と"
"記号"	"、"
"動詞"	"入れる"
"名詞"	"代り"
"助詞"	"に"
"名詞"	"席"
"助詞"	"を"
"動詞"	"はずす"
"助詞"	"て"
"記号"	"、"
"動詞"	"逃げる"
"助詞"	"なんて"
"記号"	"、"
"名詞"	"どこ"
"助詞"	"まで"
"助詞"	"も"
"名詞"	"人"
"助詞"	"を"
"名詞"	"胡"
"名詞"	"魔"
"動詞"	"化す"
"名詞"	"気"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"気"
"助詞"	"に"
"動詞"	"食う"
"助動詞"	"ない"
"記号"	"。"
"接続詞"	"そうして"
"名詞"	"人"
"助詞"	"が"
"名詞"	"攻撃"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"僕"
"助詞"	"は"
"動詞"	"知る"
"助動詞"	"ない"
"助詞"	"とか"
"記号"	"、"
"名詞"	"露西亜"
"名詞"	"文学"
"助動詞"	"だ"
"助詞"	"とか"
"記号"	"、"
"名詞"	"俳句"
"助詞"	"が"
"名詞"	"新体詩"
"助詞"	"の"
"名詞"	"兄弟分"
"助動詞"	"だ"
"助詞"	"とか"
"動詞"	"云う"
"助詞"	"て"
"記号"	"、"
"名詞"	"人"
"助詞"	"を"
"名詞"	"烟"
"助詞"	"に"
"動詞"	"捲く"
"名詞"	"つもり"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"連体詞"	"あんな"
"名詞"	"弱虫"
"助詞"	"は"
"名詞"	"男"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"よ"
"記号"	"。"
"名詞"	"全区"
"名詞"	"御殿"
"名詞"	"女中"
"助詞"	"の"
"動詞"	"生れ変る"
"助詞"	"か"
"名詞"	"何"
"助詞"	"か"
"助動詞"	"だ"
"助詞"	"ぜ"
"記号"	"。"
"副詞"	"ことに"
"動詞"	"よる"
"助詞"	"と"
"記号"	"、"
"名詞"	"あいつ"
"助詞"	"の"
"名詞"	"おやじ"
"助詞"	"は"
"名詞"	"湯島"
"助詞"	"の"
"名詞"	"陰間"
"助詞"	"かも"
"動詞"	"しれる"
"助動詞"	"ない"
"記号"	"」"
"記号"	"「"
"名詞"	"湯島"
"助詞"	"の"
"名詞"	"陰間"
"助動詞"	"た"
"感動詞"	"何だ"
"記号"	"」"
"記号"	"「"
"名詞"	"何"
"助詞"	"でも"
"形容詞"	"男らしい"
"助動詞"	"ない"
"名詞"	"もん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"記号"	"――"
"名詞"	"君"
"名詞"	"そこ"
"助詞"	"の"
"名詞"	"ところ"
"助詞"	"は"
"副詞"	"まだ"
"動詞"	"煮える"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"ない"
"助詞"	"ぜ"
"記号"	"。"
"連体詞"	"そんな"
"名詞"	"の"
"助詞"	"を"
"動詞"	"食う"
"助詞"	"と"
"名詞"	"絛虫"
"助詞"	"が"
"動詞"	"湧く"
"助詞"	"ぜ"
"記号"	"」"
"記号"	"「"
"副詞"	"そう"
"助詞"	"か"
"記号"	"、"
"副詞"	"大抵"
"名詞"	"大丈夫"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"接続詞"	"それで"
"名詞"	"赤シャツ"
"助詞"	"は"
"名詞"	"人"
"助詞"	"に"
"動詞"	"隠れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"温泉"
"助詞"	"の"
"名詞"	"町"
"助詞"	"の"
"名詞"	"角屋"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"て"
"記号"	"、"
"名詞"	"芸者"
"助詞"	"と"
"名詞"	"会見"
"動詞"	"する"
"名詞"	"そう"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"角屋"
"助詞"	"って"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"宿屋"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"名詞"	"宿屋"
"名詞"	"兼"
"名詞"	"料理"
"名詞"	"屋"
"助詞"	"さ"
"記号"	"。"
"接続詞"	"だから"
"名詞"	"あいつ"
"助詞"	"を"
"名詞"	"一番"
"動詞"	"へこます"
"名詞"	"ため"
"助詞"	"に"
"助詞"	"は"
"記号"	"、"
"名詞"	"あいつ"
"助詞"	"が"
"名詞"	"芸者"
"助詞"	"を"
"動詞"	"つれる"
"助詞"	"て"
"記号"	"、"
"名詞"	"あすこ"
"助詞"	"へ"
"動詞"	"はいる"
"動詞"	"込む"
"名詞"	"ところ"
"助詞"	"を"
"動詞"	"見届ける"
"助詞"	"て"
"動詞"	"おく"
"助詞"	"て"
"名詞"	"面詰"
"動詞"	"する"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"動詞"	"見届ける"
"助詞"	"って"
"記号"	"、"
"名詞"	"夜番"
"助詞"	"でも"
"動詞"	"する"
"名詞"	"の"
"助詞"	"かい"
"記号"	"」"
"記号"	"「"
"感動詞"	"うん"
"記号"	"、"
"名詞"	"角屋"
"助詞"	"の"
"名詞"	"前"
"助詞"	"に"
"名詞"	"枡屋"
"助詞"	"という"
"名詞"	"宿屋"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"連体詞"	"あの"
"名詞"	"表"
"名詞"	"二"
"名詞"	"階"
"助詞"	"を"
"動詞"	"かりる"
"助詞"	"て"
"記号"	"、"
"名詞"	"障子"
"助詞"	"へ"
"名詞"	"穴"
"助詞"	"を"
"動詞"	"あける"
"助詞"	"て"
"記号"	"、"
"動詞"	"見る"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"の"
"助詞"	"さ"
"記号"	"」"
"記号"	"「"
"動詞"	"見る"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"とき"
"助詞"	"に"
"動詞"	"来る"
"助詞"	"かい"
"記号"	"」"
"記号"	"「"
"動詞"	"来る"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"副詞"	"どうせ"
"名詞"	"ひと"
"名詞"	"晩"
"助詞"	"じゃ"
"動詞"	"いける"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"二"
"名詞"	"週間"
"助詞"	"ばかり"
"動詞"	"やる"
"名詞"	"つもり"
"助動詞"	"だ"
"助動詞"	"ない"
"助詞"	"ちゃ"
"記号"	"」"
"記号"	"「"
"副詞"	"随分"
"動詞"	"疲れる"
"助詞"	"ぜ"
"記号"	"。"
"名詞"	"僕"
"感動詞"	"あ"
"記号"	"、"
"名詞"	"おやじ"
"助詞"	"の"
"動詞"	"死ぬ"
"名詞"	"とき"
"名詞"	"一"
"名詞"	"週間"
"助詞"	"ばかり"
"名詞"	"徹夜"
"動詞"	"する"
"助詞"	"て"
"名詞"	"看病"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"が"
"記号"	"、"
"名詞"	"あと"
"助詞"	"で"
"名詞"	"ぼんやり"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"副詞"	"大いに"
"動詞"	"弱る"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"が"
"動詞"	"ある"
"記号"	"」"
"記号"	"「"
"副詞"	"少し"
"助詞"	"ぐらい"
"名詞"	"身体"
"助詞"	"が"
"動詞"	"疲れる"
"助動詞"	"た"
"助詞"	"って"
"動詞"	"構う"
"助動詞"	"ん"
"助詞"	"さ"
"記号"	"。"
"連体詞"	"あんな"
"名詞"	"奸物"
"助詞"	"を"
"名詞"	"あのまま"
"助詞"	"に"
