"parts"	"mor"
"動詞"	"話す"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"が"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"副詞"	"どうも"
"接頭詞"	"難"
"名詞"	"有"
"助動詞"	"う"
"記号"	"。"
"名詞"	"だれ"
"助詞"	"が"
"名詞"	"転任"
"動詞"	"する"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"副詞"	"もう"
"名詞"	"発表"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"から"
"名詞"	"話し手"
"助詞"	"も"
"動詞"	"差し支える"
"助動詞"	"ない"
"助動詞"	"です"
"助動詞"	"う"
"記号"	"。"
"接続詞"	"実は"
"名詞"	"古賀"
"名詞"	"君"
"助動詞"	"です"
"記号"	"」"
"記号"	"「"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"は"
"記号"	"、"
"接続詞"	"だって"
"名詞"	"ここ"
"助詞"	"の"
"名詞"	"人"
"助詞"	"じゃ"
"助動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"名詞"	"ここ"
"助詞"	"の"
"名詞"	"地"
"助詞"	"の"
"名詞"	"人"
"助動詞"	"です"
"助詞"	"が"
"記号"	"、"
"副詞"	"少し"
"名詞"	"都合"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"記号"	"――"
"名詞"	"半分"
"助詞"	"は"
"名詞"	"当人"
"助詞"	"の"
"名詞"	"希望"
"助動詞"	"です"
"記号"	"」"
"記号"	"「"
"名詞"	"どこ"
"助詞"	"へ"
"動詞"	"行く"
"名詞"	"ん"
"助動詞"	"です"
"記号"	"」"
"記号"	"「"
"名詞"	"日向"
"助詞"	"の"
"名詞"	"延岡"
"助詞"	"で"
"記号"	"――"
"名詞"	"土地"
"助詞"	"が"
"名詞"	"土地"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"一級"
"名詞"	"俸上"
"助詞"	"って"
"動詞"	"行く"
"名詞"	"事"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ます"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"名詞"	"誰か"
"名詞"	"代り"
"助詞"	"が"
"動詞"	"来る"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"名詞"	"代り"
"助詞"	"も"
"名詞"	"大抵"
"動詞"	"極まる"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"です"
"記号"	"。"
"連体詞"	"その"
"名詞"	"代り"
"助詞"	"の"
"名詞"	"具合"
"助詞"	"で"
"名詞"	"君"
"助詞"	"の"
"名詞"	"待遇"
"名詞"	"上"
"助詞"	"の"
"名詞"	"都合"
"助詞"	"も"
"動詞"	"つく"
"名詞"	"ん"
"助動詞"	"です"
"記号"	"」"
"記号"	"「"
"感動詞"	"はあ"
"記号"	"、"
"名詞"	"結構"
"助動詞"	"です"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"無理"
"助詞"	"に"
"動詞"	"上がる"
"助動詞"	"ない"
"助詞"	"でも"
"動詞"	"構う"
"助動詞"	"ます"
"助動詞"	"ん"
"記号"	"」"
"記号"	"「"
"副詞"	"とも角"
"助詞"	"も"
"名詞"	"僕"
"助詞"	"は"
"名詞"	"校長"
"助詞"	"に"
"動詞"	"話す"
"名詞"	"つもり"
"助動詞"	"です"
"記号"	"。"
"接続詞"	"それで"
"名詞"	"校長"
"助詞"	"も"
"接頭詞"	"同"
"名詞"	"意見"
"助動詞"	"らしい"
"助詞"	"が"
"記号"	"、"
"名詞"	"追っ手"
"助詞"	"は"
"名詞"	"君"
"助詞"	"に"
"副詞"	"もっと"
"動詞"	"働く"
"助詞"	"て"
"名詞"	"頂"
"助動詞"	"だ"
"助詞"	"か"
"形容詞"	"ない"
"助詞"	"て"
"助詞"	"は"
"動詞"	"なる"
"助動詞"	"ん"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"、"
"副詞"	"どうか"
"名詞"	"今"
"助詞"	"から"
"連体詞"	"その"
"名詞"	"つもり"
"助詞"	"で"
"名詞"	"覚悟"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"やる"
"助詞"	"て"
"動詞"	"もらう"
"助動詞"	"たい"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"名詞"	"今"
"助詞"	"より"
"名詞"	"時間"
"助詞"	"でも"
"動詞"	"増す"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"感動詞"	"いいえ"
"記号"	"、"
"名詞"	"時間"
"助詞"	"は"
"名詞"	"今"
"助詞"	"より"
"動詞"	"減る"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"が"
"記号"	"――"
"記号"	"」"
"記号"	"「"
"名詞"	"時間"
"助詞"	"が"
"動詞"	"減る"
"助詞"	"て"
"記号"	"、"
"副詞"	"もっと"
"動詞"	"働く"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"、"
"名詞"	"妙"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"」"
"記号"	"「"
"副詞"	"ちょっと"
"動詞"	"聞く"
"助詞"	"と"
"名詞"	"妙"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"記号"	"――"
"名詞"	"判然"
"助詞"	"と"
"助詞"	"は"
"名詞"	"今"
"動詞"	"言う"
"形容詞"	"にくい"
"助詞"	"が"
"記号"	"――"
"副詞"	"まあ"
"動詞"	"つまる"
"記号"	"、"
"名詞"	"君"
"助詞"	"に"
"副詞"	"もっと"
"名詞"	"重大"
"助動詞"	"だ"
"名詞"	"責任"
"助詞"	"を"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"もらう"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"助詞"	"という"
"名詞"	"意味"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"です"
"記号"	"」"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"副詞"	"一向"
"動詞"	"分る"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"今"
"助詞"	"より"
"名詞"	"重大"
"助動詞"	"だ"
"名詞"	"責任"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"ば"
"記号"	"、"
"名詞"	"数学"
"助詞"	"の"
"名詞"	"主任"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"名詞"	"主任"
"助詞"	"は"
"名詞"	"山嵐"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"やっこ"
"名詞"	"さん"
"副詞"	"なかなか"
"名詞"	"辞職"
"動詞"	"する"
"名詞"	"気遣い"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"それ"
"助詞"	"に"
"記号"	"、"
"名詞"	"生徒"
"助詞"	"の"
"名詞"	"人望"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"から"
"名詞"	"転任"
"助詞"	"や"
"名詞"	"免職"
"助詞"	"は"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"得策"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"まい"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"談話"
"助詞"	"は"
"名詞"	"いつ"
"助詞"	"でも"
"名詞"	"要領"
"助詞"	"を"
"動詞"	"得る"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"要領"
"助詞"	"を"
"動詞"	"得る"
"助動詞"	"ない"
"助詞"	"て"
"助詞"	"も"
"名詞"	"用事"
"助詞"	"は"
"名詞"	"これ"
"助詞"	"で"
"動詞"	"済む"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"それ"
"助詞"	"から"
"副詞"	"少し"
"名詞"	"雑談"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"うち"
"助詞"	"に"
"記号"	"、"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"の"
"名詞"	"送別会"
"助詞"	"を"
"動詞"	"やる"
"名詞"	"事"
"助詞"	"や"
"記号"	"、"
"接続詞"	"ついては"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"酒"
"助詞"	"を"
"動詞"	"飲む"
"助詞"	"か"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"問"
"助詞"	"や"
"記号"	"、"
"名詞"	"うらなり"
"名詞"	"先生"
"助詞"	"は"
"名詞"	"君子"
"助詞"	"で"
"動詞"	"愛す"
"助動詞"	"べし"
"名詞"	"人"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"事"
"助詞"	"や"
"記号"	"――"
"名詞"	"赤シャツ"
"助詞"	"は"
"副詞"	"いろいろ"
"動詞"	"弁じる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"しまいに"
"名詞"	"話"
"助詞"	"を"
"動詞"	"かえる"
"助詞"	"て"
"名詞"	"君"
"名詞"	"俳句"
"助詞"	"を"
"動詞"	"やる"
"助動詞"	"ます"
"助詞"	"か"
"助詞"	"と"
"動詞"	"来る"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"こいつ"
"助詞"	"は"
"名詞"	"大変"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"記号"	"、"
"名詞"	"俳句"
"助詞"	"は"
"動詞"	"やる"
"助動詞"	"ます"
"助動詞"	"ん"
"記号"	"、"
"副詞"	"さよう"
"助動詞"	"だ"
"助詞"	"と"
"記号"	"、"
"副詞"	"そこそこ"
"助詞"	"に"
"動詞"	"帰る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"発句"
"助詞"	"は"
"名詞"	"芭蕉"
"助詞"	"か"
"名詞"	"髪結床"
"助詞"	"の"
"名詞"	"親方"
"助詞"	"の"
"動詞"	"やる"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"数学"
"助詞"	"の"
"名詞"	"先生"
"助詞"	"が"
"名詞"	"朝顔"
"助詞"	"や"
"助詞"	"に"
"名詞"	"釣瓶"
"助詞"	"を"
"動詞"	"とる"
"動詞"	"れる"
"助詞"	"て"
"動詞"	"たまる"
"名詞"	"もの"
"助詞"	"か"
"記号"	"。"
"動詞"	"帰る"
"助詞"	"て"
"副詞"	"うんと"
"動詞"	"考え込む"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"世間"
"助詞"	"に"
"助詞"	"は"
"副詞"	"随分"
"名詞"	"気"
"助詞"	"の"
"動詞"	"知れる"
"助動詞"	"ない"
"名詞"	"男"
"助詞"	"が"
"動詞"	"居る"
"記号"	"。"
"名詞"	"家屋"
"名詞"	"敷"
"助詞"	"は"
"副詞"	"もちろん"
"記号"	"、"
"動詞"	"勤める"
"名詞"	"学校"
"助詞"	"に"
"名詞"	"不足"
"助詞"	"の"
"形容詞"	"ない"
"名詞"	"故郷"
"名詞"	"外野"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"助詞"	"から"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"記号"	"、"
"動詞"	"知る"
"助動詞"	"ぬ"
"名詞"	"他国"
"助詞"	"へ"
"名詞"	"苦労"
"助詞"	"を"
"動詞"	"求める"
"助詞"	"に"
"動詞"	"出る"
"記号"	"。"
"名詞"	"それ"
"助詞"	"も"
"名詞"	"花の都"
"助詞"	"の"
"名詞"	"電車"
"助詞"	"が"
"動詞"	"通う"
"動詞"	"てる"
"名詞"	"所"
"助動詞"	"だ"
"記号"	"、"
"副詞"	"まだしも"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"日向"
"助詞"	"の"
"名詞"	"延岡"
"助詞"	"と"
"助詞"	"は"
"名詞"	"何"
"助詞"	"の"
"名詞"	"事"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"船"
"名詞"	"つき"
"助詞"	"の"
"形容詞"	"いい"
"名詞"	"ここ"
"助詞"	"へ"
"動詞"	"来る"
"助詞"	"て"
"助詞"	"さえ"
"記号"	"、"
"名詞"	"一"
"名詞"	"ヶ月"
"動詞"	"立つ"
"助動詞"	"ない"
"名詞"	"うち"
"助詞"	"に"
"副詞"	"もう"
"動詞"	"帰る"
"助動詞"	"たい"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"延岡"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"ば"
"名詞"	"山"
"助詞"	"の"
"名詞"	"中"
"助詞"	"も"
"名詞"	"山"
"助詞"	"の"
"名詞"	"中"
"助詞"	"も"
"名詞"	"大変"
"助動詞"	"だ"
"名詞"	"山"
"助詞"	"の"
"名詞"	"中"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"ところ"
"助詞"	"に"
"動詞"	"よる"
"助詞"	"と"
"名詞"	"船"
"助詞"	"から"
"動詞"	"上がる"
"助詞"	"て"
"記号"	"、"
"名詞"	"一日"
"名詞"	"馬車"
"助詞"	"へ"
"動詞"	"乗る"
"助詞"	"て"
"記号"	"、"
"名詞"	"宮崎"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"て"
"記号"	"、"
"名詞"	"宮崎"
"助詞"	"から"
"副詞"	"また"
"名詞"	"一日"
"名詞"	"車"
"助詞"	"へ"
"動詞"	"乗る"
"助動詞"	"ない"
"助詞"	"て"
"助詞"	"は"
"動詞"	"着ける"
"助動詞"	"ない"
"名詞"	"そうだ"
"記号"	"。"
"名詞"	"名前"
"助詞"	"を"
"動詞"	"聞く"
"助詞"	"て"
"助詞"	"さえ"
"記号"	"、"
"動詞"	"開ける"
"助動詞"	"た"
"名詞"	"所"
"助詞"	"と"
"助詞"	"は"
"動詞"	"思える"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"猿"
"助詞"	"と"
"名詞"	"人"
"助詞"	"と"
"助詞"	"が"
"名詞"	"半々"
"助詞"	"に"
"動詞"	"住む"
"動詞"	"でる"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"気"
"助詞"	"が"
"動詞"	"する"
"記号"	"。"
"副詞"	"いかに"
"名詞"	"聖人"
"助詞"	"の"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"だって"
"記号"	"、"
"動詞"	"好む"
"助詞"	"で"
"名詞"	"猿"
"助詞"	"の"
"名詞"	"相手"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"たい"
"助詞"	"も"
"助動詞"	"ない"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"に"
"記号"	"、"
"名詞"	"何"
"助詞"	"という"
"名詞"	"物"
"名詞"	"数奇"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"ところ"
"助詞"	"へ"
"名詞"	"相変わらず"
"名詞"	"婆さん"
"助詞"	"が"
"名詞"	"夕食"
"助詞"	"を"
"動詞"	"運ぶ"
"助詞"	"で"
"動詞"	"出る"
"記号"	"。"
"名詞"	"今日"
"助詞"	"も"
"接続詞"	"また"
"名詞"	"芋"
"助動詞"	"です"
"助詞"	"かい"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"、"
"接続詞"	"いえ"
"名詞"	"今日"
"助詞"	"は"
"名詞"	"豆腐"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"どっち"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"って"
"動詞"	"似る"
"助動詞"	"た"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"記号"	"「"
"名詞"	"お婆さん"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"は"
"名詞"	"日向"
"助詞"	"へ"
"動詞"	"行く"
"名詞"	"そう"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"名詞"	"本当"
"助詞"	"に"
"接頭詞"	"お"
"名詞"	"気の毒"
"助動詞"	"じゃ"
"助詞"	"な"
"記号"	"、"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"接頭詞"	"お"
"名詞"	"気の毒"
"助詞"	"だって"
"記号"	"、"
"副詞"	"好んで"
"動詞"	"行く"
"名詞"	"ん"
"助動詞"	"だ"
"名詞"	"仕方がない"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"動詞"	"好む"
"助詞"	"で"
"動詞"	"行く"
"助詞"	"て"
"記号"	"、"
"名詞"	"誰"
"助詞"	"が"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"誰"
"助詞"	"が"
"助詞"	"ぞ"
"助詞"	"な"
"助詞"	"も"
"動詞"	"しる"
"助詞"	"て"
"記号"	"、"
"名詞"	"当人"
"名詞"	"がさ"
"記号"	"。"
"名詞"	"古賀"
"名詞"	"先生"
"助詞"	"が"
"名詞"	"物"
"名詞"	"数奇"
"助詞"	"に"
"動詞"	"行く"
"名詞"	"ん"
"助詞"	"じゃ"
"助動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"名詞"	"そりゃ"
"名詞"	"あなた"
"記号"	"、"
"名詞"	"大"
"名詞"	"違い"
"助詞"	"の"
"名詞"	"勘"
"名詞"	"五"
"名詞"	"郎"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"勘"
"名詞"	"五"
"名詞"	"郎"
"助詞"	"か"
"助詞"	"ね"
"記号"	"。"
"接続詞"	"だって"
"接頭詞"	"今"
"名詞"	"赤シャツ"
"助詞"	"が"
"副詞"	"そう"
"動詞"	"云う"
"助動詞"	"ます"
"助動詞"	"た"
"助詞"	"ぜ"
"記号"	"。"
"名詞"	"それ"
"助詞"	"が"
"名詞"	"勘"
"名詞"	"五"
"名詞"	"郎"
"助動詞"	"だ"
"名詞"	"赤シャツ"
"助詞"	"は"
"名詞"	"嘘つき"
"助詞"	"の"
"名詞"	"法螺"
"名詞"	"右衛門"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"教頭"
"名詞"	"さん"
"助詞"	"が"
"記号"	"、"
"副詞"	"そう"
"接頭詞"	"お"
"名詞"	"云"
"動詞"	"いる"
"名詞"	"の"
"助詞"	"は"
"副詞"	"もっとも"
"接続詞"	"じゃが"
"記号"	"、"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"の"
"接頭詞"	"お"
"名詞"	"往き"
"助詞"	"と"
"助詞"	"も"
"形容詞"	"ない"
"名詞"	"の"
"助詞"	"も"
"副詞"	"もっとも"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"そん"
"助動詞"	"だ"
"名詞"	"両方"
"名詞"	"もっとも"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"名詞"	"お婆さん"
"助詞"	"は"
"名詞"	"公平"
"助動詞"	"だ"
"形容詞"	"いい"
"記号"	"。"
"副詞"	"一体"
"連体詞"	"どういう"
"名詞"	"訳"
"助動詞"	"だ"
"助詞"	"んで"
"形容詞"	"すい"
"記号"	"」"
"記号"	"「"
"名詞"	"今朝"
"名詞"	"古賀"
"助詞"	"の"
"名詞"	"お母さん"
"助詞"	"が"
"動詞"	"見える"
"助詞"	"て"
"記号"	"、"
"副詞"	"だんだん"
"名詞"	"訳"
"助詞"	"を"
"名詞"	"お話"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"が"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"連体詞"	"どんな"
"名詞"	"訳"
"助詞"	"を"
"名詞"	"お話"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"です"
"記号"	"」"
"記号"	"「"
"名詞"	"あそこ"
"助詞"	"も"
"名詞"	"お父さん"
"助詞"	"が"
"接頭詞"	"お"
"形容詞"	"亡い"
"名詞"	"なり手"
"助詞"	"から"
"記号"	"、"
"名詞"	"あたし"
"名詞"	"達"
"助詞"	"が"
"動詞"	"思う"
"助詞"	"ほど"
"名詞"	"暮し向き"
"助詞"	"が"
"名詞"	"豊か"
"助詞"	"に"
"名詞"	"名うて"
"接頭詞"	"お"
"動詞"	"困る"
"助詞"	"じゃ"
"動詞"	"ける"
"記号"	"、"
"名詞"	"お母さん"
"助詞"	"が"
"名詞"	"校長"
"名詞"	"さん"
"助詞"	"に"
"接頭詞"	"お"
"動詞"	"頼む"
"助詞"	"て"
"記号"	"、"
"副詞"	"もう"
"名詞"	"四"
"名詞"	"年"
"助詞"	"も"
"動詞"	"勤める"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"もの"
"助詞"	"じゃ"
"動詞"	"ける"
"記号"	"、"
"副詞"	"どうぞ"
"名詞"	"毎月"
"動詞"	"頂く"
"名詞"	"もの"
"助詞"	"を"
"記号"	"、"
"副詞"	"今少し"
"動詞"	"ふやす"
"助詞"	"て"
"動詞"	"おくれる"
"動詞"	"かてる"
"助詞"	"て"
"記号"	"、"
"名詞"	"あなた"
"記号"	"」"
"記号"	"「"
"感動詞"	"なるほど"
"記号"	"」"
"記号"	"「"
"名詞"	"校長"
"名詞"	"さん"
"助詞"	"が"
"記号"	"、"
"名詞"	"よう"
"副詞"	"まあ"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"副詞"	"こう"
"助詞"	"と"
"接頭詞"	"お"
"動詞"	"云う"
"動詞"	"たげる"
"助詞"	"な"
"記号"	"。"
"接続詞"	"それで"
"名詞"	"お母さん"
"助詞"	"も"
"名詞"	"安心"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"副詞"	"今に"
"名詞"	"増給"
"助詞"	"の"
"名詞"	"御沙汰"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"ぞ"
"記号"	"、"
"名詞"	"今月"
"助詞"	"か"
"名詞"	"来月"
"助詞"	"か"
"助詞"	"と"
"名詞"	"首"
"助詞"	"を"
"形容詞"	"長い"
"動詞"	"する"
"助詞"	"て"
"動詞"	"待つ"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"だ"
"助動詞"	"た"
"名詞"	"ところ"
"助詞"	"へ"
"記号"	"、"
"名詞"	"校長"
"名詞"	"さん"
"助詞"	"が"
"副詞"	"ちょっと"
"動詞"	"来る"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"に"
"接頭詞"	"お"
"名詞"	"云"
"動詞"	"いる"
"動詞"	"ける"
"記号"	"、"
"動詞"	"行う"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"記号"	"、"
"名詞"	"気の毒"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"学校"
"助詞"	"は"
"名詞"	"金"
"助詞"	"が"
"動詞"	"足りる"
"動詞"	"ける"
"記号"	"、"
"名詞"	"月給"
"助詞"	"を"
"動詞"	"上げる"
"名詞"	"訳"
"助詞"	"に"
"名詞"	"湯潅"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"延岡"
"助詞"	"に"
"助動詞"	"だ"
"動詞"	"空く"
"助動詞"	"た"
"名詞"	"口"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"記号"	"、"
"名詞"	"そっち"
"助動詞"	"だ"
"名詞"	"毎月"
"名詞"	"五"
"名詞"	"円"
"名詞"	"余分"
"助詞"	"に"
"動詞"	"とれる"
"助詞"	"から"
"記号"	"、"
"接頭詞"	"お"
"名詞"	"望み"
"名詞"	"通り"
"助動詞"	"だ"
"形容詞"	"よい"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"記号"	"、"
"連体詞"	"その"
"名詞"	"手続き"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"から"
"動詞"	"行く"
"助詞"	"が"
"形容詞"	"ええ"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"れる"
"動詞"	"たげる"
"助詞"	"な"
"記号"	"。"
"記号"	"――"
"記号"	"」"
"記号"	"「"
"接続詞"	"じゃ"
"名詞"	"相談"
"助詞"	"じゃ"
"助動詞"	"ない"
"記号"	"、"
"名詞"	"命令"
"助詞"	"じゃ"
"助動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"副詞"	"さ"
"助詞"	"よ"
"助詞"	"よ"
"記号"	"。"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"は"
"名詞"	"よそ"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"て"
"名詞"	"月給"
"助詞"	"が"
"動詞"	"増す"
"助詞"	"より"
"記号"	"、"
"名詞"	"元"
"助詞"	"の"
"名詞"	"まま"
"助詞"	"でも"
"形容詞"	"ええ"
"助詞"	"から"
"記号"	"、"
"名詞"	"ここ"
"助詞"	"に"
"動詞"	"居る"
"助動詞"	"たい"
"記号"	"。"
"名詞"	"屋敷"
"助詞"	"も"
"動詞"	"ある"
"助詞"	"し"
"記号"	"、"
"名詞"	"母"
"助詞"	"も"
"動詞"	"ある"
"助詞"	"から"
"助詞"	"と"
"接頭詞"	"お"
"動詞"	"頼む"
"助動詞"	"た"
"助詞"	"けれども"
"記号"	"、"
"副詞"	"もう"
"副詞"	"そう"
"動詞"	"極める"
"助動詞"	"た"
"名詞"	"あと"
"助詞"	"で"
"記号"	"、"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"の"
"名詞"	"代り"
"助詞"	"は"
"動詞"	"出来る"
"助詞"	"て"
"動詞"	"いる"
"動詞"	"ける"
"名詞"	"仕方がない"
"助詞"	"と"
"名詞"	"校長"
"助詞"	"が"
"接頭詞"	"お"
"動詞"	"云う"
"動詞"	"たげる"
"助詞"	"な"
"記号"	"」"
"記号"	"「"
"名詞"	"へん"
"名詞"	"人"
"助詞"	"を"
"名詞"	"馬鹿"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"名詞"	"ら"
"記号"	"、"
"形容詞"	"面白い"
"助詞"	"も"
"形容詞"	"ない"
"記号"	"。"
"接続詞"	"じゃ"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"は"
"動詞"	"行く"
"名詞"	"気"
"助詞"	"は"
"形容詞"	"ない"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"接頭詞"	"ど"
"名詞"	"売れ"
"助詞"	"で"
"名詞"	"変"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"五"
"名詞"	"円"
"助詞"	"ぐらい"
"動詞"	"上がる"
"助詞"	"たって"
"記号"	"、"
"連体詞"	"あんな"
"名詞"	"山"
"助詞"	"の"
"名詞"	"中"
"助詞"	"へ"
"名詞"	"猿"
"助詞"	"の"
"名詞"	"御相手"
"助詞"	"を"
"動詞"	"する"
"助詞"	"に"
"動詞"	"行く"
"名詞"	"唐変木"
"助詞"	"は"
"副詞"	"まず"
"形容詞"	"ない"
"助詞"	"から"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"名詞"	"唐変木"
