"parts"	"mor"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"と"
"名詞"	"一人"
"助詞"	"で"
"名詞"	"茶"
"助詞"	"を"
"動詞"	"注ぐ"
"助詞"	"で"
"名詞"	"妙"
"助動詞"	"だ"
"名詞"	"手付"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"飲む"
"助詞"	"で"
"動詞"	"いる"
"記号"	"。"
"接続詞"	"実は"
"名詞"	"ゆうべ"
"名詞"	"茶"
"助詞"	"を"
"動詞"	"買う"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"動詞"	"頼む"
"助詞"	"で"
"動詞"	"おく"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"連体詞"	"こんな"
"形容詞"	"苦い"
"名詞"	"濃い茶"
"助詞"	"は"
"名詞"	"いや"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"一杯"
"動詞"	"飲む"
"助詞"	"と"
"名詞"	"胃"
"助詞"	"に"
"動詞"	"答える"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"気"
"助詞"	"が"
"動詞"	"する"
"記号"	"。"
"名詞"	"今度"
"助詞"	"から"
"副詞"	"もっと"
"形容詞"	"苦い"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"を"
"動詞"	"買う"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"動詞"	"かしこまる"
"助動詞"	"ます"
"助動詞"	"た"
"助詞"	"と"
"接続詞"	"また"
"名詞"	"一杯"
"動詞"	"しぼる"
"助詞"	"て"
"動詞"	"飲む"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"人"
"助詞"	"の"
"名詞"	"茶"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"接頭詞"	"無"
"副詞"	"暗に"
"動詞"	"飲む"
"名詞"	"奴"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"主人"
"助詞"	"が"
"動詞"	"引き下がる"
"助詞"	"て"
"助詞"	"から"
"記号"	"、"
"名詞"	"明日"
"助詞"	"の"
"名詞"	"下読み"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"副詞"	"すぐ"
"動詞"	"寝る"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"それから"
"名詞"	"毎日"
"名詞"	"毎日"
"名詞"	"学校"
"助詞"	"へ"
"名詞"	"出し手"
"助詞"	"は"
"名詞"	"規則"
"名詞"	"通り"
"動詞"	"働く"
"記号"	"、"
"名詞"	"毎日"
"名詞"	"毎日"
"動詞"	"帰る"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"と"
"名詞"	"主人"
"助詞"	"が"
"名詞"	"お茶"
"助詞"	"を"
"動詞"	"入れる"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"くる"
"記号"	"。"
"名詞"	"一週間"
"助詞"	"ばかり"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"様子"
"助詞"	"も"
"名詞"	"ひと通り"
"助詞"	"は"
"動詞"	"飲み込める"
"助動詞"	"た"
"助詞"	"し"
"記号"	"、"
"名詞"	"宿"
"助詞"	"の"
"名詞"	"夫婦"
"助詞"	"の"
"名詞"	"人物"
"助詞"	"も"
"名詞"	"大概"
"助詞"	"は"
"動詞"	"分る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"ほか"
"助詞"	"の"
"名詞"	"教師"
"助詞"	"に"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"名詞"	"辞令"
"助詞"	"を"
"名詞"	"受け手"
"名詞"	"一"
"名詞"	"週間"
"助詞"	"から"
"名詞"	"一"
"名詞"	"ヶ月"
"助詞"	"ぐらい"
"助詞"	"の"
"名詞"	"間"
"助詞"	"は"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"評判"
"助詞"	"が"
"形容詞"	"いい"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"か"
"記号"	"、"
"接頭詞"	"悪"
"名詞"	"るい"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"か"
"名詞"	"非常"
"助詞"	"に"
"名詞"	"気"
"助詞"	"に"
"動詞"	"掛かる"
"名詞"	"そう"
"助動詞"	"だ"
"助動詞"	"ある"
"助詞"	"が"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"副詞"	"一向"
"連体詞"	"そんな"
"名詞"	"感じ"
"助詞"	"は"
"形容詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"教場"
"助詞"	"で"
"副詞"	"折々"
"動詞"	"しくじる"
"助詞"	"と"
"連体詞"	"その"
"名詞"	"時"
"助詞"	"だけ"
"助詞"	"は"
"名詞"	"やな"
"名詞"	"心持ち"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"三"
"名詞"	"十"
"名詞"	"分"
"助詞"	"ばかり"
"動詞"	"立つ"
"助詞"	"と"
"名詞"	"奇麗"
"助詞"	"に"
"動詞"	"消える"
"助詞"	"て"
"動詞"	"しまう"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"何事"
"助詞"	"に"
"動詞"	"よる"
"助動詞"	"ぬ"
"形容詞"	"長い"
"名詞"	"心配"
"動詞"	"する"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"助詞"	"も"
"名詞"	"心配"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ない"
"名詞"	"男"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"教場"
"助詞"	"の"
"動詞"	"しくじる"
"助詞"	"が"
"名詞"	"生徒"
"助詞"	"に"
"連体詞"	"どんな"
"名詞"	"影響"
"助詞"	"を"
"動詞"	"与える"
"助詞"	"て"
"記号"	"、"
"連体詞"	"その"
"名詞"	"影響"
"助詞"	"が"
"名詞"	"校長"
"助詞"	"や"
"名詞"	"教頭"
"助詞"	"に"
"連体詞"	"どんな"
"名詞"	"反応"
"助詞"	"を"
"動詞"	"呈する"
"助詞"	"か"
"副詞"	"まるで"
"名詞"	"無頓着"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"前"
"助詞"	"に"
"動詞"	"云う"
"名詞"	"通り"
"名詞"	"あまり"
"名詞"	"度胸"
"助詞"	"の"
"名詞"	"据"
"動詞"	"く"
"助動詞"	"た"
"名詞"	"男"
"助詞"	"で"
"助詞"	"は"
"形容詞"	"ない"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"思い切り"
"助詞"	"は"
"副詞"	"すこぶる"
"形容詞"	"いい"
"名詞"	"人間"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"連体詞"	"この"
"名詞"	"学校"
"助詞"	"が"
"動詞"	"いける"
"助動詞"	"ない"
"助詞"	"ば"
"副詞"	"すぐ"
"名詞"	"どっか"
"助詞"	"へ"
"動詞"	"行く"
"名詞"	"覚悟"
"助詞"	"で"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"狸"
"助詞"	"も"
"名詞"	"赤シャツ"
"助詞"	"も"
"記号"	"、"
"副詞"	"ちっとも"
"形容詞"	"恐い"
"形容詞"	"くい"
"助詞"	"は"
"形容詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"副詞"	"まして"
"名詞"	"教場"
"助詞"	"の"
"名詞"	"小僧"
"名詞"	"共"
"助詞"	"なんか"
"助詞"	"に"
"助詞"	"は"
"名詞"	"愛嬌"
"助詞"	"も"
"名詞"	"お世辞"
"助詞"	"も"
"動詞"	"使う"
"名詞"	"気"
"助詞"	"に"
"動詞"	"なれる"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"学校"
"助詞"	"は"
"名詞"	"それ"
"助詞"	"で"
"形容詞"	"いい"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"下宿"
"助詞"	"の"
"名詞"	"方"
"助詞"	"は"
"副詞"	"そう"
"助詞"	"は"
"動詞"	"いく"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"亭主"
"助詞"	"が"
"名詞"	"茶"
"助詞"	"を"
"動詞"	"飲む"
"助詞"	"に"
"動詞"	"来る"
"助詞"	"だけ"
"助動詞"	"だ"
"名詞"	"我慢"
"助詞"	"も"
"動詞"	"する"
"助詞"	"が"
"記号"	"、"
"名詞"	"いろいろ"
"助動詞"	"だ"
"名詞"	"者"
"助詞"	"を"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"くる"
"記号"	"。"
"名詞"	"始め"
"助詞"	"に"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"は"
"名詞"	"何"
"助詞"	"でも"
"名詞"	"印材"
"助詞"	"で"
"記号"	"、"
"名詞"	"十"
"助詞"	"ばかり"
"動詞"	"並べる"
"助詞"	"て"
"動詞"	"おく"
"助詞"	"て"
"記号"	"、"
"名詞"	"みんな"
"助詞"	"で"
"名詞"	"三"
"名詞"	"円"
"助動詞"	"だ"
"形容詞"	"安い"
"名詞"	"物"
"助動詞"	"だ"
"接頭詞"	"お"
"動詞"	"買う"
"動詞"	"なさる"
"助詞"	"と"
"動詞"	"云う"
"記号"	"。"
"名詞"	"田舎"
"名詞"	"巡り"
"助詞"	"の"
"名詞"	"へぼ"
"名詞"	"絵師"
"助詞"	"じゃ"
"助動詞"	"ある"
"助動詞"	"まい"
"助詞"	"し"
"記号"	"、"
"連体詞"	"そんな"
"名詞"	"もの"
"助詞"	"は"
"動詞"	"入る"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"今度"
"助詞"	"は"
"名詞"	"華山"
"助詞"	"とか"
"副詞"	"何とか"
"動詞"	"云う"
"名詞"	"男"
"助詞"	"の"
"名詞"	"花鳥"
"助詞"	"の"
"名詞"	"掛物"
"助詞"	"を"
"動詞"	"もつ"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"自分"
"助詞"	"で"
"名詞"	"床の間"
"助詞"	"へ"
"動詞"	"かける"
"助詞"	"て"
"記号"	"、"
"形容詞"	"いい"
"名詞"	"出来"
"助詞"	"じゃ"
"助動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"か"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"名詞"	"そうかな"
"助詞"	"と"
"接頭詞"	"好"
"名詞"	"加減"
"助詞"	"に"
"名詞"	"挨拶"
"助詞"	"を"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"華山"
"助詞"	"に"
"助詞"	"は"
"名詞"	"二人"
"動詞"	"ある"
"記号"	"、"
"名詞"	"一人"
"助詞"	"は"
"副詞"	"何とか"
"名詞"	"華山"
"助詞"	"で"
"記号"	"、"
"名詞"	"一人"
"助詞"	"は"
"副詞"	"何とか"
"名詞"	"華山"
"助動詞"	"です"
"助詞"	"が"
"記号"	"、"
"連体詞"	"この"
"名詞"	"幅"
"助詞"	"は"
"連体詞"	"その"
"副詞"	"何とか"
"名詞"	"華山"
"助詞"	"の"
"名詞"	"方"
"助動詞"	"だ"
"助詞"	"と"
"記号"	"、"
"形容詞"	"くだらない"
"名詞"	"講釈"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"あと"
"助詞"	"で"
"記号"	"、"
"副詞"	"どう"
"助動詞"	"です"
"記号"	"、"
"名詞"	"あなた"
"助動詞"	"だ"
"名詞"	"十"
"名詞"	"五"
"名詞"	"円"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"ます"
"記号"	"。"
"接頭詞"	"お"
"動詞"	"買う"
"動詞"	"なさる"
"助詞"	"と"
"名詞"	"催促"
"助詞"	"を"
"動詞"	"する"
"記号"	"。"
"名詞"	"金"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"と"
"動詞"	"断わる"
"助詞"	"と"
"記号"	"、"
"名詞"	"金"
"助詞"	"なんか"
"記号"	"、"
"名詞"	"いつ"
"助詞"	"でも"
"名詞"	"よう"
"助動詞"	"ござる"
"助動詞"	"ます"
"助詞"	"と"
"副詞"	"なかなか"
"名詞"	"頑固"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"金"
"助詞"	"が"
"フィラー"	"あ"
"名詞"	"つて"
"助詞"	"も"
"動詞"	"買う"
"助動詞"	"ない"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"と"
"記号"	"、"
"連体詞"	"その"
"名詞"	"時"
"助詞"	"は"
"動詞"	"追っ払う"
"動詞"	"ちまう"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"次"
"助詞"	"に"
"助詞"	"は"
"名詞"	"鬼瓦"
"助詞"	"ぐらい"
"助詞"	"な"
"接頭詞"	"大"
"名詞"	"硯"
"助詞"	"を"
"動詞"	"担ぐ"
"動詞"	"込む"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"これ"
"助詞"	"は"
"名詞"	"端渓"
"助動詞"	"です"
"記号"	"、"
"名詞"	"端渓"
"助動詞"	"です"
"助詞"	"と"
"名詞"	"二"
"名詞"	"遍"
"助詞"	"も"
"名詞"	"三"
"名詞"	"遍"
"助詞"	"も"
"名詞"	"端渓"
"動詞"	"がる"
"助詞"	"から"
"記号"	"、"
"名詞"	"面白半分"
"助詞"	"に"
"名詞"	"端渓"
"助動詞"	"た"
"感動詞"	"何だ"
"副詞"	"いと"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"、"
"副詞"	"すぐ"
"名詞"	"講釈"
"助詞"	"を"
"動詞"	"始める"
"動詞"	"出す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"端渓"
"助詞"	"に"
"助詞"	"は"
"名詞"	"上層"
"名詞"	"中層"
"名詞"	"下層"
"助詞"	"と"
"動詞"	"ある"
"助詞"	"て"
"記号"	"、"
"名詞"	"今時"
"助詞"	"の"
"名詞"	"もの"
"助詞"	"は"
"名詞"	"みんな"
"名詞"	"上層"
"助動詞"	"です"
"助詞"	"が"
"記号"	"、"
"名詞"	"これ"
"助詞"	"は"
"副詞"	"たしかに"
"名詞"	"中層"
"助動詞"	"です"
"記号"	"、"
"連体詞"	"この"
"名詞"	"眼"
"助詞"	"を"
"名詞"	"ご覧"
"動詞"	"なさる"
"記号"	"。"
"名詞"	"眼"
"助詞"	"が"
"名詞"	"三つ"
"動詞"	"ある"
"名詞"	"の"
"助詞"	"は"
"名詞"	"珍"
"助動詞"	"らしい"
"記号"	"。"
"名詞"	"溌墨"
"助詞"	"の"
"名詞"	"具合"
"助詞"	"も"
"名詞"	"至極"
"形容詞"	"よろしい"
"記号"	"、"
"動詞"	"試す"
"助詞"	"て"
"名詞"	"ご覧"
"動詞"	"なさる"
"助詞"	"と"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"前"
"助詞"	"へ"
"連体詞"	"大きな"
"名詞"	"硯"
"助詞"	"を"
"動詞"	"突きつける"
"記号"	"。"
"名詞"	"いくら"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"と"
"記号"	"、"
"名詞"	"持主"
"助詞"	"が"
"名詞"	"支那"
"助詞"	"から"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"帰る"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"副詞"	"是非"
"動詞"	"売る"
"助動詞"	"たい"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"ます"
"助詞"	"から"
"記号"	"、"
"形容詞"	"お安い"
"動詞"	"する"
"助詞"	"て"
"名詞"	"三"
"名詞"	"十"
"名詞"	"円"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"云う"
"記号"	"。"
"連体詞"	"この"
"名詞"	"男"
"助詞"	"は"
"名詞"	"馬鹿"
"助詞"	"に"
"名詞"	"相違"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"方"
"助詞"	"は"
"副詞"	"どう"
"助詞"	"か"
"名詞"	"こうか"
"名詞"	"無事"
"助詞"	"に"
"動詞"	"勤まる"
"名詞"	"そう"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"副詞"	"こう"
"名詞"	"骨董"
"名詞"	"責"
"助詞"	"に"
"動詞"	"逢う"
"助詞"	"て"
"助詞"	"は"
"副詞"	"とても"
"形容詞"	"長い"
"動詞"	"続く"
"名詞"	"そう"
"助詞"	"に"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"そのうち"
"名詞"	"学校"
"助詞"	"も"
"名詞"	"いや"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"記号"	"　"
"記号"	"　"
"名詞"	"ある日"
"助詞"	"の"
"名詞"	"晩"
"名詞"	"大町"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"所"
"助詞"	"を"
"名詞"	"散歩"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"名詞"	"郵便"
"名詞"	"局"
"助詞"	"の"
"動詞"	"隣る"
"助詞"	"に"
"名詞"	"蕎麦"
"助詞"	"と"
"動詞"	"かく"
"助詞"	"て"
"記号"	"、"
"名詞"	"下"
"助詞"	"に"
"名詞"	"東京"
"助詞"	"と"
"名詞"	"注"
"助詞"	"を"
"動詞"	"加える"
"助動詞"	"た"
"名詞"	"看板"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"蕎麦"
"助詞"	"が"
"名詞"	"大好き"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"東京"
"助詞"	"に"
"動詞"	"居る"
"助動詞"	"た"
"名詞"	"時"
"助詞"	"でも"
"名詞"	"蕎麦屋"
"助詞"	"の"
"名詞"	"前"
"助詞"	"を"
"動詞"	"通る"
"助詞"	"て"
"名詞"	"薬味"
"助詞"	"の"
"名詞"	"香"
"名詞"	"い"
"助詞"	"を"
"動詞"	"かぐ"
"助詞"	"と"
"記号"	"、"
"副詞"	"どうしても"
"名詞"	"暖簾"
"助詞"	"が"
"動詞"	"くぐる"
"助動詞"	"たい"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"今日"
"助詞"	"まで"
"助詞"	"は"
"名詞"	"数学"
"助詞"	"と"
"名詞"	"骨董"
"助詞"	"で"
"名詞"	"蕎麦"
"助詞"	"を"
"動詞"	"忘れる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"接続詞"	"こうして"
"名詞"	"看板"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"と"
"名詞"	"素通り"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ない"
"動詞"	"なる"
"記号"	"。"
"名詞"	"ついで"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"一杯"
"動詞"	"食う"
"助詞"	"て"
"動詞"	"行く"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"上がり込む"
"助動詞"	"だ"
"記号"	"。"
"動詞"	"見る"
"助詞"	"と"
"名詞"	"看板"
"助詞"	"ほど"
"助動詞"	"だ"
"助詞"	"も"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"東京"
"助詞"	"と"
"動詞"	"断わる"
"名詞"	"以上"
"助詞"	"は"
"副詞"	"もう少し"
"名詞"	"奇麗"
"助詞"	"に"
"動詞"	"する"
"名詞"	"そう"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"東京"
"助詞"	"を"
"動詞"	"知る"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"か"
"記号"	"、"
"名詞"	"金"
"助詞"	"が"
"形容詞"	"ない"
"名詞"	"の"
"助詞"	"か"
"記号"	"、"
"副詞"	"滅法"
"形容詞"	"きたない"
"記号"	"。"
"名詞"	"畳"
"助詞"	"は"
"名詞"	"色"
"助詞"	"が"
"動詞"	"変る"
"助詞"	"て"
"接頭詞"	"お"
"名詞"	"負け"
"助詞"	"に"
"名詞"	"砂"
"助詞"	"で"
"副詞"	"ざらざら"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"壁"
"助詞"	"は"
"名詞"	"煤"
"助詞"	"で"
"名詞"	"真黒"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"天井"
"助詞"	"は"
"名詞"	"ランプ"
"助詞"	"の"
"名詞"	"油"
"名詞"	"烟"
"助詞"	"で"
"動詞"	"燻ぼる"
"動詞"	"てる"
"助詞"	"のみ"
"助詞"	"か"
"記号"	"、"
"形容詞"	"低い"
"助詞"	"て"
"記号"	"、"
"副詞"	"思わず"
"名詞"	"首"
"助詞"	"を"
"動詞"	"縮める"
"助詞"	"くらい"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"ただ"
"副詞"	"麗々"
"助詞"	"と"
"名詞"	"蕎麦"
"助詞"	"の"
"名詞"	"名前"
"助詞"	"を"
"動詞"	"かく"
"助詞"	"て"
"動詞"	"張り付ける"
"助動詞"	"た"
"名詞"	"値段"
"名詞"	"付け"
"助詞"	"だけ"
"助詞"	"は"
"名詞"	"全区"
"形容詞"	"新しい"
"記号"	"。"
"名詞"	"何"
"助詞"	"でも"
"形容詞"	"古い"
"名詞"	"うち"
"助詞"	"を"
"動詞"	"買う"
"助詞"	"て"
"名詞"	"二"
"名詞"	"三"
"名詞"	"日"
"名詞"	"前"
"助詞"	"から"
"名詞"	"開業"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"に"
"動詞"	"違う"
"形容詞"	"ない"
"助動詞"	"う"
"記号"	"。"
"名詞"	"値段"
"名詞"	"付"
"助詞"	"の"
"名詞"	"第一"
"名詞"	"号"
"助詞"	"に"
"名詞"	"天麩羅"
"助詞"	"と"
"動詞"	"ある"
"記号"	"。"
"名詞"	"おい"
"名詞"	"天麩羅"
"助詞"	"を"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"くる"
"助詞"	"と"
"連体詞"	"大きな"
"名詞"	"声"
"助詞"	"を"
"動詞"	"出す"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"連体詞"	"この"
"名詞"	"時"
"助詞"	"まで"
"名詞"	"隅"
"助詞"	"の"
"名詞"	"方"
"助詞"	"に"
"名詞"	"三"
"名詞"	"人"
"動詞"	"かたまる"
"助詞"	"て"
"記号"	"、"
"名詞"	"何"
"助詞"	"か"
"副詞"	"つるつる"
"記号"	"、"
"副詞"	"ちゅうちゅう"
"動詞"	"食う"
"動詞"	"てる"
"助動詞"	"た"
"名詞"	"連中"
"助詞"	"が"
"記号"	"、"
"形容詞"	"ひとしい"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"方"
"助詞"	"を"
"動詞"	"見る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"部屋"
"助詞"	"が"
"形容詞"	"暗い"
"助詞"	"ので"
"記号"	"、"
"副詞"	"ちょっと"
"名詞"	"気"
"助詞"	"が"
"動詞"	"つく"
"助動詞"	"ない"
"助動詞"	"た"
"助詞"	"が"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"合せる"
"助詞"	"と"
"記号"	"、"
"名詞"	"みんな"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"生徒"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"先方"
"助詞"	"で"
"名詞"	"挨拶"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"挨拶"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"晩"
"助詞"	"は"
"形容詞"	"久しい"
"動詞"	"振る"
"助詞"	"に"
"名詞"	"蕎麦"
"助詞"	"を"
"動詞"	"食う"
"助動詞"	"た"
"助詞"	"ので"
"記号"	"、"
"形容詞"	"旨い"
"助動詞"	"た"
"助詞"	"から"
"名詞"	"天麩羅"
"助詞"	"を"
"名詞"	"四"
"名詞"	"杯"
"名詞"	"平"
"名詞"	"げた"
"記号"	"。"
"名詞"	"翌日"
"名詞"	"何"
"助詞"	"の"
"名詞"	"気"
"助詞"	"も"
"形容詞"	"ない"
"名詞"	"教場"
"助詞"	"へ"
"動詞"	"はいる"
"助詞"	"と"
"記号"	"、"
"名詞"	"黒板"
"名詞"	"一"
"名詞"	"杯"
"助詞"	"ぐらい"
"助詞"	"な"
"連体詞"	"大きな"
"名詞"	"字"
"助詞"	"で"
"記号"	"、"
"名詞"	"天麩羅"
"名詞"	"先生"
"助詞"	"と"
"動詞"	"かく"
"助詞"	"て"
"動詞"	"ある"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"て"
"名詞"	"みんな"
"感動詞"	"わあ"
"助詞"	"と"
"動詞"	"笑う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"形容詞"	"馬鹿馬鹿しい"
"助詞"	"から"
"記号"	"、"
"名詞"	"天麩羅"
"助詞"	"を"
"動詞"	"食う"
"助詞"	"ちゃ"
"形容詞"	"可笑しい"
"助詞"	"か"
"助詞"	"と"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"生徒"
"助詞"	"の"
"名詞"	"一人"
"助詞"	"が"
"記号"	"、"
"接続詞"	"しかし"
"名詞"	"四"
"名詞"	"杯"
"助詞"	"は"
"動詞"	"過ぎる"
"助詞"	"ぞ"
"助詞"	"な"
"記号"	"、"
"副詞"	"もし"
"記号"	"、"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"四"
"名詞"	"杯"
"動詞"	"食う"
"助動詞"	"う"
"助詞"	"が"
"名詞"	"五"
"名詞"	"杯"
"動詞"	"食う"
"助動詞"	"う"
"助詞"	"が"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"銭"
"助詞"	"で"
"名詞"	"おれ"
"助詞"	"が"
"動詞"	"食う"
"助詞"	"のに"
"名詞"	"文句"
"助詞"	"が"
"動詞"	"ある"
"名詞"	"もん"
"助詞"	"か"
"助詞"	"と"
"記号"	"、"
"副詞"	"さっさと"
"名詞"	"講義"
"助詞"	"を"
"動詞"	"済ます"
"助詞"	"て"
"名詞"	"控"
"名詞"	"所"
"助詞"	"へ"
"動詞"	"帰る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"十分"
"動詞"	"立つ"
"助詞"	"て"
"名詞"	"次"
"助詞"	"の"
"名詞"	"教場"
"助詞"	"へ"
"動詞"	"出る"
"助詞"	"と"
"名詞"	"一つ"
"名詞"	"天麩羅"
"名詞"	"四"
"名詞"	"杯"
"助動詞"	"なり"
"記号"	"。"
"接続詞"	"但し"
"動詞"	"笑う"
"助動詞"	"べし"
"助動詞"	"ぬ"
"記号"	"。"
"助詞"	"と"
"名詞"	"黒板"
"助詞"	"に"
"動詞"	"かく"
"助詞"	"て"
