"parts"	"mor"
"名詞"	"観念"
"動詞"	"する"
"助詞"	"て"
"名詞"	"先方"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"通り"
"名詞"	"勘当"
"動詞"	"する"
"動詞"	"れる"
"名詞"	"つもり"
"助詞"	"で"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"十"
"名詞"	"年来"
"動詞"	"召す"
"動詞"	"使う"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"清"
"助詞"	"という"
"名詞"	"下女"
"助詞"	"が"
"記号"	"、"
"動詞"	"泣く"
"助詞"	"ながら"
"名詞"	"おやじ"
"助詞"	"に"
"名詞"	"詫"
"動詞"	"まつ"
"助詞"	"て"
"記号"	"、"
"副詞"	"ようやく"
"名詞"	"おやじ"
"助詞"	"の"
"名詞"	"怒り"
"助詞"	"が"
"動詞"	"解ける"
"助動詞"	"た"
"記号"	"。"
"名詞"	"それ"
"助詞"	"に"
"助詞"	"も"
"動詞"	"かかわる"
"助動詞"	"ぬ"
"副詞"	"あまり"
"名詞"	"おやじ"
"助詞"	"を"
"形容詞"	"怖い"
"助詞"	"と"
"助詞"	"は"
"動詞"	"思う"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"副詞"	"かえって"
"連体詞"	"この"
"名詞"	"清"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"下女"
"助詞"	"に"
"名詞"	"気の毒"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"この"
"名詞"	"下女"
"助詞"	"は"
"接頭詞"	"もと"
"名詞"	"由緒"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"もの"
"助動詞"	"だ"
"助動詞"	"た"
"名詞"	"そう"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"瓦解"
"助詞"	"の"
"名詞"	"とき"
"助詞"	"に"
"名詞"	"零落"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"副詞"	"つい"
"名詞"	"奉公"
"助詞"	"まで"
"動詞"	"する"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"接続詞"	"だから"
"名詞"	"婆さん"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"連体詞"	"この"
"名詞"	"婆さん"
"助詞"	"が"
"連体詞"	"どういう"
"名詞"	"因縁"
"助詞"	"か"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"を"
"名詞"	"非常"
"助詞"	"に"
"形容詞"	"可愛い"
"動詞"	"がる"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"不思議"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"母"
"助詞"	"も"
"動詞"	"死ぬ"
"名詞"	"三日"
"名詞"	"前"
"助詞"	"に"
"名詞"	"愛想"
"助詞"	"を"
"動詞"	"つかす"
"助動詞"	"た"
"記号"	"――"
"名詞"	"おやじ"
"助詞"	"も"
"名詞"	"年中"
"動詞"	"持て余す"
"助詞"	"て"
"動詞"	"いる"
"記号"	"――"
"名詞"	"町内"
"助詞"	"で"
"助詞"	"は"
"名詞"	"乱暴者"
"助詞"	"の"
"名詞"	"悪太郎"
"助詞"	"と"
"名詞"	"爪弾き"
"助詞"	"を"
"動詞"	"する"
"記号"	"――"
"連体詞"	"この"
"名詞"	"おれ"
"助詞"	"を"
"接頭詞"	"無"
"副詞"	"暗に"
"名詞"	"珍重"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"副詞"	"到底"
"名詞"	"人"
"助詞"	"に"
"動詞"	"好く"
"動詞"	"れる"
"名詞"	"性"
"助動詞"	"だ"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"あきらめる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"他人"
"助詞"	"から"
"名詞"	"木"
"助詞"	"の"
"名詞"	"端"
"助詞"	"の"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"取り扱う"
"動詞"	"れる"
"名詞"	"の"
"助詞"	"は"
"名詞"	"何"
"助詞"	"と"
"助詞"	"も"
"動詞"	"思う"
"助動詞"	"ない"
"記号"	"、"
"副詞"	"かえって"
"連体詞"	"この"
"名詞"	"清"
"助詞"	"の"
"名詞"	"よう"
"助詞"	"に"
"副詞"	"ちやほや"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"名詞"	"の"
"助詞"	"を"
"名詞"	"不審"
"助詞"	"に"
"動詞"	"考える"
"助動詞"	"た"
"記号"	"。"
"名詞"	"清"
"助詞"	"は"
"副詞"	"時々"
"名詞"	"台所"
"助詞"	"で"
"名詞"	"人"
"助詞"	"の"
"動詞"	"居る"
"助動詞"	"ない"
"名詞"	"時"
"助詞"	"に"
"記号"	"「"
"名詞"	"あなた"
"助詞"	"は"
"名詞"	"真っ直ぐ"
"助動詞"	"だ"
"形容詞"	"よい"
"接頭詞"	"ご"
"名詞"	"気性"
"助動詞"	"だ"
"記号"	"」"
"助詞"	"と"
"名詞"	"賞"
"名詞"	"め"
"助動詞"	"り"
"名詞"	"事"
"助詞"	"が"
"副詞"	"時々"
"動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"名詞"	"清"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"意味"
"助詞"	"が"
"動詞"	"分かる"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"好意"
"名詞"	"気性"
"助動詞"	"だ"
"形容詞"	"清い"
"名詞"	"以外"
"助詞"	"の"
"名詞"	"もの"
"助詞"	"も"
"記号"	"、"
"副詞"	"もう少し"
"形容詞"	"善い"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"清"
"助詞"	"が"
"連体詞"	"こんな"
"名詞"	"事"
"助詞"	"を"
"動詞"	"云う"
"名詞"	"度"
"助詞"	"に"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"お世辞"
"助詞"	"は"
"名詞"	"嫌い"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"答える"
"名詞"	"の"
"助詞"	"が"
"名詞"	"常"
"助動詞"	"だ"
"助動詞"	"ある"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"婆さん"
"助詞"	"は"
"名詞"	"それ"
"助動詞"	"だ"
"助詞"	"から"
"形容詞"	"好い"
"名詞"	"語気"
"名詞"	"性"
"助動詞"	"です"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"助詞"	"は"
"記号"	"、"
"形容詞"	"嬉しい"
"名詞"	"そう"
"助詞"	"に"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"眺める"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"力"
"助詞"	"で"
"名詞"	"おれ"
"助詞"	"を"
"名詞"	"製造"
"動詞"	"する"
"助詞"	"て"
"動詞"	"誇る"
"動詞"	"てる"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"見える"
"記号"	"。"
"副詞"	"少々"
"名詞"	"気味"
"助詞"	"が"
"形容詞"	"わるい"
"助動詞"	"た"
"記号"	"。"
"名詞"	"母"
"助詞"	"が"
"動詞"	"死ぬ"
"助詞"	"で"
"助詞"	"から"
"名詞"	"清"
"助詞"	"は"
"副詞"	"いよいよ"
"名詞"	"おれ"
"助詞"	"を"
"形容詞"	"可愛い"
"動詞"	"がる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"時々"
"助詞"	"は"
"名詞"	"小供"
"名詞"	"心"
"助詞"	"に"
"副詞"	"なぜ"
"副詞"	"あんなに"
"動詞"	"可愛がる"
"名詞"	"の"
"助詞"	"か"
"助詞"	"と"
"名詞"	"不審"
"助詞"	"に"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"形容詞"	"つまらない"
"記号"	"、"
"動詞"	"廃する"
"助詞"	"ば"
"形容詞"	"いい"
"助詞"	"のに"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"気の毒"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"それでも"
"名詞"	"清"
"助詞"	"は"
"動詞"	"可愛がる"
"記号"	"。"
"副詞"	"折々"
"助詞"	"は"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"小遣い"
"助詞"	"で"
"名詞"	"金鍔"
"助詞"	"や"
"名詞"	"紅梅"
"名詞"	"焼"
"助詞"	"を"
"動詞"	"買う"
"助詞"	"て"
"動詞"	"くれる"
"記号"	"。"
"形容詞"	"寒い"
"名詞"	"夜"
"助詞"	"など"
"助詞"	"は"
"名詞"	"ひそか"
"助詞"	"に"
"名詞"	"蕎麦粉"
"助詞"	"を"
"動詞"	"仕入れる"
"助詞"	"て"
"動詞"	"おく"
"助詞"	"て"
"記号"	"、"
"副詞"	"いつの間にか"
"動詞"	"寝る"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"枕元"
"助詞"	"へ"
"名詞"	"蕎麦湯"
"助詞"	"を"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"動詞"	"くれる"
"記号"	"。"
"副詞"	"時には"
"名詞"	"鍋焼"
"名詞"	"饂飩"
"助詞"	"さえ"
"動詞"	"買う"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"ただ"
"名詞"	"食い物"
"助詞"	"ばかり"
"助動詞"	"だ"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"靴"
"名詞"	"足袋"
"助詞"	"も"
"動詞"	"もらう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"鉛筆"
"助詞"	"も"
"動詞"	"貰う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"帳面"
"助詞"	"も"
"動詞"	"貰う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"これ"
"助詞"	"は"
"副詞"	"ずっと"
"名詞"	"後"
"助詞"	"の"
"名詞"	"事"
"助動詞"	"だ"
"助動詞"	"ある"
"助詞"	"が"
"名詞"	"金"
"助詞"	"を"
"名詞"	"三"
"名詞"	"円"
"助詞"	"ばかり"
"動詞"	"貸す"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"さえ"
"動詞"	"ある"
"記号"	"。"
"名詞"	"何"
"助詞"	"も"
"動詞"	"貸す"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"名詞"	"訳"
"助動詞"	"だ"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"向う"
"助詞"	"で"
"名詞"	"部屋"
"助詞"	"へ"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"お小遣い"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"て"
"接頭詞"	"お"
"動詞"	"困る"
"助動詞"	"です"
"助動詞"	"う"
"記号"	"、"
"接頭詞"	"お"
"動詞"	"使う"
"動詞"	"なさる"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"副詞"	"無論"
"動詞"	"入る"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"副詞"	"是非"
"動詞"	"使う"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"動詞"	"借りる"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"実は"
"名詞"	"大変"
"形容詞"	"嬉しい"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"三"
"名詞"	"円"
"助詞"	"を"
"名詞"	"蝦蟇口"
"助詞"	"へ"
"動詞"	"入れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"懐"
"助詞"	"へ"
"動詞"	"入れる"
"助動詞"	"た"
"助詞"	"なり"
"名詞"	"便所"
"助詞"	"へ"
"動詞"	"行く"
"助動詞"	"た"
"記号"	"、"
"副詞"	"すぽり"
"助詞"	"と"
"名詞"	"後架"
"助詞"	"の"
"名詞"	"中"
"助詞"	"へ"
"動詞"	"落す"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"仕方がない"
"助詞"	"から"
"記号"	"、"
"副詞"	"のそのそ"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"くる"
"助詞"	"て"
"接続詞"	"実は"
"名詞"	"これ"
"名詞"	"これ"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"清"
"助詞"	"に"
"動詞"	"話す"
"助動詞"	"た"
"接続詞"	"ところが"
"記号"	"、"
"名詞"	"清"
"助詞"	"は"
"副詞"	"早速"
"名詞"	"竹"
"助詞"	"の"
"名詞"	"棒"
"助詞"	"を"
"動詞"	"捜す"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"記号"	"、"
"名詞"	"取っ手"
"動詞"	"上げる"
"助動詞"	"ます"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"副詞"	"しばらく"
"動詞"	"する"
"助詞"	"と"
"名詞"	"井戸端"
"助詞"	"で"
"副詞"	"ざあざあ"
"名詞"	"音"
"助詞"	"が"
"動詞"	"する"
"助詞"	"から"
"記号"	"、"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"名詞"	"竹"
"助詞"	"の"
"名詞"	"先"
"助詞"	"へ"
"名詞"	"蝦蟇口"
"助詞"	"の"
"名詞"	"紐"
"助詞"	"を"
"動詞"	"引く"
"動詞"	"懸ける"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"を"
"名詞"	"水"
"助詞"	"で"
"動詞"	"洗う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"それから"
"名詞"	"口"
"助詞"	"を"
"動詞"	"あける"
"助詞"	"て"
"名詞"	"壱"
"名詞"	"円"
"名詞"	"札"
"助詞"	"を"
"動詞"	"改める"
"助動詞"	"た"
"名詞"	"茶色"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"名詞"	"模様"
"助詞"	"が"
"動詞"	"消える"
"動詞"	"かかる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"清"
"助詞"	"は"
"名詞"	"火鉢"
"助詞"	"で"
"動詞"	"乾かす"
"助詞"	"て"
"記号"	"、"
"名詞"	"これ"
"助動詞"	"だ"
"形容詞"	"いい"
"助動詞"	"です"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"出す"
"助動詞"	"た"
"記号"	"。"
"副詞"	"ちょっと"
"動詞"	"かぐ"
"助詞"	"で"
"動詞"	"みる"
"助詞"	"て"
"形容詞"	"臭い"
"助詞"	"や"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"それ"
"助詞"	"じゃ"
"接頭詞"	"お"
"動詞"	"出す"
"動詞"	"なさる"
"記号"	"、"
"動詞"	"取り換える"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"動詞"	"上げる"
"助動詞"	"ます"
"助詞"	"から"
"助詞"	"と"
"記号"	"、"
"名詞"	"どこ"
"助詞"	"で"
"副詞"	"どう"
"名詞"	"胡"
"名詞"	"魔"
"名詞"	"化"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"か"
"名詞"	"札"
"助詞"	"の"
"名詞"	"代り"
"助詞"	"に"
"名詞"	"銀貨"
"助詞"	"を"
"名詞"	"三"
"名詞"	"円"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"この"
"名詞"	"三"
"名詞"	"円"
"助詞"	"は"
"名詞"	"何"
"助詞"	"に"
"動詞"	"使う"
"助動詞"	"た"
"助詞"	"か"
"動詞"	"忘れる"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"今"
"助詞"	"に"
"動詞"	"返す"
"助詞"	"よ"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"たぎる"
"記号"	"、"
"動詞"	"返す"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"今"
"助詞"	"と"
"動詞"	"なる"
"助詞"	"て"
"助詞"	"は"
"名詞"	"十倍"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"動詞"	"返す"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"たい"
"助詞"	"て"
"助詞"	"も"
"動詞"	"返せる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"清"
"助詞"	"が"
"名詞"	"物"
"助詞"	"を"
"動詞"	"くれる"
"名詞"	"時"
"助詞"	"に"
"助詞"	"は"
"副詞"	"必ず"
"名詞"	"おやじ"
"助詞"	"も"
"名詞"	"兄"
"助詞"	"も"
"動詞"	"居る"
"助動詞"	"ない"
"名詞"	"時"
"助詞"	"に"
"動詞"	"限る"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"何"
"助詞"	"が"
"名詞"	"嫌い"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"名詞"	"人"
"助詞"	"に"
"動詞"	"隠れる"
"助詞"	"て"
"名詞"	"自分"
"助詞"	"だけ"
"名詞"	"得"
"助詞"	"を"
"動詞"	"する"
"助詞"	"ほど"
"名詞"	"嫌い"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"兄"
"助詞"	"と"
"助詞"	"は"
"副詞"	"無論"
"名詞"	"仲"
"助詞"	"が"
"形容詞"	"よい"
"助動詞"	"ない"
"助詞"	"けれども"
"記号"	"、"
"名詞"	"兄"
"助詞"	"に"
"動詞"	"隠す"
"助詞"	"て"
"形容詞"	"清い"
"名詞"	"菓子"
"助詞"	"や"
"名詞"	"色鉛筆"
"助詞"	"を"
"動詞"	"貰う"
"助動詞"	"たい"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"なぜ"
"記号"	"、"
"名詞"	"おれ"
"名詞"	"一人"
"助詞"	"に"
"動詞"	"くれる"
"助詞"	"て"
"記号"	"、"
"名詞"	"兄さん"
"助詞"	"に"
"助詞"	"は"
"動詞"	"遣る"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"か"
"助詞"	"と"
"名詞"	"清"
"助詞"	"に"
"動詞"	"聞く"
"名詞"	"事"
"助詞"	"が"
"動詞"	"ある"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"清"
"助詞"	"は"
"名詞"	"澄し"
"助動詞"	"た"
"名詞"	"もの"
"助詞"	"で"
"接頭詞"	"お"
"名詞"	"兄"
"名詞"	"様"
"助詞"	"は"
"接頭詞"	"お"
"名詞"	"父様"
"助詞"	"が"
"動詞"	"買う"
"助詞"	"て"
"接頭詞"	"お"
"動詞"	"上げる"
"動詞"	"なさる"
"助詞"	"から"
"動詞"	"構う"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"と"
"動詞"	"云う"
"記号"	"。"
"名詞"	"これ"
"助詞"	"は"
"名詞"	"不公平"
"助動詞"	"だ"
"助動詞"	"ある"
"記号"	"。"
"名詞"	"おやじ"
"助詞"	"は"
"名詞"	"頑固"
"助動詞"	"だ"
"助詞"	"けれども"
"記号"	"、"
"連体詞"	"そんな"
"名詞"	"依怙"
"名詞"	"贔負"
"助詞"	"は"
"動詞"	"する"
"助動詞"	"ぬ"
"名詞"	"男"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"清"
"助詞"	"の"
"名詞"	"眼"
"助詞"	"から"
"動詞"	"見る"
"助詞"	"と"
"副詞"	"そう"
"動詞"	"見える"
"名詞"	"の"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"全区"
"名詞"	"愛"
"助詞"	"に"
"動詞"	"溺れる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"に"
"名詞"	"違い"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"元"
"助詞"	"は"
"名詞"	"身分"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"も"
"名詞"	"教育"
"助詞"	"の"
"形容詞"	"ない"
"名詞"	"婆さん"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"仕方がない"
"記号"	"。"
"副詞"	"単に"
"名詞"	"これ"
"助詞"	"ばかり"
"助動詞"	"だ"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"贔負"
"名詞"	"目"
"助詞"	"は"
"形容詞"	"恐ろしい"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"清"
"助詞"	"は"
"名詞"	"おれ"
"助詞"	"を"
"動詞"	"もつ"
"助詞"	"て"
"名詞"	"将来"
"名詞"	"立身出世"
"動詞"	"する"
"助詞"	"て"
"名詞"	"立派"
"助動詞"	"だ"
"名詞"	"もの"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"と"
"動詞"	"思い込む"
"助詞"	"で"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"癖"
"名詞"	"勉強"
"助詞"	"を"
"動詞"	"する"
"名詞"	"兄"
"助詞"	"は"
"名詞"	"色"
"助詞"	"ばかり"
"形容詞"	"白い"
"助詞"	"て"
"記号"	"、"
"副詞"	"とても"
"名詞"	"役"
"助詞"	"に"
"助詞"	"は"
"動詞"	"立つ"
"助動詞"	"ない"
"助詞"	"と"
"名詞"	"一人"
"助詞"	"で"
"動詞"	"きめる"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"こんな"
"名詞"	"婆さん"
"助詞"	"に"
"動詞"	"逢う"
"助詞"	"て"
"助詞"	"は"
"動詞"	"叶う"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"好き"
"助動詞"	"だ"
"名詞"	"もの"
"助詞"	"は"
"副詞"	"必ず"
"形容詞"	"えらい"
"名詞"	"人物"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"記号"	"、"
"名詞"	"嫌い"
"助動詞"	"だ"
"名詞"	"ひとは"
"名詞"	"キット"
"名詞"	"落ち"
"動詞"	"振れる"
"名詞"	"もの"
"助詞"	"と"
"動詞"	"信じる"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"連体詞"	"その"
"名詞"	"時"
"助詞"	"から"
"副詞"	"別段"
"名詞"	"何"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"了見"
"助詞"	"も"
"形容詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"清"
"助詞"	"が"
"動詞"	"なる"
"動詞"	"なる"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"副詞"	"やっぱり"
"名詞"	"何"
"助詞"	"か"
"助詞"	"に"
"動詞"	"成れる"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"今"
"助詞"	"から"
"動詞"	"考える"
"助詞"	"と"
"形容詞"	"馬鹿馬鹿しい"
"記号"	"。"
"名詞"	"ある時"
"助詞"	"など"
"助詞"	"は"
"名詞"	"清"
"助詞"	"に"
"連体詞"	"どんな"
"名詞"	"もの"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"が"
"動詞"	"ある"
"記号"	"。"
"接続詞"	"ところが"
"名詞"	"清"
"助詞"	"に"
"助詞"	"も"
"副詞"	"別段"
"助詞"	"の"
"名詞"	"考え"
"助詞"	"も"
"形容詞"	"ない"
"助動詞"	"た"
"名詞"	"よう"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"ただ"
"名詞"	"手車"
"助詞"	"へ"
"動詞"	"乗る"
"助詞"	"て"
"記号"	"、"
"名詞"	"立派"
"助動詞"	"だ"
"名詞"	"玄関"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"家"
"助詞"	"を"
"動詞"	"こしらえる"
"助詞"	"に"
"名詞"	"相違"
"形容詞"	"ない"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"それから"
"名詞"	"清"
"助詞"	"は"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"うち"
"助詞"	"でも"
"動詞"	"持つ"
"助詞"	"て"
"名詞"	"独立"
"動詞"	"する"
"助動詞"	"た"
"記号"	"、"
"名詞"	"一所"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"気"
"助詞"	"で"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"どうか"
"動詞"	"置く"
"助詞"	"て"
"動詞"	"下さる"
"助詞"	"と"
"名詞"	"何"
"名詞"	"遍"
"助詞"	"も"
"動詞"	"繰り返す"
"助詞"	"て"
"動詞"	"頼む"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"も"
"副詞"	"何だか"
"名詞"	"うち"
"助詞"	"が"
"動詞"	"持てる"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"気"
"助詞"	"が"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"感動詞"	"うん"
"動詞"	"置く"
"助詞"	"て"
"動詞"	"やる"
"助詞"	"と"
"名詞"	"返事"
"助詞"	"だけ"
"助詞"	"は"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おく"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"ところが"
"名詞"	"この女"
"助詞"	"は"
"副詞"	"なかなか"
"名詞"	"想像"
"助詞"	"の"
"形容詞"	"強い"
"名詞"	"女"
"助詞"	"で"
"記号"	"、"
"名詞"	"あなた"
"助詞"	"は"
"名詞"	"どこ"
"助詞"	"が"
"接頭詞"	"お"
"名詞"	"好き"
"記号"	"、"
"名詞"	"麹町"
"助動詞"	"です"
"助詞"	"か"
"名詞"	"麻布"
"助動詞"	"です"
"助詞"	"か"
"記号"	"、"
"接頭詞"	"お"
"名詞"	"庭"
"助詞"	"へ"
"名詞"	"ぶらんこ"
"助詞"	"を"
"接頭詞"	"お"
"名詞"	"拵え"
"動詞"	"遊ぶ"
"動詞"	"せる"
"記号"	"、"
"名詞"	"西洋"
"名詞"	"間"
"助詞"	"は"
"名詞"	"一つ"
"助詞"	"で"
"名詞"	"たくさん"
"助動詞"	"です"
"助詞"	"など"
"助詞"	"と"
"名詞"	"勝手"
"助動詞"	"だ"
"名詞"	"計画"
