"parts"	"mor"
"助詞"	"に"
"名詞"	"談判"
"助詞"	"に"
"動詞"	"行く"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"学校"
"助詞"	"から"
"名詞"	"取消"
"助詞"	"の"
"名詞"	"手続き"
"助詞"	"は"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"動詞"	"やめる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"と"
"名詞"	"山嵐"
"助詞"	"は"
"名詞"	"校長"
"助詞"	"と"
"名詞"	"教頭"
"助詞"	"に"
"名詞"	"時間"
"助詞"	"の"
"名詞"	"合間"
"助詞"	"を"
"動詞"	"見る"
"動詞"	"計る"
"助詞"	"て"
"記号"	"、"
"名詞"	"嘘"
"助詞"	"の"
"形容詞"	"ない"
"名詞"	"ところ"
"助詞"	"を"
"副詞"	"一応"
"名詞"	"説明"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"校長"
"助詞"	"と"
"名詞"	"教頭"
"助詞"	"は"
"副詞"	"そう"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"、"
"名詞"	"新聞屋"
"助詞"	"が"
"名詞"	"学校"
"助詞"	"に"
"名詞"	"恨み"
"助詞"	"を"
"動詞"	"抱く"
"助詞"	"て"
"記号"	"、"
"連体詞"	"あんな"
"名詞"	"記事"
"助詞"	"を"
"副詞"	"ことさら"
"助詞"	"に"
"動詞"	"掲げる"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"名詞"	"論断"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"赤シャツ"
"名詞"	"刃折れ"
"名詞"	"等"
"助詞"	"の"
"名詞"	"行為"
"助詞"	"を"
"名詞"	"弁解"
"動詞"	"する"
"助詞"	"ながら"
"名詞"	"控"
"名詞"	"所"
"助詞"	"を"
"名詞"	"一人"
"名詞"	"ごと"
"助詞"	"に"
"動詞"	"廻る"
"助詞"	"て"
"動詞"	"ある"
"動詞"	"いる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"ことに"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"弟"
"助詞"	"が"
"名詞"	"山嵐"
"助詞"	"を"
"動詞"	"誘い出す"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"を"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"過失"
"助動詞"	"だ"
"助動詞"	"ある"
"助詞"	"か"
"助詞"	"の"
"助動詞"	"ごとし"
"名詞"	"吹聴"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"みんな"
"助詞"	"は"
"副詞"	"全く"
"名詞"	"新聞屋"
"助詞"	"が"
"形容詞"	"わるい"
"記号"	"、"
"形容詞"	"怪しい"
"名詞"	"ん"
"記号"	"、"
"名詞"	"両君"
"助詞"	"は"
"副詞"	"実に"
"名詞"	"災難"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"帰りがけ"
"助詞"	"に"
"名詞"	"山嵐"
"助詞"	"は"
"記号"	"、"
"名詞"	"君"
"名詞"	"赤シャツ"
"助詞"	"は"
"形容詞"	"臭い"
"助詞"	"ぜ"
"記号"	"、"
"名詞"	"用心"
"動詞"	"する"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"やられる"
"助詞"	"ぜ"
"助詞"	"と"
"名詞"	"注意"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"副詞"	"どうせ"
"形容詞"	"臭い"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"今日"
"助詞"	"から"
"形容詞"	"臭い"
"動詞"	"なる"
"助動詞"	"た"
"名詞"	"ん"
"助詞"	"じゃ"
"助動詞"	"ない"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"名詞"	"君"
"副詞"	"まだ"
"動詞"	"気が付く"
"助動詞"	"ない"
"助詞"	"か"
"記号"	"、"
"名詞"	"きのう"
"副詞"	"わざわざ"
"記号"	"、"
"名詞"	"僕"
"名詞"	"等"
"助詞"	"を"
"動詞"	"誘い出す"
"助詞"	"て"
"名詞"	"喧嘩"
"助詞"	"の"
"名詞"	"なか"
"助詞"	"へ"
"記号"	"、"
"動詞"	"捲き込む"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"は"
"名詞"	"策"
"助動詞"	"だ"
"助詞"	"ぜ"
"助詞"	"と"
"動詞"	"教える"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"記号"	"。"
"感動詞"	"なるほど"
"名詞"	"そこ"
"助詞"	"まで"
"助詞"	"は"
"動詞"	"気がつく"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"は"
"名詞"	"粗暴"
"助動詞"	"だ"
"名詞"	"よう"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"より"
"名詞"	"智慧"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"男"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"感心"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"感動詞"	"ああ"
"動詞"	"やる"
"助詞"	"て"
"名詞"	"喧嘩"
"助詞"	"を"
"動詞"	"する"
"動詞"	"せる"
"助詞"	"て"
"動詞"	"おく"
"助詞"	"て"
"記号"	"、"
"副詞"	"すぐ"
"名詞"	"あと"
"助詞"	"から"
"名詞"	"新聞屋"
"助詞"	"へ"
"名詞"	"手"
"助詞"	"を"
"動詞"	"廻す"
"助詞"	"て"
"連体詞"	"あんな"
"名詞"	"記事"
"助詞"	"を"
"動詞"	"かく"
"動詞"	"せる"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"実に"
"名詞"	"奸物"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"新聞"
"助詞"	"まで"
"助詞"	"も"
"名詞"	"赤シャツ"
"助詞"	"か"
"記号"	"。"
"名詞"	"そいつ"
"助詞"	"は"
"動詞"	"驚く"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"新聞"
"助詞"	"が"
"名詞"	"赤シャツ"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"事"
"助詞"	"を"
"副詞"	"そう"
"形容詞"	"容易い"
"動詞"	"聴く"
"名詞"	"かね"
"記号"	"」"
"記号"	"「"
"動詞"	"聴く"
"助動詞"	"ない"
"助詞"	"て"
"記号"	"。"
"名詞"	"新聞屋"
"助詞"	"に"
"名詞"	"友達"
"助詞"	"が"
"動詞"	"居る"
"名詞"	"訳"
"助詞"	"は"
"形容詞"	"ない"
"助詞"	"さ"
"記号"	"」"
"記号"	"「"
"名詞"	"友達"
"助詞"	"が"
"動詞"	"居る"
"名詞"	"の"
"助詞"	"かい"
"記号"	"」"
"記号"	"「"
"動詞"	"居る"
"助動詞"	"ない"
"助詞"	"て"
"助詞"	"も"
"名詞"	"訳"
"形容詞"	"ない"
"助詞"	"さ"
"記号"	"。"
"名詞"	"嘘"
"助詞"	"を"
"動詞"	"つく"
"助詞"	"て"
"記号"	"、"
"名詞"	"事実"
"名詞"	"これ"
"名詞"	"これ"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"話者"
"記号"	"、"
"副詞"	"すぐ"
"動詞"	"書く"
"助詞"	"さ"
"記号"	"」"
"記号"	"「"
"形容詞"	"ひどい"
"名詞"	"もん"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"。"
"副詞"	"本当に"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"策"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"僕"
"名詞"	"等"
"助詞"	"は"
"連体詞"	"この"
"名詞"	"事件"
"助詞"	"で"
"名詞"	"免職"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"形容詞"	"わるい"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"動詞"	"遣る"
"動詞"	"れる"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"」"
"記号"	"「"
"名詞"	"そん"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"明日"
"名詞"	"辞表"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"て"
"副詞"	"すぐ"
"名詞"	"東京"
"助詞"	"へ"
"動詞"	"帰る"
"動詞"	"ちまう"
"感動詞"	"あ"
"記号"	"。"
"連体詞"	"こんな"
"名詞"	"下等"
"助動詞"	"だ"
"名詞"	"所"
"助詞"	"に"
"動詞"	"頼む"
"助動詞"	"だ"
"助詞"	"って"
"動詞"	"居る"
"名詞"	"の"
"助詞"	"は"
"名詞"	"いや"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"君"
"助詞"	"が"
"名詞"	"辞表"
"助詞"	"を"
"動詞"	"出す"
"助動詞"	"た"
"助詞"	"って"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"は"
"動詞"	"困る"
"助動詞"	"ない"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"も"
"副詞"	"そう"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"。"
"副詞"	"どう"
"動詞"	"する"
"助動詞"	"た"
"動詞"	"困る"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"連体詞"	"あんな"
"名詞"	"奸物"
"助詞"	"の"
"動詞"	"遣る"
"名詞"	"事"
"助詞"	"は"
"記号"	"、"
"名詞"	"何"
"助詞"	"でも"
"名詞"	"証拠"
"助詞"	"の"
"動詞"	"挙がる"
"助動詞"	"ない"
"名詞"	"よう"
"助詞"	"に"
"記号"	"、"
"動詞"	"挙がる"
"助動詞"	"ない"
"名詞"	"よう"
"助詞"	"に"
"助詞"	"と"
"名詞"	"工夫"
"動詞"	"する"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"反駁"
"動詞"	"する"
"名詞"	"の"
"助詞"	"は"
"形容詞"	"むずかしい"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"名詞"	"厄介"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"。"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"濡衣"
"助詞"	"を"
"動詞"	"着る"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"ね"
"記号"	"。"
"形容詞"	"面白い"
"助詞"	"も"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"天道"
"名詞"	"是"
"名詞"	"耶非"
"助詞"	"か"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"副詞"	"まあ"
"記号"	"、"
"副詞"	"もう"
"名詞"	"二"
"名詞"	"三"
"名詞"	"日"
"名詞"	"様子"
"助詞"	"を"
"動詞"	"見る"
"助動詞"	"う"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"か"
"記号"	"。"
"接続詞"	"それで"
"副詞"	"いよいよ"
"助詞"	"と"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"温泉"
"助詞"	"の"
"名詞"	"町"
"助詞"	"で"
"動詞"	"取る"
"助詞"	"て"
"動詞"	"抑える"
"助詞"	"より"
"名詞"	"仕方がない"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"名詞"	"喧嘩"
"名詞"	"事件"
"助詞"	"は"
"記号"	"、"
"名詞"	"喧嘩"
"名詞"	"事件"
"助詞"	"として"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"副詞"	"そう"
"助詞"	"さ"
"記号"	"。"
"名詞"	"こっち"
"助詞"	"は"
"名詞"	"こっち"
"助詞"	"で"
"名詞"	"向う"
"助詞"	"の"
"名詞"	"急所"
"助詞"	"を"
"動詞"	"抑える"
"名詞"	"の"
"助詞"	"さ"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"も"
"形容詞"	"よい"
"助動詞"	"う"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"策略"
"助詞"	"は"
"名詞"	"下手"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"万事"
"副詞"	"よろしく"
"動詞"	"頼む"
"記号"	"。"
"副詞"	"いざ"
"助詞"	"と"
"動詞"	"なる"
"助詞"	"ば"
"名詞"	"何"
"助詞"	"でも"
"動詞"	"する"
"記号"	"」"
"名詞"	"俺"
"助詞"	"と"
"名詞"	"山嵐"
"助詞"	"は"
"名詞"	"これ"
"助詞"	"で"
"動詞"	"分る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"が"
"副詞"	"果たして"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"推察"
"名詞"	"通り"
"助詞"	"を"
"動詞"	"やる"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"だ"
"記号"	"、"
"副詞"	"実に"
"形容詞"	"ひどい"
"名詞"	"奴"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"到底"
"名詞"	"智慧"
"名詞"	"比べ"
"助詞"	"で"
"動詞"	"勝てる"
"名詞"	"奴"
"助詞"	"で"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"どうしても"
"名詞"	"腕力"
"助動詞"	"だ"
"助動詞"	"ない"
"助詞"	"ちゃ"
"名詞"	"駄目"
"助動詞"	"だ"
"記号"	"。"
"感動詞"	"なるほど"
"名詞"	"世界"
"助詞"	"に"
"名詞"	"戦争"
"助詞"	"は"
"動詞"	"絶える"
"助動詞"	"ない"
"名詞"	"訳"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"個人"
"助詞"	"で"
"助詞"	"も"
"記号"	"、"
"助詞"	"と"
"連体詞"	"どの"
"副詞"	"詰りは"
"名詞"	"腕力"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"あくる日"
"記号"	"、"
"名詞"	"新聞"
"助詞"	"の"
"動詞"	"くる"
"名詞"	"の"
"助詞"	"を"
"動詞"	"待ちかねる"
"助詞"	"て"
"記号"	"、"
"名詞"	"披"
"動詞"	"いる"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"記号"	"、"
"名詞"	"正誤"
"助詞"	"どころか"
"名詞"	"取り消し"
"助詞"	"も"
"動詞"	"見える"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"学校"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"て"
"名詞"	"狸"
"助詞"	"に"
"名詞"	"催促"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"あした"
"助詞"	"ぐらい"
"動詞"	"出す"
"助動詞"	"です"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"云う"
"記号"	"。"
"名詞"	"明日"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"名詞"	"六"
"名詞"	"号"
"名詞"	"活字"
"助詞"	"で"
"形容詞"	"小さい"
"名詞"	"取消"
"助詞"	"が"
"動詞"	"出る"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"新聞屋"
"助詞"	"の"
"名詞"	"方"
"助詞"	"で"
"名詞"	"正誤"
"助詞"	"は"
"副詞"	"無論"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おる"
"助動詞"	"ない"
"記号"	"。"
"接続詞"	"また"
"名詞"	"校長"
"助詞"	"に"
"名詞"	"談判"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"名詞"	"あれ"
"助詞"	"より"
"名詞"	"手続き"
"助詞"	"の"
"名詞"	"しよう"
"助詞"	"は"
"形容詞"	"ない"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"答"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"校長"
"助詞"	"なんて"
"名詞"	"狸"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"いや"
"助詞"	"に"
"名詞"	"フロック"
"動詞"	"張る"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"が"
"副詞"	"存外"
"接頭詞"	"無"
"名詞"	"勢力"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"虚偽"
"助詞"	"の"
"名詞"	"記事"
"助詞"	"を"
"動詞"	"掲げる"
"助動詞"	"た"
"名詞"	"田舎"
"名詞"	"新聞"
"名詞"	"一つ"
"名詞"	"詫"
"名詞"	"魔羅"
"動詞"	"せる"
"名詞"	"事"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ない"
"記号"	"。"
"副詞"	"あんまり"
"名詞"	"腹"
"助詞"	"が"
"動詞"	"立つ"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"私"
"助詞"	"が"
"名詞"	"一人"
"助詞"	"で"
"動詞"	"行う"
"助詞"	"て"
"名詞"	"主筆"
"助詞"	"に"
"名詞"	"談判"
"動詞"	"する"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"それ"
"助詞"	"は"
"動詞"	"いく"
"助動詞"	"ん"
"記号"	"、"
"名詞"	"君"
"助詞"	"が"
"名詞"	"談判"
"動詞"	"する"
"助詞"	"ば"
"接続詞"	"また"
"名詞"	"悪口"
"助詞"	"を"
"動詞"	"書く"
"動詞"	"れる"
"助詞"	"ばかり"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"つまり"
"名詞"	"新聞屋"
"助詞"	"に"
"動詞"	"かかれる"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"は"
"記号"	"、"
"名詞"	"うそ"
"助詞"	"に"
"動詞"	"する"
"記号"	"、"
"副詞"	"本当に"
"動詞"	"する"
"記号"	"、"
"接続詞"	"つまり"
"副詞"	"どう"
"動詞"	"する"
"名詞"	"事"
"助詞"	"も"
"動詞"	"出来る"
"助動詞"	"ない"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"動詞"	"あきらめる"
"助詞"	"より"
"名詞"	"外"
"助詞"	"に"
"名詞"	"仕方"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"と"
"記号"	"、"
"名詞"	"坊主"
"助詞"	"の"
"名詞"	"説教"
"動詞"	"じみる"
"助動詞"	"た"
"名詞"	"説諭"
"助詞"	"を"
"動詞"	"加える"
"助動詞"	"た"
"記号"	"。"
"名詞"	"新聞"
"助詞"	"が"
"連体詞"	"そんな"
"名詞"	"者"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"一日"
"助詞"	"も"
"形容詞"	"早い"
"動詞"	"打つ"
"動詞"	"潰す"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"名詞"	"方"
"助詞"	"が"
"記号"	"、"
"名詞"	"われわれ"
"助詞"	"の"
"名詞"	"利益"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"新聞"
"助詞"	"に"
"動詞"	"かかれる"
"名詞"	"の"
"助詞"	"と"
"記号"	"、"
"名詞"	"泥"
"名詞"	"鼈"
"助詞"	"に"
"動詞"	"食いつく"
"動詞"	"れる"
"助詞"	"と"
"助詞"	"が"
"動詞"	"似る"
"助詞"	"たり"
"動詞"	"寄る"
"助詞"	"たり"
"助動詞"	"だ"
"助詞"	"と"
"助詞"	"は"
"名詞"	"今日"
"副詞"	"ただ今"
"名詞"	"狸"
"助詞"	"の"
"名詞"	"説明"
"助詞"	"によって"
"副詞"	"始めて"
"名詞"	"承知"
"動詞"	"仕る"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"それから"
"名詞"	"三日"
"助詞"	"ばかり"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"ある日"
"助詞"	"の"
"名詞"	"午後"
"記号"	"、"
"名詞"	"山嵐"
"助詞"	"が"
"名詞"	"憤然"
"助詞"	"と"
"動詞"	"やって来る"
"助詞"	"て"
"記号"	"、"
"副詞"	"いよいよ"
"名詞"	"時機"
"助詞"	"が"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"例"
"助詞"	"の"
"名詞"	"計画"
"助詞"	"を"
"名詞"	"断行"
"動詞"	"する"
"名詞"	"つもり"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"副詞"	"そう"
"助詞"	"か"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"野郎"
"助詞"	"と"
"記号"	"、"
"名詞"	"即座"
"助詞"	"に"
"名詞"	"一味徒党"
"助詞"	"に"
"名詞"	"加盟"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"ところが"
"名詞"	"山嵐"
"助詞"	"が"
"記号"	"、"
"名詞"	"君"
"助詞"	"は"
"動詞"	"よす"
"名詞"	"方"
"助詞"	"が"
"形容詞"	"よい"
"助動詞"	"う"
"助詞"	"と"
"名詞"	"首"
"助詞"	"を"
"動詞"	"傾ける"
"助動詞"	"た"
"記号"	"。"
"副詞"	"なぜ"
"助詞"	"と"
"動詞"	"聞く"
"助詞"	"と"
"名詞"	"君"
"助詞"	"は"
"名詞"	"校長"
"助詞"	"に"
"動詞"	"呼ぶ"
"動詞"	"れる"
"助詞"	"て"
"名詞"	"辞表"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"れる"
"助動詞"	"た"
"助詞"	"か"
"助詞"	"と"
"動詞"	"尋ねる"
"助詞"	"から"
"記号"	"、"
"名詞"	"いや"
"動詞"	"云う"
"動詞"	"れる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"君"
"助詞"	"は"
"記号"	"？"
"記号"	"　"
"助詞"	"と"
"動詞"	"聴く"
"動詞"	"返す"
"助詞"	"と"
"記号"	"、"
"名詞"	"今日"
"名詞"	"校長"
"名詞"	"室"
"助詞"	"で"
"記号"	"、"
"副詞"	"まことに"
"名詞"	"気の毒"
"助動詞"	"だ"
"助詞"	"けれども"
"記号"	"、"
"名詞"	"事情"
"動詞"	"やむをえる"
"助詞"	"から"
"名詞"	"処決"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"れる"
"助動詞"	"た"
"助詞"	"と"
"助詞"	"の"
"名詞"	"事"
"助動詞"	"だ"
"記号"	"。"
"記号"	"「"
"連体詞"	"そんな"
"名詞"	"裁判"
"助詞"	"は"
"形容詞"	"ない"
"助詞"	"ぜ"
"記号"	"。"
"名詞"	"狸"
"助詞"	"は"
"副詞"	"大方"
"名詞"	"腹鼓"
"助詞"	"を"
"動詞"	"叩く"
"動詞"	"過ぎる"
"助詞"	"て"
"記号"	"、"
"名詞"	"胃"
"助詞"	"の"
"名詞"	"位置"
"助詞"	"が"
"名詞"	"顛倒"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"君"
"助詞"	"と"
"名詞"	"おれ"
"助詞"	"は"
"記号"	"、"
"名詞"	"いっしょ"
"助詞"	"に"
"記号"	"、"
"名詞"	"祝勝会"
"助詞"	"へ"
"名詞"	"出し手"
"名詞"	"さ"
"記号"	"、"
"名詞"	"いっしょ"
"助詞"	"に"
"名詞"	"高知"
"助詞"	"の"
"副詞"	"ぴかぴか"
"名詞"	"踴"
"助動詞"	"り"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"て"
"助詞"	"さ"
"記号"	"、"
"名詞"	"いっしょ"
"助詞"	"に"
"名詞"	"喧嘩"
"助詞"	"を"
"動詞"	"とめる"
"助詞"	"に"
"助詞"	"は"
"副詞"	"いったん"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"か"
"記号"	"。"
"名詞"	"辞表"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"と"
"動詞"	"いう"
"助動詞"	"だ"
"名詞"	"公平"
"助詞"	"に"
"名詞"	"両方"
"助詞"	"へ"
"動詞"	"出す"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"副詞"	"なんで"
"名詞"	"田舎"
"助詞"	"の"
"名詞"	"学校"
"助詞"	"は"
"副詞"	"そう"
"名詞"	"理窟"
"助詞"	"が"
"動詞"	"分る"
"助動詞"	"ない"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"焦慮"
"動詞"	"いる"
"助詞"	"な"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"が"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"指金"
"助動詞"	"だ"
"助詞"	"よ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"と"
"助詞"	"は"
"名詞"	"今"
"助詞"	"まで"
"助詞"	"の"
"名詞"	"行"
"動詞"	"懸る"
"名詞"	"上"
"副詞"	"到底"
"名詞"	"両立"
"動詞"	"する"
"助動詞"	"ない"
"名詞"	"人間"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"君"
"助詞"	"の"
"名詞"	"方"
"助詞"	"は"
"名詞"	"今"
"助詞"	"の"
"名詞"	"通り"
"動詞"	"置く"
"助詞"	"て"
"助詞"	"も"
"名詞"	"害"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"思う"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"おれ"
"助詞"	"だって"
"名詞"	"赤シャツ"
"助詞"	"と"
"名詞"	"両立"
"動詞"	"する"
"名詞"	"もの"
"助詞"	"か"
"記号"	"。"
"名詞"	"害"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"なんて"
"名詞"	"生意気"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"君"
"助詞"	"は"
"副詞"	"あまり"
"名詞"	"単純"
"動詞"	"過ぎる"
"助詞"	"から"
"記号"	"、"
"動詞"	"置く"
"助動詞"	"た"
"助詞"	"って"
"記号"	"、"
"副詞"	"どう"
"助詞"	"でも"
"名詞"	"胡"
"名詞"	"魔"
"名詞"	"化"
"動詞"	"する"
"動詞"	"れる"
"助詞"	"と"
"動詞"	"考える"
"動詞"	"てる"
"名詞"	"の"
"助詞"	"さ"
"記号"	"」"
"記号"	"「"
"副詞"	"なお"
"形容詞"	"悪い"
"助詞"	"や"
"記号"	"。"
"名詞"	"誰"
"助詞"	"が"
"名詞"	"両立"
"動詞"	"する"
"助詞"	"て"
"動詞"	"やる"
"名詞"	"もの"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"名詞"	"それ"
"助詞"	"に"
"名詞"	"先だって"
"名詞"	"古賀"
"助詞"	"が"
"動詞"	"去る"
"助詞"	"て"
"助詞"	"から"
"記号"	"、"
"副詞"	"まだ"
"名詞"	"後任"
"助詞"	"が"
"名詞"	"事故"
"助詞"	"の"
"名詞"	"ため"
"助詞"	"に"
