"parts"	"mor"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"関係"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"事"
"助動詞"	"だ"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"、"
"名詞"	"勝手"
"助詞"	"に"
"動詞"	"立つ"
"動詞"	"せる"
"助詞"	"が"
"形容詞"	"よい"
"助動詞"	"う"
"助詞"	"が"
"記号"	"、"
"名詞"	"人"
"助詞"	"に"
"動詞"	"分る"
"助動詞"	"ない"
"名詞"	"事"
"助詞"	"を"
"動詞"	"言う"
"助詞"	"て"
"動詞"	"分る"
"助動詞"	"ない"
"助詞"	"から"
"動詞"	"聞く"
"助動詞"	"た"
"助詞"	"って"
"名詞"	"構"
"名詞"	"矢島線"
"助動詞"	"たい"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"風"
"助詞"	"を"
"動詞"	"する"
"記号"	"。"
"名詞"	"下品"
"助動詞"	"だ"
"名詞"	"仕草"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"これ"
"助詞"	"で"
"名詞"	"当人"
"助詞"	"は"
"名詞"	"私"
"助詞"	"も"
"名詞"	"江戸っ子"
"助詞"	"で"
"動詞"	"げする"
"助詞"	"など"
"助詞"	"と"
"動詞"	"云う"
"動詞"	"てる"
"記号"	"。"
"名詞"	"マドンナ"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"の"
"助詞"	"は"
"名詞"	"何"
"助詞"	"でも"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"馴染"
"助詞"	"の"
"名詞"	"芸者"
"助詞"	"の"
"名詞"	"渾名"
"助詞"	"か"
"名詞"	"何"
"助詞"	"か"
"助詞"	"に"
"名詞"	"違い"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"なじみ"
"助詞"	"の"
"名詞"	"芸者"
"助詞"	"を"
"名詞"	"無人島"
"助詞"	"の"
"名詞"	"松"
"助詞"	"の"
"名詞"	"木の下"
"助詞"	"に"
"動詞"	"立たす"
"助詞"	"て"
"動詞"	"眺める"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"ば"
"名詞"	"世話"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"それ"
"助詞"	"を"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"油絵"
"助詞"	"に"
"助詞"	"でも"
"動詞"	"かく"
"助詞"	"て"
"名詞"	"展覧会"
"助詞"	"へ"
"動詞"	"出す"
"助動詞"	"た"
"形容詞"	"よい"
"助動詞"	"う"
"記号"	"。"
"名詞"	"ここいら"
"助詞"	"が"
"形容詞"	"いい"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"名詞"	"船頭"
"助詞"	"は"
"名詞"	"船"
"助詞"	"を"
"動詞"	"とめる"
"助詞"	"て"
"記号"	"、"
"名詞"	"錨"
"助詞"	"を"
"動詞"	"卸す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"幾"
"名詞"	"尋"
"動詞"	"ある"
"名詞"	"かね"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"が"
"動詞"	"聞く"
"助詞"	"と"
"記号"	"、"
"名詞"	"六"
"名詞"	"尋"
"助詞"	"ぐらい"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"記号"	"。"
"名詞"	"六"
"名詞"	"尋"
"助詞"	"ぐらい"
"接続詞"	"じゃ"
"名詞"	"鯛"
"助詞"	"は"
"形容詞"	"むずかしい"
"助詞"	"な"
"助詞"	"と"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"は"
"名詞"	"糸"
"助詞"	"を"
"名詞"	"海へ"
"名詞"	"無下"
"動詞"	"込む"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"大将"
"名詞"	"鯛"
"助詞"	"を"
"動詞"	"釣る"
"名詞"	"気"
"助詞"	"と"
"動詞"	"見える"
"記号"	"、"
"名詞"	"豪胆"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"記号"	"、"
"名詞"	"なに"
"名詞"	"教頭"
"助詞"	"の"
"接頭詞"	"お"
"名詞"	"手際"
"助詞"	"じゃ"
"動詞"	"かかる"
"助動詞"	"ます"
"助詞"	"よ"
"記号"	"。"
"名詞"	"それ"
"助詞"	"に"
"動詞"	"なぐ"
"助動詞"	"です"
"助詞"	"から"
"助詞"	"と"
"名詞"	"お世辞"
"助詞"	"を"
"動詞"	"云う"
"助詞"	"ながら"
"記号"	"、"
"名詞"	"これ"
"助詞"	"も"
"名詞"	"糸"
"助詞"	"を"
"動詞"	"繰り出す"
"助詞"	"て"
"動詞"	"投げ入れる"
"記号"	"。"
"副詞"	"何だか"
"名詞"	"先"
"助詞"	"に"
"名詞"	"錘"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"鉛"
"助詞"	"が"
"動詞"	"ぶら下がる"
"動詞"	"てる"
"助詞"	"だけ"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"浮"
"助詞"	"が"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"浮"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"て"
"名詞"	"釣"
"助詞"	"を"
"動詞"	"する"
"名詞"	"の"
"助詞"	"は"
"名詞"	"寒暖計"
"形容詞"	"ない"
"助動詞"	"だ"
"名詞"	"熱度"
"助詞"	"を"
"動詞"	"はかる"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"副詞"	"到底"
"動詞"	"出来る"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"見る"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"と"
"記号"	"、"
"感動詞"	"さあ"
"名詞"	"君"
"助詞"	"も"
"動詞"	"やる"
"名詞"	"たまえ"
"名詞"	"糸"
"助詞"	"は"
"動詞"	"ある"
"助動詞"	"ます"
"助詞"	"か"
"助詞"	"と"
"動詞"	"聞く"
"記号"	"。"
"名詞"	"糸"
"助詞"	"は"
"動詞"	"あまる"
"助詞"	"ほど"
"動詞"	"ある"
"助詞"	"が"
"記号"	"、"
"名詞"	"浮"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"浮"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"ちゃ"
"名詞"	"釣"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"は"
"名詞"	"素人"
"助動詞"	"です"
"助詞"	"よ"
"記号"	"。"
"接続詞"	"こうして"
"助詞"	"ね"
"記号"	"、"
"名詞"	"糸"
"助詞"	"が"
"名詞"	"水底"
"助詞"	"へ"
"動詞"	"つく"
"助動詞"	"た"
"名詞"	"時分"
"助詞"	"に"
"記号"	"、"
"名詞"	"船縁"
"助詞"	"の"
"名詞"	"所"
"助詞"	"で"
"名詞"	"人指しゆび"
"助詞"	"で"
"名詞"	"呼吸"
"助詞"	"を"
"動詞"	"はかる"
"名詞"	"ん"
"助動詞"	"です"
"記号"	"、"
"動詞"	"食う"
"助詞"	"と"
"副詞"	"すぐ"
"名詞"	"手"
"助詞"	"に"
"動詞"	"答える"
"記号"	"。"
"記号"	"――"
"感動詞"	"そら"
"名詞"	"きた"
"記号"	"、"
"助詞"	"と"
"名詞"	"先生"
"名詞"	"急"
"助詞"	"に"
"名詞"	"糸"
"助詞"	"を"
"動詞"	"たぐる"
"動詞"	"始める"
"助詞"	"から"
"記号"	"、"
"名詞"	"何"
"助詞"	"か"
"動詞"	"かかる"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"名詞"	"何"
"助詞"	"に"
"助詞"	"も"
"動詞"	"かかる"
"助動詞"	"ない"
"記号"	"、"
"名詞"	"餌"
"助詞"	"が"
"動詞"	"なくなる"
"動詞"	"てる"
"助動詞"	"た"
"助詞"	"ばかり"
"助動詞"	"だ"
"記号"	"。"
"形容詞"	"いい"
"名詞"	"気味"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"教頭"
"記号"	"、"
"名詞"	"残念"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"ます"
"助動詞"	"た"
"助詞"	"ね"
"記号"	"、"
"名詞"	"今"
"名詞"	"の"
"助詞"	"は"
"副詞"	"たしかに"
"名詞"	"大物"
"助詞"	"に"
"名詞"	"違い"
"助動詞"	"ない"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"が"
"記号"	"、"
"副詞"	"どうも"
"名詞"	"教頭"
"助詞"	"の"
"接頭詞"	"お"
"名詞"	"手際"
"助詞"	"で"
"助詞"	"さえ"
"動詞"	"逃げる"
"動詞"	"られる"
"助詞"	"ちゃ"
"記号"	"、"
"名詞"	"今日"
"助詞"	"は"
"名詞"	"油断"
"助詞"	"が"
"動詞"	"できる"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"よ"
"記号"	"。"
"接続詞"	"しかし"
"動詞"	"逃げる"
"動詞"	"られる"
"助詞"	"て"
"助詞"	"も"
"名詞"	"何"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"名詞"	"浮"
"助詞"	"と"
"動詞"	"睨める"
"名詞"	"くら"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"連中"
"助詞"	"より"
"助詞"	"は"
"名詞"	"まし"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"副詞"	"ちょうど"
"名詞"	"歯"
"接頭詞"	"ど"
"名詞"	"め"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"ちゃ"
"名詞"	"自転車"
"助詞"	"へ"
"動詞"	"乗れる"
"助動詞"	"ない"
"名詞"	"の"
"助詞"	"と"
"接頭詞"	"同"
"名詞"	"程度"
"助動詞"	"です"
"助詞"	"から"
"助詞"	"ね"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"名詞"	"妙"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"ばかり"
"名詞"	"喋"
"名詞"	"舌"
"助動詞"	"る"
"記号"	"。"
"副詞"	"よっぽど"
"動詞"	"撲りつける"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"う"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"だって"
"名詞"	"人間"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"教頭"
"名詞"	"ひとり"
"助詞"	"で"
"動詞"	"借り切る"
"助動詞"	"た"
"名詞"	"海事"
"名詞"	"ゃあるまいし"
"記号"	"。"
"形容詞"	"広い"
"名詞"	"所"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"鰹"
"助詞"	"の"
"名詞"	"一"
"名詞"	"匹"
"助詞"	"ぐらい"
"名詞"	"義理"
"助詞"	"に"
"助詞"	"だって"
"記号"	"、"
"動詞"	"かかる"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"記号"	"、"
"副詞"	"どぼん"
"助詞"	"と"
"名詞"	"錘"
"助詞"	"と"
"名詞"	"糸"
"助詞"	"を"
"動詞"	"抛る"
"動詞"	"込む"
"助詞"	"で"
"名詞"	"いい加減"
"助詞"	"に"
"名詞"	"指"
"助詞"	"の"
"名詞"	"先"
"助詞"	"で"
"動詞"	"あやつる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"しばらく"
"動詞"	"する"
"助詞"	"と"
"記号"	"、"
"副詞"	"何だか"
"副詞"	"ぴくぴく"
"助詞"	"と"
"名詞"	"糸"
"助詞"	"に"
"動詞"	"あたる"
"名詞"	"もの"
"助詞"	"が"
"動詞"	"ある"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"動詞"	"考える"
"助動詞"	"た"
"記号"	"。"
"名詞"	"こいつ"
"助詞"	"は"
"名詞"	"魚"
"助詞"	"に"
"名詞"	"相違"
"形容詞"	"ない"
"記号"	"。"
"動詞"	"生きる"
"動詞"	"てる"
"名詞"	"もの"
"助動詞"	"だ"
"助動詞"	"ない"
"助詞"	"ちゃ"
"記号"	"、"
"副詞"	"こう"
"副詞"	"ぴく"
"動詞"	"つく"
"名詞"	"訳"
"助詞"	"が"
"形容詞"	"ない"
"記号"	"。"
"動詞"	"しめる"
"助動詞"	"た"
"記号"	"、"
"動詞"	"釣れる"
"助動詞"	"た"
"助詞"	"と"
"副詞"	"ぐいぐい"
"動詞"	"手繰る"
"動詞"	"寄せる"
"助動詞"	"た"
"記号"	"。"
"感動詞"	"おや"
"動詞"	"釣れる"
"助動詞"	"ます"
"助動詞"	"た"
"助詞"	"か"
"助詞"	"ね"
"記号"	"、"
"名詞"	"後世"
"動詞"	"恐る"
"助動詞"	"べし"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"動詞"	"ひやかす"
"名詞"	"うち"
"記号"	"、"
"名詞"	"糸"
"助詞"	"は"
"副詞"	"もう"
"名詞"	"大概"
"動詞"	"手繰る"
"動詞"	"込む"
"助詞"	"で"
"接続詞"	"ただ"
"名詞"	"五"
"名詞"	"尺"
"助詞"	"ばかり"
"助詞"	"ほど"
"助詞"	"しか"
"記号"	"、"
"名詞"	"水"
"助詞"	"に"
"動詞"	"浸る"
"動詞"	"いる"
"助詞"	"て"
"動詞"	"おる"
"助動詞"	"ん"
"記号"	"。"
"名詞"	"船縁"
"助詞"	"から"
"動詞"	"覗く"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"金魚"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"縞"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"魚"
"助詞"	"が"
"名詞"	"糸"
"助詞"	"に"
"動詞"	"くっつく"
"助詞"	"て"
"記号"	"、"
"名詞"	"右左"
"助詞"	"へ"
"名詞"	"漾"
"動詞"	"いる"
"助詞"	"ながら"
"記号"	"、"
"名詞"	"手"
"助詞"	"に"
"動詞"	"応じる"
"助詞"	"て"
"動詞"	"浮き上がる"
"助詞"	"て"
"動詞"	"くる"
"記号"	"。"
"形容詞"	"面白い"
"記号"	"。"
"名詞"	"水際"
"助詞"	"から"
"動詞"	"上げる"
"名詞"	"とき"
"記号"	"、"
"副詞"	"ぽちゃり"
"助詞"	"と"
"動詞"	"跳ねる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"は"
"名詞"	"潮水"
"名詞"	"だらけ"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"ようやく"
"形容詞"	"つらい"
"動詞"	"まえる"
"助詞"	"て"
"記号"	"、"
"名詞"	"針"
"助詞"	"を"
"名詞"	"徒労"
"助詞"	"と"
"動詞"	"する"
"助詞"	"が"
"副詞"	"なかなか"
"動詞"	"取れる"
"助動詞"	"ない"
"記号"	"。"
"動詞"	"捕まえる"
"助動詞"	"た"
"名詞"	"手"
"助詞"	"は"
"副詞"	"ぬるぬる"
"動詞"	"する"
"記号"	"。"
"副詞"	"大いに"
"名詞"	"気味"
"助詞"	"が"
"形容詞"	"わるい"
"記号"	"。"
"名詞"	"面倒"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"糸"
"助詞"	"を"
"動詞"	"振る"
"助詞"	"て"
"名詞"	"胴の間"
"助詞"	"へ"
"名詞"	"擲"
"動詞"	"きつける"
"助動詞"	"た"
"記号"	"、"
"副詞"	"すぐ"
"動詞"	"死ぬ"
"助詞"	"で"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"名詞"	"驚"
"名詞"	"ろ"
"動詞"	"いる"
"助詞"	"て"
"動詞"	"見る"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"海"
"助詞"	"の"
"名詞"	"中"
"助詞"	"で"
"名詞"	"手"
"助詞"	"を"
"副詞"	"ざぶざぶ"
"助詞"	"と"
"動詞"	"洗う"
"助詞"	"て"
"記号"	"、"
"名詞"	"鼻"
"助詞"	"の"
"名詞"	"先"
"助詞"	"へ"
"動詞"	"あてがう"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"。"
"副詞"	"まだ"
"形容詞"	"腥い"
"形容詞"	"臭い"
"記号"	"。"
"副詞"	"もう"
"名詞"	"懲り懲り"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"何"
"助詞"	"が"
"動詞"	"釣れる"
"助動詞"	"た"
"助詞"	"って"
"名詞"	"魚"
"助詞"	"は"
"動詞"	"握る"
"助動詞"	"たい"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"魚"
"助詞"	"も"
"動詞"	"握る"
"動詞"	"れる"
"助動詞"	"たい"
"助動詞"	"ない"
"助動詞"	"う"
"記号"	"。"
"名詞"	"そうそう"
"名詞"	"糸"
"助詞"	"を"
"動詞"	"捲く"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"一番槍"
"助詞"	"は"
"接頭詞"	"お"
"名詞"	"手柄"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"ゴルキ"
"助詞"	"じゃ"
"記号"	"、"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"接続詞"	"また"
"名詞"	"生意気"
"助詞"	"を"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"名詞"	"ゴルキ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"と"
"名詞"	"露西亜"
"助詞"	"の"
"名詞"	"文学者"
"動詞"	"みる"
"助動詞"	"た"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"名"
"助動詞"	"だ"
"助詞"	"ね"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"が"
"動詞"	"洒落る"
"助動詞"	"た"
"記号"	"。"
"感動詞"	"そうですね"
"記号"	"、"
"副詞"	"まるで"
"名詞"	"露西亜"
"助詞"	"の"
"名詞"	"文学"
"名詞"	"者"
"助動詞"	"です"
"助詞"	"ね"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"副詞"	"すぐ"
"名詞"	"賛成"
"名詞"	"視野"
"動詞"	"がる"
"記号"	"。"
"名詞"	"ゴルキ"
"助詞"	"が"
"名詞"	"露西亜"
"助詞"	"の"
"名詞"	"文学"
"名詞"	"者"
"助詞"	"で"
"記号"	"、"
"名詞"	"丸木"
"助詞"	"が"
"名詞"	"芝"
"助詞"	"の"
"名詞"	"写真"
"名詞"	"師"
"助詞"	"で"
"記号"	"、"
"名詞"	"米"
"助詞"	"の"
"動詞"	"なる"
"名詞"	"木"
"助詞"	"が"
"名詞"	"命"
"助詞"	"の"
"名詞"	"親"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"副詞"	"一体"
"連体詞"	"この"
"名詞"	"赤シャツ"
"助詞"	"は"
"形容詞"	"わるい"
"名詞"	"癖"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"誰"
"助詞"	"を"
"動詞"	"捕まえる"
"助詞"	"て"
"助詞"	"も"
"名詞"	"片仮名"
"助詞"	"の"
"名詞"	"唐人"
"助詞"	"の"
"名詞"	"名"
"助詞"	"を"
"動詞"	"並べる"
"助動詞"	"たい"
"動詞"	"がる"
"記号"	"。"
"名詞"	"人"
"助詞"	"に"
"助詞"	"は"
"名詞"	"それぞれ"
"名詞"	"専門"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"た"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"数学"
"助詞"	"の"
"名詞"	"教師"
"助詞"	"に"
"名詞"	"ゴルキ"
"助動詞"	"だ"
"助詞"	"か"
"名詞"	"車力"
"助動詞"	"だ"
"助詞"	"か"
"名詞"	"見当"
"助詞"	"が"
"動詞"	"つく"
"名詞"	"もの"
"助詞"	"か"
"記号"	"、"
"副詞"	"少し"
"助詞"	"は"
"名詞"	"遠慮"
"動詞"	"する"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"動詞"	"云う"
"助動詞"	"だ"
"名詞"	"フランクリン"
"助詞"	"の"
"名詞"	"自伝"
"助動詞"	"だ"
"助詞"	"とか"
"名詞"	"プッシング"
"記号"	"、"
"名詞"	"ツー"
"記号"	"、"
"名詞"	"ゼ"
"記号"	"、"
"名詞"	"フロント"
"助動詞"	"だ"
"助詞"	"とか"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"でも"
"動詞"	"知る"
"動詞"	"てる"
"名詞"	"名"
"助詞"	"を"
"動詞"	"使う"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"は"
"副詞"	"時々"
"名詞"	"帝国"
"名詞"	"文学"
"助詞"	"とかいう"
"名詞"	"真赤"
"助動詞"	"だ"
"名詞"	"雑誌"
"助詞"	"を"
"名詞"	"学校"
"助詞"	"へ"
"動詞"	"持つ"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"接頭詞"	"難"
"名詞"	"有"
"名詞"	"そう"
"助詞"	"に"
"動詞"	"読む"
"助詞"	"で"
"動詞"	"いる"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"に"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"片仮名"
"助詞"	"は"
"名詞"	"みんな"
"連体詞"	"あの"
"名詞"	"雑誌"
"助詞"	"から"
"動詞"	"出る"
"名詞"	"ん"
"助動詞"	"だ"
"名詞"	"そうだ"
"記号"	"。"
"名詞"	"帝国"
"名詞"	"文学"
"助詞"	"も"
"名詞"	"罪"
"助動詞"	"だ"
"名詞"	"雑誌"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"それ"
"助詞"	"から"
"名詞"	"赤シャツ"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"名詞"	"一生懸命"
"助詞"	"に"
"動詞"	"釣る"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"接頭詞"	"約"
"名詞"	"一"
"名詞"	"時間"
"助詞"	"ばかり"
"助詞"	"の"
"名詞"	"うち"
"助詞"	"に"
"名詞"	"二人"
"助詞"	"で"
"名詞"	"十"
"名詞"	"五"
"名詞"	"六"
"動詞"	"上げる"
"助動詞"	"た"
"記号"	"。"
"形容詞"	"可笑しい"
"名詞"	"事"
"助詞"	"に"
"動詞"	"釣れる"
"名詞"	"の"
"助詞"	"も"
"記号"	"、"
"動詞"	"釣れる"
"名詞"	"の"
"助詞"	"も"
"記号"	"、"
"名詞"	"みんな"
"名詞"	"ゴルキ"
"助詞"	"ばかり"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"鯛"
"助詞"	"なんて"
"名詞"	"薬"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"たい"
"助詞"	"て"
"助詞"	"も"
"動詞"	"ある"
"動詞"	"する"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"今日"
"助詞"	"は"
"名詞"	"露西亜"
"名詞"	"文学"
"助詞"	"の"
"名詞"	"大当り"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"が"
"名詞"	"野"
"助詞"	"だに"
"動詞"	"話す"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"あなた"
"助詞"	"の"
"名詞"	"手腕"
"助詞"	"で"
"名詞"	"ゴルキ"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"から"
"記号"	"、"
"名詞"	"私"
"助詞"	"なんぞ"
"助詞"	"が"
"名詞"	"ゴルキ"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"は"
"名詞"	"仕方"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"記号"	"。"
"名詞"	"当り前"
"助動詞"	"です"
"助詞"	"な"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"動詞"	"答える"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"船頭"
"助詞"	"に"
"動詞"	"聞く"
"助詞"	"と"
"連体詞"	"この"
"名詞"	"小魚"
"助詞"	"は"
"名詞"	"骨"
"助詞"	"が"
"形容詞"	"多い"
"助詞"	"て"
"記号"	"、"
"形容詞"	"まずい"
"助詞"	"て"
"記号"	"、"
"副詞"	"とても"
"動詞"	"食える"
"助動詞"	"ない"
"名詞"	"ん"
"助動詞"	"だ"
"名詞"	"そうだ"
"記号"	"。"
"接続詞"	"ただ"
"名詞"	"肥料"
"助詞"	"に"
"助詞"	"は"
"動詞"	"出来る"
"名詞"	"そう"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"と"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"は"
"名詞"	"一生懸命"
"助詞"	"に"
"名詞"	"肥料"
"助詞"	"を"
"動詞"	"釣る"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"気の毒"
"助詞"	"の"
"名詞"	"至り"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"一"
"名詞"	"匹"
"助詞"	"で"
"動詞"	"懲りる"
"助動詞"	"た"
"助詞"	"から"
"記号"	"、"
"名詞"	"胴の間"
"助詞"	"へ"
"名詞"	"仰向け"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"記号"	"、"
"名詞"	"さっき"
"助詞"	"から"
"名詞"	"大空"
"助詞"	"を"
"動詞"	"眺める"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"釣"
"助詞"	"を"
"動詞"	"する"
"助詞"	"より"
"連体詞"	"この"
"名詞"	"方"
"助詞"	"が"
"副詞"	"よっぽど"
"動詞"	"洒落る"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"二人"
"助詞"	"は"
"名詞"	"小声"
"助詞"	"で"
"名詞"	"何"
"助詞"	"か"
"動詞"	"話す"
"動詞"	"始める"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"副詞"	"よく"
"動詞"	"聞える"
"助動詞"	"ない"
"記号"	"、"
"接続詞"	"また"
"動詞"	"聞く"
"助動詞"	"たい"
"助詞"	"も"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"おれは空"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"ながら"
"名詞"	"清"
"助詞"	"の"
"名詞"	"事"
"助詞"	"を"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"金"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"て"
"記号"	"、"
"名詞"	"清"
"助詞"	"を"
"動詞"	"つれる"
