"parts"	"mor"
"動詞"	"ける"
"記号"	"」"
"連体詞"	"この"
"名詞"	"挨拶"
"助詞"	"に"
"助詞"	"は"
"動詞"	"痛み入る"
"助詞"	"て"
"名詞"	"返事"
"助詞"	"が"
"動詞"	"出来る"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"接続詞"	"しかし"
"名詞"	"先生"
"助詞"	"は"
"副詞"	"もう"
"記号"	"、"
"接頭詞"	"お"
"名詞"	"嫁"
"助詞"	"が"
"接頭詞"	"お"
"動詞"	"ある"
"動詞"	"なさる"
"助詞"	"に"
"名詞"	"極"
"助詞"	"っと"
"名詞"	"らい"
"記号"	"。"
"名詞"	"私"
"助詞"	"は"
"副詞"	"ちゃんと"
"記号"	"、"
"副詞"	"もう"
"記号"	"、"
"名詞"	"睨"
"名詞"	"らん"
"動詞"	"どる"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"感動詞"	"へえ"
"記号"	"、"
"名詞"	"活眼"
"助動詞"	"だ"
"助詞"	"ね"
"記号"	"。"
"副詞"	"どうして"
"記号"	"、"
"名詞"	"睨"
"名詞"	"らん"
"動詞"	"どる"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"副詞"	"どう"
"動詞"	"する"
"助詞"	"て"
"動詞"	"てる"
"助詞"	"て"
"記号"	"。"
"名詞"	"東京"
"助詞"	"から"
"名詞"	"便り"
"助詞"	"は"
"助動詞"	"ない"
"助詞"	"か"
"記号"	"、"
"名詞"	"便り"
"助詞"	"は"
"形容詞"	"ない"
"動詞"	"かてる"
"助詞"	"て"
"記号"	"、"
"名詞"	"毎日"
"名詞"	"便り"
"助詞"	"を"
"動詞"	"待ち焦がれる"
"助詞"	"て"
"動詞"	"おく"
"動詞"	"でる"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"か"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"こいつ"
"フィラー"	"あ"
"動詞"	"驚く"
"助動詞"	"た"
"記号"	"。"
"名詞"	"大変"
"助動詞"	"だ"
"名詞"	"活眼"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"動詞"	"中る"
"助動詞"	"ます"
"助動詞"	"た"
"助動詞"	"う"
"助詞"	"が"
"助詞"	"な"
"記号"	"、"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"副詞"	"そう"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"動詞"	"中る"
"助動詞"	"た"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"よ"
"記号"	"」"
"記号"	"「"
"接続詞"	"しかし"
"名詞"	"今時"
"助詞"	"の"
"名詞"	"女子"
"助詞"	"は"
"記号"	"、"
"名詞"	"昔"
"助詞"	"と"
"動詞"	"違う"
"助詞"	"て"
"名詞"	"油断"
"助詞"	"が"
"動詞"	"出来る"
"動詞"	"ける"
"記号"	"、"
"名詞"	"お気"
"助詞"	"を"
"接頭詞"	"お"
"動詞"	"付ける"
"助動詞"	"た"
"助詞"	"が"
"フィラー"	"え"
"名詞"	"蝦夷"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"何"
"助動詞"	"です"
"助詞"	"かい"
"記号"	"、"
"名詞"	"僕"
"助詞"	"の"
"名詞"	"奥さん"
"助詞"	"が"
"名詞"	"東京"
"助詞"	"で"
"名詞"	"間男"
"助詞"	"で"
"助詞"	"も"
"動詞"	"こしらえる"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"ます"
"助詞"	"かい"
"記号"	"」"
"記号"	"「"
"感動詞"	"いいえ"
"記号"	"、"
"名詞"	"あなた"
"助詞"	"の"
"名詞"	"奥さん"
"助詞"	"は"
"名詞"	"たしか"
"助動詞"	"じゃ"
"助詞"	"けれど"
"記号"	"…"
"記号"	"…"
"記号"	"」"
"記号"	"「"
"接続詞"	"それで"
"記号"	"、"
"副詞"	"やっと"
"名詞"	"安心"
"動詞"	"する"
"助動詞"	"た"
"記号"	"。"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"何"
"助詞"	"を"
"名詞"	"気"
"助詞"	"を"
"動詞"	"付ける"
"助詞"	"んで"
"形容詞"	"すい"
"記号"	"」"
"記号"	"「"
"名詞"	"あなた"
"助詞"	"の"
"名詞"	"はた"
"助詞"	"しか"
"記号"	"――"
"名詞"	"あなた"
"助詞"	"の"
"名詞"	"はた"
"助詞"	"しか"
"接続詞"	"じゃが"
"記号"	"――"
"記号"	"」"
"記号"	"「"
"名詞"	"どこ"
"助詞"	"に"
"名詞"	"不確か"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"が"
"動詞"	"居る"
"助動詞"	"ます"
"助詞"	"か"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"名詞"	"ここ"
"名詞"	"等"
"助詞"	"に"
"助詞"	"も"
"副詞"	"大分"
"動詞"	"居る"
"助動詞"	"ます"
"記号"	"。"
"名詞"	"先生"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"遠山"
"助詞"	"の"
"名詞"	"お嬢さん"
"助詞"	"を"
"名詞"	"ご存知"
"助詞"	"か"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"感動詞"	"いいえ"
"記号"	"、"
"動詞"	"知る"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"副詞"	"まだ"
"接頭詞"	"ご"
"名詞"	"存知"
"形容詞"	"ない"
"助詞"	"か"
"助詞"	"な"
"名詞"	"模試"
"記号"	"。"
"名詞"	"ここら"
"助詞"	"で"
"名詞"	"あなた"
"名詞"	"一番"
"助詞"	"の"
"名詞"	"別嬪"
"名詞"	"さん"
"助詞"	"じゃ"
"助詞"	"が"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"。"
"副詞"	"あまり"
"名詞"	"別嬪"
"名詞"	"さん"
"助詞"	"じゃ"
"動詞"	"ける"
"記号"	"、"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"先生"
"名詞"	"方"
"助詞"	"は"
"名詞"	"みんなマドンナ"
"名詞"	"マドンナ"
"助詞"	"と"
"動詞"	"言う"
"助詞"	"と"
"動詞"	"いる"
"動詞"	"でる"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"。"
"副詞"	"まだ"
"接頭詞"	"お"
"動詞"	"聞く"
"助動詞"	"ん"
"名詞"	"の"
"助詞"	"か"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"感動詞"	"うん"
"記号"	"、"
"名詞"	"マドンナ"
"助動詞"	"です"
"助詞"	"か"
"記号"	"。"
"名詞"	"僕"
"フィラー"	"あ"
"名詞"	"芸者"
"助詞"	"の"
"名詞"	"名"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"感動詞"	"いいえ"
"記号"	"、"
"名詞"	"あなた。"
"名詞"	"マドンナ"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"と"
"名詞"	"唐人"
"助詞"	"の"
"名詞"	"言葉"
"助詞"	"で"
"記号"	"、"
"名詞"	"別嬪"
"名詞"	"さん"
"助詞"	"の"
"名詞"	"事"
"助動詞"	"じゃ"
"助動詞"	"う"
"助詞"	"が"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"副詞"	"そう"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"助詞"	"ね"
"記号"	"。"
"動詞"	"驚く"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"名詞"	"大方"
"名詞"	"画"
"名詞"	"学"
"助詞"	"の"
"名詞"	"先生"
"助詞"	"が"
"接頭詞"	"お"
"動詞"	"付ける"
"助動詞"	"た"
"名詞"	"名"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"動詞"	"つける"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"かい"
"記号"	"」"
"記号"	"「"
"感動詞"	"いいえ"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"吉川"
"名詞"	"先生"
"助詞"	"が"
"接頭詞"	"お"
"動詞"	"付ける"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"じゃ"
"助詞"	"が"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"連体詞"	"その"
"名詞"	"マドンナ"
"助詞"	"が"
"名詞"	"不確か"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"かい"
"記号"	"」"
"記号"	"「"
"連体詞"	"その"
"名詞"	"マドンナ"
"名詞"	"さん"
"助詞"	"が"
"名詞"	"不確か"
"助動詞"	"だ"
"名詞"	"マドンナ"
"名詞"	"さん"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"、"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"厄介"
"助動詞"	"だ"
"助詞"	"ね"
"記号"	"。"
"名詞"	"渾名"
"助詞"	"の"
"動詞"	"付く"
"動詞"	"てる"
"名詞"	"女"
"助詞"	"にゃ"
"名詞"	"昔"
"助詞"	"から"
"名詞"	"碌"
"助動詞"	"だ"
"名詞"	"もの"
"助詞"	"は"
"動詞"	"居る"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"から"
"助詞"	"ね"
"記号"	"。"
"副詞"	"そう"
"助詞"	"か"
"助詞"	"も"
"動詞"	"知れる"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"よ"
"記号"	"」"
"記号"	"「"
"名詞"	"本当"
"助詞"	"に"
"副詞"	"そう"
"助詞"	"じゃ"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"。"
"名詞"	"鬼神のお松"
"助詞"	"じゃ"
"助詞"	"の"
"記号"	"、"
"名詞"	"妲妃"
"助詞"	"の"
"接頭詞"	"お"
"名詞"	"百事"
"名詞"	"ゃのてて"
"形容詞"	"怖い"
"名詞"	"女"
"助詞"	"が"
"動詞"	"居る"
"助動詞"	"ます"
"助動詞"	"た"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"マドンナ"
"助詞"	"も"
"連体詞"	"その"
"名詞"	"同類"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"連体詞"	"その"
"名詞"	"マドンナ"
"名詞"	"さん"
"助詞"	"が"
"助詞"	"な"
"副詞"	"もし"
"記号"	"、"
"名詞"	"あなた。"
"感動詞"	"そら"
"フィラー"	"あの"
"記号"	"、"
"名詞"	"あなた"
"助詞"	"を"
"名詞"	"ここ"
"助詞"	"へ"
"名詞"	"世話"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おくれる"
"助動詞"	"た"
"名詞"	"古賀"
"名詞"	"先生"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"――"
"連体詞"	"あの"
"名詞"	"方"
"助詞"	"の"
"名詞"	"所"
"助詞"	"へ"
"接頭詞"	"お"
"名詞"	"嫁"
"助詞"	"に"
"動詞"	"行く"
"名詞"	"約束"
"助詞"	"が"
"動詞"	"出来る"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"じゃ"
"助詞"	"が"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"――"
"記号"	"」"
"記号"	"「"
"感動詞"	"へえ"
"記号"	"、"
"名詞"	"不思議"
"助動詞"	"だ"
"名詞"	"もん"
"助動詞"	"です"
"助詞"	"ね"
"記号"	"。"
"連体詞"	"あの"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"が"
"記号"	"、"
"連体詞"	"そんな"
"名詞"	"艶"
"名詞"	"福"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"男"
"助詞"	"と"
"助詞"	"は"
"動詞"	"思う"
"助動詞"	"ない"
"助動詞"	"た"
"記号"	"。"
"名詞"	"人"
"助詞"	"は"
"動詞"	"見る"
"動詞"	"懸ける"
"助詞"	"に"
"動詞"	"よる"
"助動詞"	"ない"
"名詞"	"者"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"。"
"副詞"	"ちっと"
"名詞"	"気"
"助詞"	"を"
"動詞"	"付ける"
"助動詞"	"う"
"記号"	"」"
"記号"	"「"
"接続詞"	"ところが"
"記号"	"、"
"名詞"	"去年"
"名詞"	"あすこ"
"助詞"	"の"
"名詞"	"お父さん"
"助詞"	"が"
"記号"	"、"
"接頭詞"	"お"
"動詞"	"亡くなる"
"助詞"	"て"
"記号"	"、"
"記号"	"――"
"名詞"	"それ"
"助詞"	"まで"
"助詞"	"は"
"名詞"	"お金"
"助詞"	"も"
"動詞"	"ある"
"助詞"	"し"
"記号"	"、"
"名詞"	"銀行"
"助詞"	"の"
"名詞"	"株"
"助詞"	"も"
"動詞"	"持つ"
"助詞"	"て"
"接頭詞"	"お"
"動詞"	"出る"
"助詞"	"し"
"記号"	"、"
"名詞"	"万事"
"名詞"	"都合"
"助詞"	"が"
"形容詞"	"よい"
"助動詞"	"た"
"名詞"	"の"
"助動詞"	"じゃ"
"助詞"	"が"
"記号"	"――"
"接続詞"	"それから"
"助詞"	"という"
"名詞"	"もの"
"助詞"	"は"
"記号"	"、"
"連体詞"	"どういう"
"名詞"	"もの"
"助詞"	"か"
"名詞"	"急"
"助詞"	"に"
"名詞"	"暮し向き"
"助詞"	"が"
"形容詞"	"思わしくない"
"動詞"	"なる"
"助詞"	"て"
"記号"	"――"
"接続詞"	"つまり"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"が"
"副詞"	"あまり"
"接頭詞"	"お"
"名詞"	"人"
"助詞"	"が"
"接頭詞"	"好"
"接頭詞"	"過"
"名詞"	"ぎるけれ"
"記号"	"、"
"接頭詞"	"お"
"名詞"	"欺"
"動詞"	"する"
"動詞"	"れる"
"助動詞"	"た"
"名詞"	"ん"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"。"
"名詞"	"逸れ矢"
"記号"	"、"
"名詞"	"これ"
"助動詞"	"や"
"助詞"	"で"
"接頭詞"	"お"
"名詞"	"輿入れ"
"助詞"	"も"
"動詞"	"延びる"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ところ"
"助詞"	"へ"
"記号"	"、"
"連体詞"	"あの"
"名詞"	"教頭"
"名詞"	"さん"
"助詞"	"が"
"名詞"	"お出で"
"助詞"	"て"
"記号"	"、"
"副詞"	"是非"
"接頭詞"	"お"
"名詞"	"嫁"
"助詞"	"に"
"形容詞"	"ほしい"
"助詞"	"と"
"接頭詞"	"お"
"名詞"	"云"
"動詞"	"いる"
"名詞"	"の"
"助詞"	"じゃ"
"助詞"	"が"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"連体詞"	"あの"
"名詞"	"赤シャツ"
"助詞"	"が"
"助動詞"	"です"
"助詞"	"か"
"記号"	"。"
"形容詞"	"ひどい"
"名詞"	"奴"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"どうも"
"連体詞"	"あの"
"名詞"	"シャツ"
"助詞"	"は"
"名詞"	"ただ"
"助詞"	"の"
"名詞"	"シャツ"
"助詞"	"じゃ"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"思う"
"動詞"	"てる"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"それから"
"記号"	"？"
"記号"	"」"
"記号"	"「"
"名詞"	"人"
"助詞"	"を"
"動詞"	"頼む"
"助詞"	"で"
"動詞"	"懸る"
"動詞"	"合う"
"助詞"	"て"
"接頭詞"	"お"
"名詞"	"美流渡"
"記号"	"、"
"名詞"	"遠山"
"名詞"	"さん"
"助動詞"	"だ"
"助詞"	"も"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"に"
"名詞"	"義理"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"から"
"記号"	"、"
"副詞"	"すぐ"
"助詞"	"に"
"助詞"	"は"
"名詞"	"返事"
"助詞"	"は"
"動詞"	"出来る"
"動詞"	"かねる"
"助詞"	"て"
"記号"	"――"
"名詞"	"まあ"
"名詞"	"よう"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"う"
"助詞"	"ぐらい"
"助詞"	"の"
"名詞"	"挨拶"
"助詞"	"を"
"動詞"	"おす"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"じゃ"
"助詞"	"が"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"赤シャツ"
"名詞"	"さん"
"助詞"	"が"
"記号"	"、"
"名詞"	"手蔓"
"助詞"	"を"
"副詞"	"求めて"
"名詞"	"遠山"
"名詞"	"さん"
"助詞"	"の"
"名詞"	"方"
"助詞"	"へ"
"名詞"	"出入"
"助詞"	"を"
"動詞"	"おす"
"動詞"	"る"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"て"
"記号"	"、"
"副詞"	"とうとう"
"名詞"	"あなた"
"記号"	"、"
"名詞"	"お嬢さん"
"助詞"	"を"
"名詞"	"手馴し"
"名詞"	"付け"
"名詞"	"手押し"
"動詞"	"まく"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"じゃ"
"助詞"	"が"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"。"
"名詞"	"赤シャツ"
"名詞"	"さん"
"助詞"	"も"
"名詞"	"赤シャツ"
"名詞"	"さん"
"助詞"	"じゃ"
"助詞"	"が"
"記号"	"、"
"名詞"	"お嬢さん"
"助詞"	"も"
"名詞"	"お嬢さん"
"助詞"	"じゃ"
"動詞"	"てる"
"助詞"	"て"
"記号"	"、"
"名詞"	"みんな"
"助詞"	"が"
"形容詞"	"悪い"
"動詞"	"る"
"動詞"	"くる"
"動詞"	"云う"
"助動詞"	"ます"
"助詞"	"の"
"助詞"	"よ"
"記号"	"。"
"副詞"	"いったん"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"へ"
"名詞"	"嫁"
"助詞"	"に"
"動詞"	"行く"
"助詞"	"て"
"動詞"	"てる"
"名詞"	"承知"
"助詞"	"を"
"動詞"	"する"
"動詞"	"とく"
"助詞"	"ながら"
"記号"	"、"
"副詞"	"今さら"
"名詞"	"学士"
"名詞"	"さん"
"助詞"	"が"
"接頭詞"	"お"
"動詞"	"出る"
"助動詞"	"たい"
"記号"	"、"
"連体詞"	"その"
"名詞"	"方"
"助詞"	"に"
"動詞"	"替える"
"助詞"	"て"
"動詞"	"てる"
"記号"	"、"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"今日様"
"助詞"	"へ"
"動詞"	"済む"
"助動詞"	"まい"
"助詞"	"が"
"助詞"	"な"
"副詞"	"もし"
"記号"	"、"
"名詞"	"あなた"
"記号"	"」"
"記号"	"「"
"名詞"	"全区"
"形容詞"	"済まない"
"助詞"	"ね"
"記号"	"。"
"名詞"	"今日様"
"助詞"	"どころか"
"名詞"	"明日"
"名詞"	"様"
"助詞"	"に"
"助詞"	"も"
"名詞"	"明後日"
"名詞"	"様"
"助詞"	"に"
"助詞"	"も"
"記号"	"、"
"名詞"	"いつ"
"助詞"	"まで"
"動詞"	"行く"
"助詞"	"たって"
"名詞"	"済"
"名詞"	"みっこ"
"動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"接続詞"	"それで"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"に"
"接頭詞"	"お"
"名詞"	"気の毒"
"助詞"	"じゃ"
"動詞"	"てる"
"助詞"	"て"
"記号"	"、"
"接頭詞"	"お"
"名詞"	"友達"
"助詞"	"の"
"名詞"	"堀田"
"名詞"	"さん"
"助詞"	"が"
"名詞"	"教頭"
"助詞"	"の"
"名詞"	"所"
"助詞"	"へ"
"名詞"	"意見"
"助詞"	"を"
"動詞"	"する"
"助詞"	"に"
"接頭詞"	"お"
"動詞"	"行く"
"助動詞"	"た"
"記号"	"、"
"名詞"	"赤シャツ"
"名詞"	"さん"
"助詞"	"が"
"記号"	"、"
"名詞"	"あし"
"助詞"	"は"
"名詞"	"約束"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"もの"
"助詞"	"を"
"名詞"	"横取り"
"動詞"	"する"
"名詞"	"つもり"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"破約"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"ば"
"動詞"	"貰う"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ん"
"助詞"	"が"
"記号"	"、"
"名詞"	"今"
"助詞"	"の"
"名詞"	"ところ"
"助詞"	"は"
"名詞"	"遠山"
"名詞"	"家"
"助詞"	"と"
"名詞"	"ただ"
"名詞"	"交際"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"ばかり"
"助詞"	"じゃ"
"記号"	"、"
"名詞"	"遠山"
"名詞"	"家"
"助詞"	"と"
"名詞"	"交際"
"助詞"	"を"
"動詞"	"する"
"助詞"	"に"
"助詞"	"は"
"副詞"	"別段"
"名詞"	"古賀"
"名詞"	"さん"
"助詞"	"に"
"動詞"	"済む"
"助動詞"	"ん"
"名詞"	"事"
"助詞"	"も"
"助動詞"	"ない"
"助動詞"	"う"
"助詞"	"と"
"接頭詞"	"お"
"名詞"	"云"
"動詞"	"いる"
"動詞"	"ける"
"記号"	"、"
"名詞"	"堀田"
"名詞"	"さん"
"助詞"	"も"
"名詞"	"仕方"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"に"
"接頭詞"	"お"
"名詞"	"戻り"
"動詞"	"たす"
"助動詞"	"う"
"助詞"	"な"
"記号"	"。"
"名詞"	"赤シャツ"
"名詞"	"さん"
"助詞"	"と"
"名詞"	"堀田"
"名詞"	"さん"
"助詞"	"は"
"記号"	"、"
"名詞"	"それ"
"名詞"	"以来"
"名詞"	"折合"
"助詞"	"が"
"形容詞"	"わるい"
"助詞"	"という"
"名詞"	"評判"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"副詞"	"よく"
"名詞"	"いろいろ"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"動詞"	"知る"
"助詞"	"て"
"助動詞"	"ます"
"助詞"	"ね"
"記号"	"。"
"副詞"	"どうして"
"記号"	"、"
"連体詞"	"そんな"
"形容詞"	"詳しい"
"名詞"	"事"
"助詞"	"が"
"動詞"	"分る"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"記号"	"。"
"名詞"	"感心"
"動詞"	"する"
"動詞"	"ちまう"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"形容詞"	"狭い"
"動詞"	"いける"
"名詞"	"何"
"助詞"	"でも"
"動詞"	"分る"
"助動詞"	"ます"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"動詞"	"分る"
"動詞"	"過ぎる"
"助詞"	"て"
"動詞"	"困る"
"助詞"	"くらい"
"助動詞"	"だ"
"記号"	"。"
"連体詞"	"この"
"名詞"	"容子"
"助詞"	"じゃ"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"天麩羅"
"助詞"	"や"
"名詞"	"団子"
"助詞"	"の"
"名詞"	"事"
"助詞"	"も"
"動詞"	"知る"
"動詞"	"てる"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"厄介"
"助動詞"	"だ"
"名詞"	"所"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"しかし"
"名詞"	"お蔭様"
"助詞"	"で"
"名詞"	"マドンナ"
"助詞"	"の"
"名詞"	"意味"
"助詞"	"も"
"動詞"	"わかる"
"助詞"	"し"
"記号"	"、"
"名詞"	"山嵐"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"関係"
"助詞"	"も"
"動詞"	"わかる"
"助詞"	"し"
"副詞"	"大いに"
"名詞"	"後学"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"ただ"
"動詞"	"困る"
"名詞"	"の"
"助詞"	"は"
"名詞"	"どっち"
"助詞"	"が"
"形容詞"	"悪い"
"動詞"	"る"
"名詞"	"者"
"助動詞"	"だ"
"助詞"	"か"
"名詞"	"判然"
"動詞"	"する"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"単純"
"助動詞"	"だ"
"名詞"	"もの"
"助詞"	"に"
"助詞"	"は"
"名詞"	"白"
"助詞"	"とか"
"名詞"	"黒"
"助詞"	"とか"
"動詞"	"片づける"
"助詞"	"て"
"動詞"	"もらう"
"助動詞"	"ない"
"助詞"	"と"
"記号"	"、"
"名詞"	"どっち"
"助詞"	"へ"
"名詞"	"味方"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"形容詞"	"いい"
"助詞"	"か"
"動詞"	"分る"
"助動詞"	"ない"
"記号"	"。"
"記号"	"「"
"名詞"	"赤シャツ"
"助詞"	"と"
"名詞"	"山嵐"
"助動詞"	"た"
"感動詞"	"あ"
"記号"	"、"
"名詞"	"どっち"
"助詞"	"が"
"形容詞"	"いい"
"名詞"	"人"
"助動詞"	"です"
"助詞"	"か"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"名詞"	"山嵐"
"助詞"	"て"
"副詞"	"何ぞ"
"助動詞"	"だ"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"名詞"	"山嵐"
"助詞"	"という"
"名詞"	"の"
"助詞"	"は"
"名詞"	"堀田"
"助詞"	"の"
"名詞"	"事"
"助動詞"	"です"
"助詞"	"よ"
"記号"	"」"
"記号"	"「"
"名詞"	"そりゃ"
"形容詞"	"強い"
"名詞"	"事"
"助詞"	"は"
"名詞"	"堀田"
"名詞"	"さん"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"形容詞"	"強い"
"名詞"	"そう"
"助動詞"	"じゃ"
"助詞"	"けれど"
"記号"	"、"
"接続詞"	"しかし"
"名詞"	"赤シャツ"
"名詞"	"さん"
"助詞"	"は"
"名詞"	"学士"
"名詞"	"さん"
"助詞"	"じゃ"
"動詞"	"ける"
"記号"	"、"
"名詞"	"働き"
"助詞"	"は"
"動詞"	"ある"
"名詞"	"方"
"助詞"	"ぞ"
"助詞"	"な"
"記号"	"、"
"名詞"	"模試"
"記号"	"。"
"名詞"	"それ"
"助詞"	"から"
"形容詞"	"優しい"
"名詞"	"事"
"助詞"	"も"
"名詞"	"赤シャツ"
"名詞"	"さん"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"形容詞"	"優しい"
"助詞"	"が"
"記号"	"、"
"名詞"	"生徒"
"助詞"	"の"
"名詞"	"評判"
"助詞"	"は"
"名詞"	"堀田"
"名詞"	"さん"
"助詞"	"の"
"名詞"	"方"
"助詞"	"が"
"形容詞"	"ええ"
"助詞"	"と"
"動詞"	"いう"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"記号"	"」"
"記号"	"「"
"接続詞"	"つまり"
"名詞"	"どっち"
"助詞"	"が"
"形容詞"	"いい"
"名詞"	"ん"
"助動詞"	"です"
"助詞"	"か"
"助詞"	"ね"
"記号"	"」"
"記号"	"「"
"接続詞"	"つまり"
"名詞"	"月給"
"助詞"	"の"
"形容詞"	"多い"
