"parts"	"mor"
"副詞"	"今さら"
"連体詞"	"その"
"名詞"	"謎"
"助詞"	"を"
"動詞"	"解く"
"助詞"	"ちゃ"
"名詞"	"迷惑"
"助動詞"	"だ"
"助詞"	"と"
"助詞"	"は"
"名詞"	"教頭"
"助詞"	"と"
"助詞"	"も"
"動詞"	"思える"
"助動詞"	"ぬ"
"名詞"	"無責任"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"元来"
"助動詞"	"だ"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"山嵐"
"助詞"	"と"
"名詞"	"戦争"
"助詞"	"を"
"副詞"	"はじめて"
"名詞"	"鎬"
"助詞"	"を"
"動詞"	"削る"
"動詞"	"てる"
"名詞"	"真中"
"助詞"	"へ"
"動詞"	"出る"
"助詞"	"て"
"副詞"	"堂々"
"助詞"	"と"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"肩"
"助詞"	"を"
"動詞"	"持つ"
"助動詞"	"べし"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"それ"
"助詞"	"で"
"助詞"	"こそ"
"名詞"	"一"
"名詞"	"校"
"助詞"	"の"
"名詞"	"教頭"
"助詞"	"で"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"を"
"動詞"	"着る"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"主意"
"助詞"	"も"
"動詞"	"立つ"
"助詞"	"という"
"名詞"	"もん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"教頭"
"助詞"	"に"
"動詞"	"向う"
"助詞"	"て"
"記号"	"、"
"副詞"	"まだ"
"名詞"	"誰"
"助詞"	"に"
"助詞"	"も"
"動詞"	"話す"
"助動詞"	"ない"
"助詞"	"が"
"記号"	"、"
"副詞"	"これから"
"名詞"	"山嵐"
"助詞"	"と"
"名詞"	"談判"
"動詞"	"する"
"名詞"	"つもり"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"は"
"副詞"	"大いに"
"名詞"	"狼狽"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"君"
"連体詞"	"そんな"
"名詞"	"無法"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"動詞"	"する"
"助詞"	"ちゃ"
"動詞"	"困る"
"記号"	"。"
"名詞"	"僕"
"助詞"	"は"
"名詞"	"堀田"
"名詞"	"君"
"助詞"	"の"
"名詞"	"事"
"助詞"	"について"
"記号"	"、"
"副詞"	"別段"
"名詞"	"君"
"助詞"	"に"
"名詞"	"何"
"助詞"	"も"
"名詞"	"明言"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"覚え"
"助詞"	"は"
"形容詞"	"ない"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"――"
"名詞"	"君"
"助詞"	"が"
"副詞"	"もし"
"名詞"	"ここ"
"助詞"	"で"
"名詞"	"乱暴"
"助詞"	"を"
"動詞"	"働く"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"記号"	"、"
"名詞"	"僕"
"助詞"	"は"
"名詞"	"非常"
"助詞"	"に"
"名詞"	"迷惑"
"動詞"	"する"
"記号"	"。"
"名詞"	"君"
"助詞"	"は"
"名詞"	"学校"
"助詞"	"に"
"名詞"	"騒動"
"助詞"	"を"
"動詞"	"起す"
"名詞"	"つもり"
"助詞"	"で"
"動詞"	"来る"
"助動詞"	"た"
"名詞"	"ん"
"助詞"	"じゃ"
"助動詞"	"ない"
"助動詞"	"う"
"助詞"	"と"
"名詞"	"妙"
"助詞"	"に"
"名詞"	"常識"
"助詞"	"を"
"動詞"	"はずれる"
"助動詞"	"た"
"名詞"	"質問"
"助詞"	"を"
"動詞"	"する"
"助詞"	"から"
"記号"	"、"
"名詞"	"当り前"
"助動詞"	"です"
"記号"	"、"
"名詞"	"月給"
"助詞"	"を"
"動詞"	"もらう"
"助詞"	"たり"
"記号"	"、"
"名詞"	"騒動"
"助詞"	"を"
"動詞"	"起す"
"助詞"	"たり"
"動詞"	"する"
"助詞"	"ちゃ"
"記号"	"、"
"名詞"	"学校"
"助詞"	"の"
"名詞"	"方"
"助動詞"	"だ"
"助詞"	"も"
"動詞"	"困る"
"助動詞"	"です"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"接続詞"	"すると"
"名詞"	"赤シャツ"
"助詞"	"は"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"昨日"
"助詞"	"の"
"名詞"	"事"
"助詞"	"は"
"名詞"	"君"
"助詞"	"の"
"名詞"	"参考"
"助詞"	"だけ"
"助詞"	"に"
"動詞"	"とめる"
"助詞"	"て"
"記号"	"、"
"名詞"	"口外"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"な"
"助詞"	"と"
"名詞"	"汗"
"助詞"	"を"
"動詞"	"かく"
"助詞"	"て"
"名詞"	"依頼"
"助詞"	"に"
"動詞"	"及ぶ"
"助詞"	"から"
"記号"	"、"
"形容詞"	"よろしい"
"記号"	"、"
"名詞"	"僕"
"助詞"	"も"
"動詞"	"困る"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"副詞"	"そんなに"
"名詞"	"あなた"
"助詞"	"が"
"名詞"	"迷惑"
"助動詞"	"だ"
"動詞"	"よす"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"動詞"	"受け合う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"君"
"名詞"	"大丈夫"
"名詞"	"かい"
"助詞"	"と"
"名詞"	"赤シャツ"
"助詞"	"は"
"名詞"	"念"
"助詞"	"を"
"動詞"	"押す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"どこ"
"助詞"	"まで"
"形容詞"	"女らしい"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"か"
"名詞"	"奥行"
"助詞"	"が"
"動詞"	"わかる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"文学"
"名詞"	"士"
"助詞"	"なんて"
"記号"	"、"
"名詞"	"みんな"
"連体詞"	"あんな"
"名詞"	"連中"
"助動詞"	"だ"
"動詞"	"つまる"
"助動詞"	"ん"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"辻褄"
"助詞"	"の"
"動詞"	"合う"
"助動詞"	"ない"
"記号"	"、"
"名詞"	"論理"
"助詞"	"に"
"動詞"	"欠ける"
"助動詞"	"た"
"名詞"	"注文"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"名詞"	"恬然"
"助詞"	"と"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"接続詞"	"しかも"
"連体詞"	"この"
"名詞"	"おれ"
"助詞"	"を"
"動詞"	"疑る"
"副詞"	"ぐっ"
"動詞"	"てる"
"記号"	"。"
"副詞"	"憚りながら"
"名詞"	"男"
"助動詞"	"だ"
"記号"	"。"
"動詞"	"受け合う"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"を"
"名詞"	"裏"
"助詞"	"へ"
"動詞"	"廻る"
"助詞"	"て"
"名詞"	"反古"
"助詞"	"に"
"動詞"	"する"
"名詞"	"よう"
"助動詞"	"だ"
"形容詞"	"さもしい"
"名詞"	"了見"
"助詞"	"は"
"動詞"	"もつ"
"動詞"	"てる"
"名詞"	"もん"
"助詞"	"か"
"記号"	"。"
"名詞"	"ところ"
"助詞"	"へ"
"名詞"	"両隣"
"名詞"	"りの"
"名詞"	"机"
"助詞"	"の"
"名詞"	"所有"
"名詞"	"主"
"助詞"	"も"
"動詞"	"出る"
"名詞"	"校"
"動詞"	"する"
"助動詞"	"た"
"助詞"	"んで"
"記号"	"、"
"名詞"	"赤シャツ"
"助詞"	"は"
"副詞"	"早々"
"名詞"	"自分"
"助詞"	"の"
"名詞"	"席"
"助詞"	"へ"
"動詞"	"帰る"
"助詞"	"て"
"動詞"	"行く"
"助動詞"	"た"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"は"
"名詞"	"歩"
"助動詞"	"る"
"助動詞"	"き"
"名詞"	"方"
"助詞"	"から"
"動詞"	"気取る"
"動詞"	"てる"
"記号"	"。"
"名詞"	"部屋"
"助詞"	"の"
"名詞"	"中"
"助詞"	"を"
"名詞"	"往来"
"動詞"	"する"
"名詞"	"の"
"助動詞"	"だ"
"助詞"	"も"
"記号"	"、"
"名詞"	"音"
"助詞"	"を"
"動詞"	"立てる"
"助動詞"	"ない"
"名詞"	"よう"
"助詞"	"に"
"名詞"	"靴"
"助詞"	"の"
"名詞"	"底"
"助詞"	"を"
"副詞"	"そっと"
"動詞"	"落す"
"記号"	"。"
"名詞"	"音"
"助詞"	"を"
"動詞"	"立てる"
"助動詞"	"ない"
"助詞"	"で"
"動詞"	"あるく"
"名詞"	"の"
"助詞"	"が"
"名詞"	"自慢"
"助詞"	"に"
"動詞"	"なる"
"名詞"	"もん"
"助動詞"	"だ"
"助詞"	"と"
"助詞"	"は"
"記号"	"、"
"連体詞"	"この"
"名詞"	"時"
"助詞"	"から"
"動詞"	"始める"
"助詞"	"て"
"動詞"	"知る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"泥棒"
"助詞"	"の"
"名詞"	"稽古"
"助詞"	"じゃ"
"助動詞"	"ある"
"助動詞"	"まい"
"助詞"	"し"
"記号"	"、"
"名詞"	"当り前"
"助詞"	"に"
"動詞"	"する"
"助詞"	"が"
"形容詞"	"いい"
"記号"	"。"
"副詞"	"やがて"
"名詞"	"始業"
"助詞"	"の"
"名詞"	"喇叭"
"助詞"	"が"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"は"
"副詞"	"とうとう"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"仕方がない"
"助詞"	"から"
"記号"	"、"
"名詞"	"一銭五厘"
"助詞"	"を"
"名詞"	"机"
"助詞"	"の"
"名詞"	"上"
"助詞"	"へ"
"動詞"	"置く"
"助詞"	"て"
"名詞"	"教場"
"助詞"	"へ"
"動詞"	"出掛ける"
"助動詞"	"た"
"記号"	"。"
"名詞"	"授業"
"助詞"	"の"
"名詞"	"都合"
"助詞"	"で"
"名詞"	"一"
"名詞"	"時間"
"名詞"	"目"
"助詞"	"は"
"副詞"	"少し"
"動詞"	"後れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"控"
"名詞"	"所"
"助詞"	"へ"
"動詞"	"帰る"
"助動詞"	"た"
"記号"	"、"
"名詞"	"ほか"
"助詞"	"の"
"名詞"	"教師"
"助詞"	"は"
"名詞"	"みんな"
"名詞"	"机"
"助詞"	"を"
"動詞"	"控える"
"助詞"	"て"
"名詞"	"話"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"山嵐"
"助詞"	"も"
"副詞"	"いつの間にか"
"動詞"	"来る"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"欠勤"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"思う"
"助動詞"	"た"
"名詞"	"遅刻"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"や"
"名詞"	"否"
"助詞"	"や"
"名詞"	"今日"
"助詞"	"は"
"名詞"	"君"
"助詞"	"の"
"名詞"	"お蔭"
"助詞"	"で"
"名詞"	"遅刻"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"罰金"
"助詞"	"を"
"動詞"	"出す"
"名詞"	"たまえ"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"机"
"助詞"	"の"
"名詞"	"上"
"助詞"	"に"
"動詞"	"ある"
"助動詞"	"た"
"名詞"	"一銭五厘"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"て"
"記号"	"、"
"名詞"	"これ"
"助詞"	"を"
"動詞"	"やる"
"助詞"	"から"
"動詞"	"取る"
"助詞"	"て"
"動詞"	"おく"
"記号"	"。"
"名詞"	"先達て"
"名詞"	"通町"
"助詞"	"で"
"動詞"	"飲む"
"助動詞"	"だ"
"名詞"	"氷水"
"助詞"	"の"
"名詞"	"代打"
"助詞"	"と"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"前"
"助詞"	"へ"
"動詞"	"置く"
"助詞"	"と"
"記号"	"、"
"名詞"	"何"
"助詞"	"を"
"動詞"	"云う"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"笑いかける"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"が"
"副詞"	"存外"
"名詞"	"真面目"
"助動詞"	"だ"
"動詞"	"いる"
"助詞"	"ので"
"記号"	"、"
"形容詞"	"つまらない"
"名詞"	"冗談"
"助詞"	"を"
"動詞"	"する"
"助詞"	"な"
"助詞"	"と"
"名詞"	"銭"
"助詞"	"を"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"机"
"助詞"	"の"
"名詞"	"上"
"助詞"	"に"
"動詞"	"掃く"
"動詞"	"返す"
"助動詞"	"た"
"記号"	"。"
"感動詞"	"おや"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"癖"
"助詞"	"に"
"名詞"	"どこ"
"助詞"	"まで"
"助詞"	"も"
"動詞"	"奢る"
"名詞"	"気"
"助動詞"	"だ"
"助詞"	"な"
"記号"	"。"
"記号"	"「"
"名詞"	"冗談"
"助詞"	"じゃ"
"助動詞"	"ない"
"名詞"	"本当"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"君"
"助詞"	"に"
"名詞"	"氷水"
"助詞"	"を"
"動詞"	"奢る"
"動詞"	"れる"
"名詞"	"因縁"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"から"
"記号"	"、"
"動詞"	"出す"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"動詞"	"取る"
"助動詞"	"ない"
"名詞"	"法"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"か"
"記号"	"」"
"記号"	"「"
"副詞"	"そんなに"
"名詞"	"一銭五厘"
"助詞"	"が"
"名詞"	"気"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"だ"
"動詞"	"取る"
"助詞"	"て"
"助詞"	"も"
"形容詞"	"いい"
"助詞"	"が"
"記号"	"、"
"副詞"	"なぜ"
"動詞"	"思い出す"
"助動詞"	"た"
"名詞"	"よう"
"助詞"	"に"
"記号"	"、"
"名詞"	"今時分"
"動詞"	"返す"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"今時分"
"助詞"	"でも"
"記号"	"、"
"名詞"	"いつ"
"名詞"	"時分"
"助詞"	"でも"
"記号"	"、"
"動詞"	"返す"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"動詞"	"奢る"
"動詞"	"れる"
"名詞"	"の"
"助詞"	"が"
"記号"	"、"
"名詞"	"いや"
"助動詞"	"だ"
"助詞"	"から"
"動詞"	"返す"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"」"
"名詞"	"山嵐"
"助詞"	"は"
"名詞"	"冷然"
"助詞"	"と"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"て"
"名詞"	"ふん"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"記号"	"。"
"名詞"	"赤シャツ"
"助詞"	"の"
"名詞"	"依頼"
"助詞"	"が"
"形容詞"	"ない"
"助詞"	"ば"
"記号"	"、"
"名詞"	"ここ"
"助詞"	"で"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"卑劣"
"助詞"	"を"
"動詞"	"あばく"
"助詞"	"て"
"接頭詞"	"大"
"名詞"	"喧嘩"
"助詞"	"を"
"動詞"	"してやる"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"口外"
"動詞"	"する"
"助動詞"	"ない"
"助詞"	"と"
"動詞"	"受け合う"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"動き"
"助詞"	"が"
"動詞"	"とれる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"人"
"助詞"	"が"
"副詞"	"こんなに"
"名詞"	"真赤"
"助詞"	"に"
"動詞"	"なる"
"動詞"	"てる"
"助詞"	"のに"
"名詞"	"ふん"
"助詞"	"という"
"名詞"	"理窟"
"助詞"	"が"
"動詞"	"ある"
"名詞"	"もの"
"助詞"	"か"
"記号"	"。"
"記号"	"「"
"名詞"	"氷水"
"助詞"	"の"
"名詞"	"代"
"助詞"	"は"
"動詞"	"受け取る"
"助詞"	"から"
"記号"	"、"
"名詞"	"下宿"
"助詞"	"は"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"くれる"
"記号"	"」"
"記号"	"「"
"名詞"	"一銭五厘"
"動詞"	"受け取る"
"助詞"	"ば"
"接続詞"	"それで"
"形容詞"	"いい"
"記号"	"。"
"名詞"	"下宿"
"助詞"	"を"
"動詞"	"出る"
"助動詞"	"う"
"助詞"	"が"
"動詞"	"出る"
"助動詞"	"まい"
"助詞"	"が"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"勝手"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"接続詞"	"ところが"
"名詞"	"勝手"
"助動詞"	"だ"
"助動詞"	"ない"
"記号"	"、"
"名詞"	"昨日"
"記号"	"、"
"名詞"	"あすこ"
"助詞"	"の"
"名詞"	"亭主"
"助詞"	"が"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"君"
"助詞"	"に"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"もらう"
"助動詞"	"たい"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"連体詞"	"その"
"名詞"	"訳"
"助詞"	"を"
"動詞"	"聞く"
"助動詞"	"た"
"名詞"	"亭主"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"の"
"助詞"	"は"
"副詞"	"もっとも"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"それでも"
"副詞"	"もう"
"副詞"	"一応"
"動詞"	"たしかめる"
"名詞"	"つもり"
"助詞"	"で"
"名詞"	"今朝"
"名詞"	"あすこ"
"助詞"	"へ"
"動詞"	"寄る"
"助詞"	"て"
"形容詞"	"詳しい"
"名詞"	"話"
"助詞"	"を"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"くる"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"」"
"名詞"	"おれ"
"助詞"	"に"
"助詞"	"は"
"名詞"	"山嵐"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"事"
"助詞"	"が"
"名詞"	"何"
"助詞"	"の"
"名詞"	"意味"
"助動詞"	"だ"
"助詞"	"か"
"動詞"	"分る"
"助動詞"	"ない"
"記号"	"。"
"記号"	"「"
"名詞"	"亭主"
"助詞"	"が"
"名詞"	"君"
"助詞"	"に"
"名詞"	"何"
"助詞"	"を"
"動詞"	"話す"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"か"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"が"
"動詞"	"知る"
"動詞"	"てる"
"名詞"	"もん"
"助詞"	"か"
"記号"	"。"
"副詞"	"そう"
"名詞"	"自分"
"助詞"	"だけ"
"助詞"	"で"
"動詞"	"極める"
"助動詞"	"た"
"助詞"	"って"
"名詞"	"仕様"
"助詞"	"が"
"動詞"	"ある"
"助詞"	"か"
"記号"	"。"
"名詞"	"訳"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"訳"
"助詞"	"を"
"動詞"	"話す"
"助詞"	"が"
"名詞"	"順"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"てんから"
"名詞"	"亭主"
"助詞"	"の"
"動詞"	"云う"
"名詞"	"方"
"助詞"	"が"
"副詞"	"もっとも"
"助動詞"	"だ"
"助詞"	"なんて"
"名詞"	"失敬千万"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"動詞"	"云う"
"助詞"	"な"
"記号"	"」"
"記号"	"「"
"感動詞"	"うん"
"記号"	"、"
"名詞"	"そん"
"助動詞"	"だ"
"動詞"	"云う"
"助詞"	"て"
"動詞"	"やる"
"助動詞"	"う"
"記号"	"。"
"名詞"	"君"
"助詞"	"は"
"名詞"	"乱暴"
"助詞"	"で"
"連体詞"	"あの"
"名詞"	"下宿"
"助詞"	"で"
"動詞"	"持てる"
"名詞"	"余"
"動詞"	"ます"
"動詞"	"れる"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"いくら"
"名詞"	"下宿"
"助詞"	"の"
"名詞"	"女房"
"助詞"	"だって"
"記号"	"、"
"名詞"	"下女"
"助動詞"	"た"
"フィラー"	"あ"
"動詞"	"違う"
"助詞"	"ぜ"
"記号"	"。"
"名詞"	"足"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"て"
"動詞"	"拭く"
"動詞"	"せる"
"助詞"	"なんて"
"記号"	"、"
"動詞"	"威張る"
"動詞"	"過ぎる"
"助詞"	"さ"
"記号"	"」"
"記号"	"「"
"名詞"	"おれ"
"助詞"	"が"
"記号"	"、"
"名詞"	"いつ"
"名詞"	"下宿"
"助詞"	"の"
"名詞"	"女房"
"助詞"	"に"
"名詞"	"足"
"助詞"	"を"
"動詞"	"拭く"
"動詞"	"せる"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"動詞"	"拭く"
"動詞"	"せる"
"助動詞"	"た"
"助詞"	"か"
"副詞"	"どう"
"助動詞"	"だ"
"助詞"	"か"
"動詞"	"知る"
"助動詞"	"ない"
"助詞"	"が"
"記号"	"、"
"副詞"	"とにかく"
"動詞"	"向う"
"助詞"	"じゃ"
"記号"	"、"
"名詞"	"君"
"助詞"	"に"
"動詞"	"困る"
"動詞"	"てる"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"下宿"
"名詞"	"料"
"助詞"	"の"
"名詞"	"十"
"名詞"	"円"
"助詞"	"や"
"名詞"	"十"
"名詞"	"五"
"名詞"	"円"
"助詞"	"は"
"動詞"	"懸る"
"名詞"	"物"
"助詞"	"を"
"名詞"	"一"
"名詞"	"幅"
"動詞"	"売る"
"記号"	"、"
"副詞"	"すぐ"
"動詞"	"浮く"
"助詞"	"て"
"動詞"	"くるう"
"助詞"	"て"
"動詞"	"云う"
"動詞"	"てる"
"助動詞"	"た"
"助詞"	"ぜ"
"記号"	"」"
"記号"	"「"
"動詞"	"利く"
"助動詞"	"た"
"名詞"	"風"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"を"
"動詞"	"ぬかす"
"名詞"	"野郎"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"そん"
"助動詞"	"だ"
"記号"	"、"
"副詞"	"なぜ"
"動詞"	"置く"
"助動詞"	"た"
"記号"	"」"
"記号"	"「"
"副詞"	"なぜ"
"動詞"	"置く"
"助動詞"	"た"
"助詞"	"か"
"記号"	"、"
"名詞"	"僕"
"助詞"	"は"
"動詞"	"知る"
"助動詞"	"ん"
"記号"	"、"
"動詞"	"置く"
"名詞"	"こと"
"助詞"	"は"
"動詞"	"置く"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"名詞"	"いや"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"出ろ"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"君"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"やる"
"記号"	"」"
"記号"	"「"
"名詞"	"当り前"
"助動詞"	"だ"
"記号"	"。"
"動詞"	"居る"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"名詞"	"手"
"助詞"	"を"
"動詞"	"合せる"
"助動詞"	"た"
"助詞"	"って"
"記号"	"、"
"動詞"	"居る"
"名詞"	"もの"
"助詞"	"か"
"記号"	"。"
"副詞"	"一体"
"連体詞"	"そんな"
"動詞"	"云う"
"動詞"	"懸る"
"助詞"	"を"
"動詞"	"云う"
"名詞"	"よう"
"助動詞"	"だ"
"名詞"	"所"
"助詞"	"へ"
"名詞"	"周旋"
"動詞"	"する"
"名詞"	"君"
"助詞"	"から"
"動詞"	"する"
"助詞"	"て"
"助詞"	"が"
"名詞"	"不埒"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"不埒"
"助詞"	"か"
"記号"	"、"
"名詞"	"君"
"助詞"	"が"
"形容詞"	"大人しい"
"助動詞"	"ない"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"か"
"記号"	"、"
"名詞"	"どっち"
"助詞"	"か"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"」"
"名詞"	"山嵐"
"助詞"	"も"
"名詞"	"おれ"
"助詞"	"に"
"動詞"	"劣る"
"助動詞"	"ぬ"
"接頭詞"	"肝"
"名詞"	"癪持ち"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"負け嫌い"
"助動詞"	"だ"
"連体詞"	"大きな"
"名詞"	"声"
"助詞"	"を"
"動詞"	"出す"
"記号"	"。"
"名詞"	"控"
"名詞"	"所"
"助詞"	"に"
"動詞"	"居る"
"助動詞"	"た"
"名詞"	"連中"
"助詞"	"は"
"名詞"	"何事"
"助詞"	"が"
"動詞"	"始まる"
"助動詞"	"た"
"助詞"	"か"
"助詞"	"と"
"動詞"	"思う"
"助詞"	"て"
"記号"	"、"
"名詞"	"みんな"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"と"
"名詞"	"山嵐"
"助詞"	"の"
"名詞"	"方"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"て"
"記号"	"、"
"名詞"	"顋"
"助詞"	"を"
"形容詞"	"長い"
"動詞"	"する"
"助詞"	"て"
"名詞"	"ぼんやり"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"記号"	"、"
"副詞"	"別に"
"形容詞"	"恥ずかしい"
"名詞"	"事"
"助詞"	"を"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"覚え"
"助詞"	"は"
"形容詞"	"ない"
"名詞"	"ん"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"動詞"	"立ち上がる"
"助詞"	"ながら"
"記号"	"、"
"名詞"	"部屋"
"名詞"	"中"
"名詞"	"一"
"名詞"	"通り"
"動詞"	"見る"
"動詞"	"巡る"
"助詞"	"わ"
"動詞"	"してやる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"みんな"
"助詞"	"が"
"名詞"	"驚"
"名詞"	"ろ"
"動詞"	"いてる"
"名詞"	"なか"
"助詞"	"に"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"だけ"
"助詞"	"は"
"形容詞"	"面白い"
"名詞"	"そう"
"助詞"	"に"
"動詞"	"笑う"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
